,NHSPATOT Index_ratio
12453,1093.4725498306373
12454,1093.4725498306373
12455,1093.4725498306373
12456,1093.4725498306373
12457,1093.4725498306373
12458,1093.4725498306373
12459,1093.4725498306373
12460,1093.4725498306373
12461,1093.4725498306373
12462,1093.4725498306373
12463,1093.4725498306373
12464,1093.4725498306373
12465,1093.4725498306373
12466,1093.4725498306373
12467,1093.4725498306373
12468,1093.4725498306373
12469,1093.4725498306373
12470,1093.4725498306373
12471,1093.4725498306373
12472,1093.4725498306373
12473,1093.4725498306373
12474,1093.4725498306373
12475,1093.4725498306373
12476,1093.4725498306373
12477,1093.4725498306373
12478,1093.4725498306373
12479,1093.4725498306373
12480,1093.4725498306373
12481,1093.4725498306373
12482,1093.4725498306373
12483,1093.4725498306373
12484,1093.4725498306373
12485,1093.4725498306373
12486,1093.4725498306373
12487,1093.4725498306373
12488,1093.4725498306373
12489,1093.4725498306373
12490,1093.4725498306373
12491,1093.4725498306373
12492,1093.4725498306373
12493,1093.4725498306373
12494,1093.4725498306373
12495,1093.4725498306373
12496,1093.4725498306373
12497,1093.4725498306373
12498,1093.4725498306373
12499,1093.4725498306373
12500,1093.4725498306373
12501,1093.4725498306373
12502,1093.4725498306373
12503,1093.4725498306373
12504,1093.4725498306373
12505,1093.4725498306373
12506,1093.4725498306373
12507,1093.4725498306373
12508,965.587756984393
12509,965.587756984393
12510,965.587756984393
12511,965.587756984393
12512,965.587756984393
12513,965.587756984393
12514,965.587756984393
12515,965.587756984393
12516,965.587756984393
12517,965.587756984393
12518,965.587756984393
12519,965.587756984393
12520,965.587756984393
12521,965.587756984393
12522,965.587756984393
12523,965.587756984393
12524,965.587756984393
12525,965.587756984393
12526,965.587756984393
12527,965.587756984393
12528,965.587756984393
12529,965.587756984393
12530,965.587756984393
12531,965.587756984393
12532,965.587756984393
12533,965.587756984393
12534,965.587756984393
12535,965.587756984393
12536,965.587756984393
12537,965.587756984393
12538,965.587756984393
12539,965.587756984393
12540,965.587756984393
12541,965.587756984393
12542,965.587756984393
12543,965.587756984393
12544,965.587756984393
12545,965.587756984393
12546,965.587756984393
12547,965.587756984393
12548,965.587756984393
12549,965.587756984393
12550,965.587756984393
12551,965.587756984393
12552,965.587756984393
12553,965.587756984393
12554,965.587756984393
12555,965.587756984393
12556,965.587756984393
12557,965.587756984393
12558,965.587756984393
12559,965.587756984393
12560,965.587756984393
12561,965.587756984393
12562,965.587756984393
12563,965.587756984393
12564,965.587756984393
12565,965.587756984393
12566,965.587756984393
12567,965.587756984393
12568,965.587756984393
12569,965.587756984393
12570,965.587756984393
12571,965.587756984393
12572,965.587756984393
12573,965.587756984393
12574,965.587756984393
12575,965.587756984393
12576,965.587756984393
12577,965.587756984393
12578,965.587756984393
12579,965.587756984393
12580,965.587756984393
12581,965.587756984393
12582,965.587756984393
12583,965.587756984393
12584,965.587756984393
12585,965.587756984393
12586,965.587756984393
12587,965.587756984393
12588,965.587756984393
12589,965.587756984393
12590,965.587756984393
12591,965.587756984393
12592,965.587756984393
12593,965.587756984393
12594,965.587756984393
12595,965.587756984393
12596,965.587756984393
12597,965.587756984393
12598,965.587756984393
12599,942.3421564944158
12600,942.3421564944158
12601,942.3421564944158
12602,942.3421564944158
12603,942.3421564944158
12604,942.3421564944158
12605,942.3421564944158
12606,942.3421564944158
12607,942.3421564944158
12608,942.3421564944158
12609,942.3421564944158
12610,942.3421564944158
12611,942.3421564944158
12612,942.3421564944158
12613,942.3421564944158
12614,942.3421564944158
12615,942.3421564944158
12616,942.3421564944158
12617,942.3421564944158
12618,942.3421564944158
12619,942.3421564944158
12620,942.3421564944158
12621,942.3421564944158
12622,942.3421564944158
12623,942.3421564944158
12624,942.3421564944158
12625,942.3421564944158
12626,942.3421564944158
12627,942.3421564944158
12628,942.3421564944158
12629,942.3421564944158
12630,942.3421564944158
12631,942.3421564944158
12632,942.3421564944158
12633,942.3421564944158
12634,942.3421564944158
12635,942.3421564944158
12636,942.3421564944158
12637,942.3421564944158
12638,942.3421564944158
12639,942.3421564944158
12640,942.3421564944158
12641,942.3421564944158
12642,942.3421564944158
12643,942.3421564944158
12644,942.3421564944158
12645,942.3421564944158
12646,942.3421564944158
12647,942.3421564944158
12648,942.3421564944158
12649,942.3421564944158
12650,942.3421564944158
12651,942.3421564944158
12652,942.3421564944158
12653,942.3421564944158
12654,942.3421564944158
12655,942.3421564944158
12656,942.3421564944158
12657,942.3421564944158
12658,942.3421564944158
12659,942.3421564944158
12660,942.3421564944158
12661,942.3421564944158
12662,942.3421564944158
12663,942.3421564944158
12664,942.3421564944158
12665,942.3421564944158
12666,942.3421564944158
12667,942.3421564944158
12668,942.3421564944158
12669,942.3421564944158
12670,942.3421564944158
12671,942.3421564944158
12672,942.3421564944158
12673,942.3421564944158
12674,942.3421564944158
12675,942.3421564944158
12676,942.3421564944158
12677,942.3421564944158
12678,942.3421564944158
12679,942.3421564944158
12680,942.3421564944158
12681,942.3421564944158
12682,942.3421564944158
12683,942.3421564944158
12684,942.3421564944158
12685,942.3421564944158
12686,942.3421564944158
12687,942.3421564944158
12688,942.3421564944158
12689,942.3421564944158
12690,942.3421564944158
12691,942.9477961450677
12692,942.9477961450677
12693,942.9477961450677
12694,942.9477961450677
12695,942.9477961450677
12696,942.9477961450677
12697,942.9477961450677
12698,942.9477961450677
12699,942.9477961450677
12700,942.9477961450677
12701,942.9477961450677
12702,942.9477961450677
12703,942.9477961450677
12704,942.9477961450677
12705,942.9477961450677
12706,942.9477961450677
12707,942.9477961450677
12708,942.9477961450677
12709,942.9477961450677
12710,942.9477961450677
12711,942.9477961450677
12712,942.9477961450677
12713,942.9477961450677
12714,942.9477961450677
12715,942.9477961450677
12716,942.9477961450677
12717,942.9477961450677
12718,942.9477961450677
12719,942.9477961450677
12720,942.9477961450677
12721,942.9477961450677
12722,942.9477961450677
12723,942.9477961450677
12724,942.9477961450677
12725,942.9477961450677
12726,942.9477961450677
12727,942.9477961450677
12728,942.9477961450677
12729,942.9477961450677
12730,942.9477961450677
12731,942.9477961450677
12732,942.9477961450677
12733,942.9477961450677
12734,942.9477961450677
12735,942.9477961450677
12736,942.9477961450677
12737,942.9477961450677
12738,942.9477961450677
12739,942.9477961450677
12740,942.9477961450677
12741,942.9477961450677
12742,942.9477961450677
12743,942.9477961450677
12744,942.9477961450677
12745,942.9477961450677
12746,942.9477961450677
12747,942.9477961450677
12748,942.9477961450677
12749,942.9477961450677
12750,942.9477961450677
12751,942.9477961450677
12752,942.9477961450677
12753,942.9477961450677
12754,942.9477961450677
12755,942.9477961450677
12756,942.9477961450677
12757,942.9477961450677
12758,942.9477961450677
12759,942.9477961450677
12760,942.9477961450677
12761,942.9477961450677
12762,942.9477961450677
12763,942.9477961450677
12764,942.9477961450677
12765,942.9477961450677
12766,942.9477961450677
12767,942.9477961450677
12768,942.9477961450677
12769,942.9477961450677
12770,942.9477961450677
12771,942.9477961450677
12772,942.9477961450677
12773,942.9477961450677
12774,942.9477961450677
12775,942.9477961450677
12776,942.9477961450677
12777,942.9477961450677
12778,942.9477961450677
12779,942.9477961450677
12780,942.9477961450677
12781,942.9477961450677
12782,942.9477961450677
12783,1061.9815458660082
12784,1061.9815458660082
12785,1061.9815458660082
12786,1061.9815458660082
12787,1061.9815458660082
12788,1061.9815458660082
12789,1061.9815458660082
12790,1061.9815458660082
12791,1061.9815458660082
12792,1061.9815458660082
12793,1061.9815458660082
12794,1061.9815458660082
12795,1061.9815458660082
12796,1061.9815458660082
12797,1061.9815458660082
12798,1061.9815458660082
12799,1061.9815458660082
12800,1061.9815458660082
12801,1061.9815458660082
12802,1061.9815458660082
12803,1061.9815458660082
12804,1061.9815458660082
12805,1061.9815458660082
12806,1061.9815458660082
12807,1061.9815458660082
12808,1061.9815458660082
12809,1061.9815458660082
12810,1061.9815458660082
12811,1061.9815458660082
12812,1061.9815458660082
12813,1061.9815458660082
12814,1061.9815458660082
12815,1061.9815458660082
12816,1061.9815458660082
12817,1061.9815458660082
12818,1061.9815458660082
12819,1061.9815458660082
12820,1061.9815458660082
12821,1061.9815458660082
12822,1061.9815458660082
12823,1061.9815458660082
12824,1061.9815458660082
12825,1061.9815458660082
12826,1061.9815458660082
12827,1061.9815458660082
12828,1061.9815458660082
12829,1061.9815458660082
12830,1061.9815458660082
12831,1061.9815458660082
12832,1061.9815458660082
12833,1061.9815458660082
12834,1061.9815458660082
12835,1061.9815458660082
12836,1061.9815458660082
12837,1061.9815458660082
12838,1061.9815458660082
12839,1061.9815458660082
12840,1061.9815458660082
12841,1061.9815458660082
12842,1061.9815458660082
12843,1061.9815458660082
12844,1061.9815458660082
12845,1061.9815458660082
12846,1061.9815458660082
12847,1061.9815458660082
12848,1061.9815458660082
12849,1061.9815458660082
12850,1061.9815458660082
12851,1061.9815458660082
12852,1061.9815458660082
12853,1061.9815458660082
12854,1061.9815458660082
12855,1061.9815458660082
12856,1061.9815458660082
12857,1061.9815458660082
12858,1061.9815458660082
12859,1061.9815458660082
12860,1061.9815458660082
12861,1061.9815458660082
12862,1061.9815458660082
12863,1061.9815458660082
12864,1061.9815458660082
12865,1061.9815458660082
12866,1061.9815458660082
12867,1061.9815458660082
12868,1061.9815458660082
12869,1061.9815458660082
12870,1061.9815458660082
12871,1061.9815458660082
12872,1061.9815458660082
12873,1029.9275901360625
12874,1029.9275901360625
12875,1029.9275901360625
12876,1029.9275901360625
12877,1029.9275901360625
12878,1029.9275901360625
12879,1029.9275901360625
12880,1029.9275901360625
12881,1029.9275901360625
12882,1029.9275901360625
12883,1029.9275901360625
12884,1029.9275901360625
12885,1029.9275901360625
12886,1029.9275901360625
12887,1029.9275901360625
12888,1029.9275901360625
12889,1029.9275901360625
12890,1029.9275901360625
12891,1029.9275901360625
12892,1029.9275901360625
12893,1029.9275901360625
12894,1029.9275901360625
12895,1029.9275901360625
12896,1029.9275901360625
12897,1029.9275901360625
12898,1029.9275901360625
12899,1029.9275901360625
12900,1029.9275901360625
12901,1029.9275901360625
12902,1029.9275901360625
12903,1029.9275901360625
12904,1029.9275901360625
12905,1029.9275901360625
12906,1029.9275901360625
12907,1029.9275901360625
12908,1029.9275901360625
12909,1029.9275901360625
12910,1029.9275901360625
12911,1029.9275901360625
12912,1029.9275901360625
12913,1029.9275901360625
12914,1029.9275901360625
12915,1029.9275901360625
12916,1029.9275901360625
12917,1029.9275901360625
12918,1029.9275901360625
12919,1029.9275901360625
12920,1029.9275901360625
12921,1029.9275901360625
12922,1029.9275901360625
12923,1029.9275901360625
12924,1029.9275901360625
12925,1029.9275901360625
12926,1029.9275901360625
12927,1029.9275901360625
12928,1029.9275901360625
12929,1029.9275901360625
12930,1029.9275901360625
12931,1029.9275901360625
12932,1029.9275901360625
12933,1029.9275901360625
12934,1029.9275901360625
12935,1029.9275901360625
12936,1029.9275901360625
12937,1029.9275901360625
12938,1029.9275901360625
12939,1029.9275901360625
12940,1029.9275901360625
12941,1029.9275901360625
12942,1029.9275901360625
12943,1029.9275901360625
12944,1029.9275901360625
12945,1029.9275901360625
12946,1029.9275901360625
12947,1029.9275901360625
12948,1029.9275901360625
12949,1029.9275901360625
12950,1029.9275901360625
12951,1029.9275901360625
12952,1029.9275901360625
12953,1029.9275901360625
12954,1029.9275901360625
12955,1029.9275901360625
12956,1029.9275901360625
12957,1029.9275901360625
12958,1029.9275901360625
12959,1029.9275901360625
12960,1029.9275901360625
12961,1029.9275901360625
12962,1029.9275901360625
12963,1029.9275901360625
12964,1024.8829848814414
12965,1024.8829848814414
12966,1024.8829848814414
12967,1024.8829848814414
12968,1024.8829848814414
12969,1024.8829848814414
12970,1024.8829848814414
12971,1024.8829848814414
12972,1024.8829848814414
12973,1024.8829848814414
12974,1024.8829848814414
12975,1024.8829848814414
12976,1024.8829848814414
12977,1024.8829848814414
12978,1024.8829848814414
12979,1024.8829848814414
12980,1024.8829848814414
12981,1024.8829848814414
12982,1024.8829848814414
12983,1024.8829848814414
12984,1024.8829848814414
12985,1024.8829848814414
12986,1024.8829848814414
12987,1024.8829848814414
12988,1024.8829848814414
12989,1024.8829848814414
12990,1024.8829848814414
12991,1024.8829848814414
12992,1024.8829848814414
12993,1024.8829848814414
12994,1024.8829848814414
12995,1024.8829848814414
12996,1024.8829848814414
12997,1024.8829848814414
12998,1024.8829848814414
12999,1024.8829848814414
13000,1024.8829848814414
13001,1024.8829848814414
13002,1024.8829848814414
13003,1024.8829848814414
13004,1024.8829848814414
13005,1024.8829848814414
13006,1024.8829848814414
13007,1024.8829848814414
13008,1024.8829848814414
13009,1024.8829848814414
13010,1024.8829848814414
13011,1024.8829848814414
13012,1024.8829848814414
13013,1024.8829848814414
13014,1024.8829848814414
13015,1024.8829848814414
13016,1024.8829848814414
13017,1024.8829848814414
13018,1024.8829848814414
13019,1024.8829848814414
13020,1024.8829848814414
13021,1024.8829848814414
13022,1024.8829848814414
13023,1024.8829848814414
13024,1024.8829848814414
13025,1024.8829848814414
13026,1024.8829848814414
13027,1024.8829848814414
13028,1024.8829848814414
13029,1024.8829848814414
13030,1024.8829848814414
13031,1024.8829848814414
13032,1024.8829848814414
13033,1024.8829848814414
13034,1024.8829848814414
13035,1024.8829848814414
13036,1024.8829848814414
13037,1024.8829848814414
13038,1024.8829848814414
13039,1024.8829848814414
13040,1024.8829848814414
13041,1024.8829848814414
13042,1024.8829848814414
13043,1024.8829848814414
13044,1024.8829848814414
13045,1024.8829848814414
13046,1024.8829848814414
13047,1024.8829848814414
13048,1024.8829848814414
13049,1024.8829848814414
13050,1024.8829848814414
13051,1024.8829848814414
13052,1024.8829848814414
13053,1024.8829848814414
13054,1024.8829848814414
13055,1024.8829848814414
13056,1023.5454902866273
13057,1023.5454902866273
13058,1023.5454902866273
13059,1023.5454902866273
13060,1023.5454902866273
13061,1023.5454902866273
13062,1023.5454902866273
13063,1023.5454902866273
13064,1023.5454902866273
13065,1023.5454902866273
13066,1023.5454902866273
13067,1023.5454902866273
13068,1023.5454902866273
13069,1023.5454902866273
13070,1023.5454902866273
13071,1023.5454902866273
13072,1023.5454902866273
13073,1023.5454902866273
13074,1023.5454902866273
13075,1023.5454902866273
13076,1023.5454902866273
13077,1023.5454902866273
13078,1023.5454902866273
13079,1023.5454902866273
13080,1023.5454902866273
13081,1023.5454902866273
13082,1023.5454902866273
13083,1023.5454902866273
13084,1023.5454902866273
13085,1023.5454902866273
13086,1023.5454902866273
13087,1023.5454902866273
13088,1023.5454902866273
13089,1023.5454902866273
13090,1023.5454902866273
13091,1023.5454902866273
13092,1023.5454902866273
13093,1023.5454902866273
13094,1023.5454902866273
13095,1023.5454902866273
13096,1023.5454902866273
13097,1023.5454902866273
13098,1023.5454902866273
13099,1023.5454902866273
13100,1023.5454902866273
13101,1023.5454902866273
13102,1023.5454902866273
13103,1023.5454902866273
13104,1023.5454902866273
13105,1023.5454902866273
13106,1023.5454902866273
13107,1023.5454902866273
13108,1023.5454902866273
13109,1023.5454902866273
13110,1023.5454902866273
13111,1023.5454902866273
13112,1023.5454902866273
13113,1023.5454902866273
13114,1023.5454902866273
13115,1023.5454902866273
13116,1023.5454902866273
13117,1023.5454902866273
13118,1023.5454902866273
13119,1023.5454902866273
13120,1023.5454902866273
13121,1023.5454902866273
13122,1023.5454902866273
13123,1023.5454902866273
13124,1023.5454902866273
13125,1023.5454902866273
13126,1023.5454902866273
13127,1023.5454902866273
13128,1023.5454902866273
13129,1023.5454902866273
13130,1023.5454902866273
13131,1023.5454902866273
13132,1023.5454902866273
13133,1023.5454902866273
13134,1023.5454902866273
13135,1023.5454902866273
13136,1023.5454902866273
13137,1023.5454902866273
13138,1023.5454902866273
13139,1023.5454902866273
13140,1023.5454902866273
13141,1023.5454902866273
13142,1023.5454902866273
13143,1023.5454902866273
13144,1023.5454902866273
13145,1023.5454902866273
13146,1023.5454902866273
13147,1023.5454902866273
13148,1010.237212629662
13149,1010.237212629662
13150,1010.237212629662
13151,1010.237212629662
13152,1010.237212629662
13153,1010.237212629662
13154,1010.237212629662
13155,1010.237212629662
13156,1010.237212629662
13157,1010.237212629662
13158,1010.237212629662
13159,1010.237212629662
13160,1010.237212629662
13161,1010.237212629662
13162,1010.237212629662
13163,1010.237212629662
13164,1010.237212629662
13165,1010.237212629662
13166,1010.237212629662
13167,1010.237212629662
13168,1010.237212629662
13169,1010.237212629662
13170,1010.237212629662
13171,1010.237212629662
13172,1010.237212629662
13173,1010.237212629662
13174,1010.237212629662
13175,1010.237212629662
13176,1010.237212629662
13177,1010.237212629662
13178,1010.237212629662
13179,1010.237212629662
13180,1010.237212629662
13181,1010.237212629662
13182,1010.237212629662
13183,1010.237212629662
13184,1010.237212629662
13185,1010.237212629662
13186,1010.237212629662
13187,1010.237212629662
13188,1010.237212629662
13189,1010.237212629662
13190,1010.237212629662
13191,1010.237212629662
13192,1010.237212629662
13193,1010.237212629662
13194,1010.237212629662
13195,1010.237212629662
13196,1010.237212629662
13197,1010.237212629662
13198,1010.237212629662
13199,1010.237212629662
13200,1010.237212629662
13201,1010.237212629662
13202,1010.237212629662
13203,1010.237212629662
13204,1010.237212629662
13205,1010.237212629662
13206,1010.237212629662
13207,1010.237212629662
13208,1010.237212629662
13209,1010.237212629662
13210,1010.237212629662
13211,1010.237212629662
13212,1010.237212629662
13213,1010.237212629662
13214,1010.237212629662
13215,1010.237212629662
13216,1010.237212629662
13217,1010.237212629662
13218,1010.237212629662
13219,1010.237212629662
13220,1010.237212629662
13221,1010.237212629662
13222,1010.237212629662
13223,1010.237212629662
13224,1010.237212629662
13225,1010.237212629662
13226,1010.237212629662
13227,1010.237212629662
13228,1010.237212629662
13229,1010.237212629662
13230,1010.237212629662
13231,1010.237212629662
13232,1010.237212629662
13233,1010.237212629662
13234,1010.237212629662
13235,1010.237212629662
13236,1010.237212629662
13237,1010.237212629662
13238,1006.247736088013
13239,1006.247736088013
13240,1006.247736088013
13241,1006.247736088013
13242,1006.247736088013
13243,1006.247736088013
13244,1006.247736088013
13245,1006.247736088013
13246,1006.247736088013
13247,1006.247736088013
13248,1006.247736088013
13249,1006.247736088013
13250,1006.247736088013
13251,1006.247736088013
13252,1006.247736088013
13253,1006.247736088013
13254,1006.247736088013
13255,1006.247736088013
13256,1006.247736088013
13257,1006.247736088013
13258,1006.247736088013
13259,1006.247736088013
13260,1006.247736088013
13261,1006.247736088013
13262,1006.247736088013
13263,1006.247736088013
13264,1006.247736088013
13265,1006.247736088013
13266,1006.247736088013
13267,1006.247736088013
13268,1006.247736088013
13269,1006.247736088013
13270,1006.247736088013
13271,1006.247736088013
13272,1006.247736088013
13273,1006.247736088013
13274,1006.247736088013
13275,1006.247736088013
13276,1006.247736088013
13277,1006.247736088013
13278,1006.247736088013
13279,1006.247736088013
13280,1006.247736088013
13281,1006.247736088013
13282,1006.247736088013
13283,1006.247736088013
13284,1006.247736088013
13285,1006.247736088013
13286,1006.247736088013
13287,1006.247736088013
13288,1006.247736088013
13289,1006.247736088013
13290,1006.247736088013
13291,1006.247736088013
13292,1006.247736088013
13293,1006.247736088013
13294,1006.247736088013
13295,1006.247736088013
13296,1006.247736088013
13297,1006.247736088013
13298,1006.247736088013
13299,1006.247736088013
13300,1006.247736088013
13301,1006.247736088013
13302,1006.247736088013
13303,1006.247736088013
13304,1006.247736088013
13305,1006.247736088013
13306,1006.247736088013
13307,1006.247736088013
13308,1006.247736088013
13309,1006.247736088013
13310,1006.247736088013
13311,1006.247736088013
13312,1006.247736088013
13313,1006.247736088013
13314,1006.247736088013
13315,1006.247736088013
13316,1006.247736088013
13317,1006.247736088013
13318,1006.247736088013
13319,1006.247736088013
13320,1006.247736088013
13321,1006.247736088013
13322,1006.247736088013
13323,1006.247736088013
13324,1006.247736088013
13325,1006.247736088013
13326,1006.247736088013
13327,1006.247736088013
13328,1006.247736088013
13329,973.704323149792
13330,973.704323149792
13331,973.704323149792
13332,973.704323149792
13333,973.704323149792
13334,973.704323149792
13335,973.704323149792
13336,973.704323149792
13337,973.704323149792
13338,973.704323149792
13339,973.704323149792
13340,973.704323149792
13341,973.704323149792
13342,973.704323149792
13343,973.704323149792
13344,973.704323149792
13345,973.704323149792
13346,973.704323149792
13347,973.704323149792
13348,973.704323149792
13349,973.704323149792
13350,973.704323149792
13351,973.704323149792
13352,973.704323149792
13353,973.704323149792
13354,973.704323149792
13355,973.704323149792
13356,973.704323149792
13357,973.704323149792
13358,973.704323149792
13359,973.704323149792
13360,973.704323149792
13361,973.704323149792
13362,973.704323149792
13363,973.704323149792
13364,973.704323149792
13365,973.704323149792
13366,973.704323149792
13367,973.704323149792
13368,973.704323149792
13369,973.704323149792
13370,973.704323149792
13371,973.704323149792
13372,973.704323149792
13373,973.704323149792
13374,973.704323149792
13375,973.704323149792
13376,973.704323149792
13377,973.704323149792
13378,973.704323149792
13379,973.704323149792
13380,973.704323149792
13381,973.704323149792
13382,973.704323149792
13383,973.704323149792
13384,973.704323149792
13385,973.704323149792
13386,973.704323149792
13387,973.704323149792
13388,973.704323149792
13389,973.704323149792
13390,973.704323149792
13391,973.704323149792
13392,973.704323149792
13393,973.704323149792
13394,973.704323149792
13395,973.704323149792
13396,973.704323149792
13397,973.704323149792
13398,973.704323149792
13399,973.704323149792
13400,973.704323149792
13401,973.704323149792
13402,973.704323149792
13403,973.704323149792
13404,973.704323149792
13405,973.704323149792
13406,973.704323149792
13407,973.704323149792
13408,973.704323149792
13409,973.704323149792
13410,973.704323149792
13411,973.704323149792
13412,973.704323149792
13413,973.704323149792
13414,973.704323149792
13415,973.704323149792
13416,973.704323149792
13417,973.704323149792
13418,973.704323149792
13419,973.704323149792
13420,973.704323149792
13421,946.7248962093307
13422,946.7248962093307
13423,946.7248962093307
13424,946.7248962093307
13425,946.7248962093307
13426,946.7248962093307
13427,946.7248962093307
13428,946.7248962093307
13429,946.7248962093307
13430,946.7248962093307
13431,946.7248962093307
13432,946.7248962093307
13433,946.7248962093307
13434,946.7248962093307
13435,946.7248962093307
13436,946.7248962093307
13437,946.7248962093307
13438,946.7248962093307
13439,946.7248962093307
13440,946.7248962093307
13441,946.7248962093307
13442,946.7248962093307
13443,946.7248962093307
13444,946.7248962093307
13445,946.7248962093307
13446,946.7248962093307
13447,946.7248962093307
13448,946.7248962093307
13449,946.7248962093307
13450,946.7248962093307
13451,946.7248962093307
13452,946.7248962093307
13453,946.7248962093307
13454,946.7248962093307
13455,946.7248962093307
13456,946.7248962093307
13457,946.7248962093307
13458,946.7248962093307
13459,946.7248962093307
13460,946.7248962093307
13461,946.7248962093307
13462,946.7248962093307
13463,946.7248962093307
13464,946.7248962093307
13465,946.7248962093307
13466,946.7248962093307
13467,946.7248962093307
13468,946.7248962093307
13469,946.7248962093307
13470,946.7248962093307
13471,946.7248962093307
13472,946.7248962093307
13473,946.7248962093307
13474,946.7248962093307
13475,946.7248962093307
13476,946.7248962093307
13477,946.7248962093307
13478,946.7248962093307
13479,946.7248962093307
13480,946.7248962093307
13481,946.7248962093307
13482,946.7248962093307
13483,946.7248962093307
13484,946.7248962093307
13485,946.7248962093307
13486,946.7248962093307
13487,946.7248962093307
13488,946.7248962093307
13489,946.7248962093307
13490,946.7248962093307
13491,946.7248962093307
13492,946.7248962093307
13493,946.7248962093307
13494,946.7248962093307
13495,946.7248962093307
13496,946.7248962093307
13497,946.7248962093307
13498,946.7248962093307
13499,946.7248962093307
13500,946.7248962093307
13501,946.7248962093307
13502,946.7248962093307
13503,946.7248962093307
13504,946.7248962093307
13505,946.7248962093307
13506,946.7248962093307
13507,946.7248962093307
13508,946.7248962093307
13509,946.7248962093307
13510,946.7248962093307
13511,946.7248962093307
13512,946.7248962093307
13513,1053.9868847291896
13514,1053.9868847291896
13515,1053.9868847291896
13516,1053.9868847291896
13517,1053.9868847291896
13518,1053.9868847291896
13519,1053.9868847291896
13520,1053.9868847291896
13521,1053.9868847291896
13522,1053.9868847291896
13523,1053.9868847291896
13524,1053.9868847291896
13525,1053.9868847291896
13526,1053.9868847291896
13527,1053.9868847291896
13528,1053.9868847291896
13529,1053.9868847291896
13530,1053.9868847291896
13531,1053.9868847291896
13532,1053.9868847291896
13533,1053.9868847291896
13534,1053.9868847291896
13535,1053.9868847291896
13536,1053.9868847291896
13537,1053.9868847291896
13538,1053.9868847291896
13539,1053.9868847291896
13540,1053.9868847291896
13541,1053.9868847291896
13542,1053.9868847291896
13543,1053.9868847291896
13544,1053.9868847291896
13545,1053.9868847291896
13546,1053.9868847291896
13547,1053.9868847291896
13548,1053.9868847291896
13549,1053.9868847291896
13550,1053.9868847291896
13551,1053.9868847291896
13552,1053.9868847291896
13553,1053.9868847291896
13554,1053.9868847291896
13555,1053.9868847291896
13556,1053.9868847291896
13557,1053.9868847291896
13558,1053.9868847291896
13559,1053.9868847291896
13560,1053.9868847291896
13561,1053.9868847291896
13562,1053.9868847291896
13563,1053.9868847291896
13564,1053.9868847291896
13565,1053.9868847291896
13566,1053.9868847291896
13567,1053.9868847291896
13568,1053.9868847291896
13569,1053.9868847291896
13570,1053.9868847291896
13571,1053.9868847291896
13572,1053.9868847291896
13573,1053.9868847291896
13574,1053.9868847291896
13575,1053.9868847291896
13576,1053.9868847291896
13577,1053.9868847291896
13578,1053.9868847291896
13579,1053.9868847291896
13580,1053.9868847291896
13581,1053.9868847291896
13582,1053.9868847291896
13583,1053.9868847291896
13584,1053.9868847291896
13585,1053.9868847291896
13586,1053.9868847291896
13587,1053.9868847291896
13588,1053.9868847291896
13589,1053.9868847291896
13590,1053.9868847291896
13591,1053.9868847291896
13592,1053.9868847291896
13593,1053.9868847291896
13594,1053.9868847291896
13595,1053.9868847291896
13596,1053.9868847291896
13597,1053.9868847291896
13598,1053.9868847291896
13599,1053.9868847291896
13600,1053.9868847291896
13601,1053.9868847291896
13602,1053.9868847291896
13603,908.4786724510841
13604,908.4786724510841
13605,908.4786724510841
13606,908.4786724510841
13607,908.4786724510841
13608,908.4786724510841
13609,908.4786724510841
13610,908.4786724510841
13611,908.4786724510841
13612,908.4786724510841
13613,908.4786724510841
13614,908.4786724510841
13615,908.4786724510841
13616,908.4786724510841
13617,908.4786724510841
13618,908.4786724510841
13619,908.4786724510841
13620,908.4786724510841
13621,908.4786724510841
13622,908.4786724510841
13623,908.4786724510841
13624,908.4786724510841
13625,908.4786724510841
13626,908.4786724510841
13627,908.4786724510841
13628,908.4786724510841
13629,908.4786724510841
13630,908.4786724510841
13631,908.4786724510841
13632,908.4786724510841
13633,908.4786724510841
13634,908.4786724510841
13635,908.4786724510841
13636,908.4786724510841
13637,908.4786724510841
13638,908.4786724510841
13639,908.4786724510841
13640,908.4786724510841
13641,908.4786724510841
13642,908.4786724510841
13643,908.4786724510841
13644,908.4786724510841
13645,908.4786724510841
13646,908.4786724510841
13647,908.4786724510841
13648,908.4786724510841
13649,908.4786724510841
13650,908.4786724510841
13651,908.4786724510841
13652,908.4786724510841
13653,908.4786724510841
13654,908.4786724510841
13655,908.4786724510841
13656,908.4786724510841
13657,908.4786724510841
13658,908.4786724510841
13659,908.4786724510841
13660,908.4786724510841
13661,908.4786724510841
13662,908.4786724510841
13663,908.4786724510841
13664,908.4786724510841
13665,908.4786724510841
13666,908.4786724510841
13667,908.4786724510841
13668,908.4786724510841
13669,908.4786724510841
13670,908.4786724510841
13671,908.4786724510841
13672,908.4786724510841
13673,908.4786724510841
13674,908.4786724510841
13675,908.4786724510841
13676,908.4786724510841
13677,908.4786724510841
13678,908.4786724510841
13679,908.4786724510841
13680,908.4786724510841
13681,908.4786724510841
13682,908.4786724510841
13683,908.4786724510841
13684,908.4786724510841
13685,908.4786724510841
13686,908.4786724510841
13687,908.4786724510841
13688,908.4786724510841
13689,908.4786724510841
13690,908.4786724510841
13691,908.4786724510841
13692,908.4786724510841
13693,908.4786724510841
