,CPI CHNG Index_ratio
14301,1002.1786492374728
14302,1002.1786492374728
14303,1002.1786492374728
14304,1002.1786492374728
14305,1002.1786492374728
14306,1002.1786492374728
14307,1002.1786492374728
14308,1002.1786492374728
14309,1002.1786492374728
14310,1002.1786492374728
14311,1002.1786492374728
14312,1002.1786492374728
14313,1002.1786492374728
14314,1002.1786492374728
14315,1002.1786492374728
14316,1002.1786492374728
14317,1002.1786492374728
14318,1002.1786492374728
14319,1002.1786492374728
14320,1002.1786492374728
14321,1002.1786492374728
14322,1002.1786492374728
14323,1002.1786492374728
14324,1002.1786492374728
14325,1002.1786492374728
14326,1002.1786492374728
14327,1002.1786492374728
14328,1002.1786492374728
14329,1002.1786492374728
14330,1002.1786492374728
14331,1002.1786492374728
14332,1002.1786492374728
14333,1002.1786492374728
14334,1697.8021978021977
14335,1697.8021978021977
14336,1697.8021978021977
14337,1697.8021978021977
14338,1697.8021978021977
14339,1697.8021978021977
14340,1697.8021978021977
14341,1697.8021978021977
14342,1697.8021978021977
14343,1697.8021978021977
14344,1697.8021978021977
14345,1697.8021978021977
14346,1697.8021978021977
14347,1697.8021978021977
14348,1697.8021978021977
14349,1697.8021978021977
14350,1697.8021978021977
14351,1697.8021978021977
14352,1697.8021978021977
14353,1697.8021978021977
14354,1697.8021978021977
14355,1697.8021978021977
14356,1697.8021978021977
14357,1697.8021978021977
14358,1697.8021978021977
14359,1697.8021978021977
14360,1697.8021978021977
14361,1697.8021978021977
14362,1697.8021978021977
14363,1697.8021978021977
14364,1697.8021978021977
14365,1697.8021978021977
14366,1697.8021978021977
14367,1697.8021978021977
14368,1697.8021978021977
14369,1697.8021978021977
14370,1697.8021978021977
14371,1697.8021978021977
14372,1697.8021978021977
14373,1697.8021978021977
14374,1697.8021978021977
14375,1697.8021978021977
14376,1697.8021978021977
14377,1697.8021978021977
14378,1697.8021978021977
14379,1697.8021978021977
14380,1697.8021978021977
14381,1697.8021978021977
14382,1697.8021978021977
14383,1697.8021978021977
14384,1697.8021978021977
14385,1697.8021978021977
14386,1697.8021978021977
14387,1697.8021978021977
14388,1697.8021978021977
14389,1697.8021978021977
14390,1697.8021978021977
14391,1697.8021978021977
14392,1697.8021978021977
14393,1697.8021978021977
14394,1697.8021978021977
14395,1697.8021978021977
14396,1697.8021978021977
14397,1697.8021978021977
14398,1697.8021978021977
14399,1697.8021978021977
14400,1697.8021978021977
14401,1697.8021978021977
14402,1697.8021978021977
14403,1697.8021978021977
14404,1697.8021978021977
14405,1697.8021978021977
14406,1697.8021978021977
14407,1697.8021978021977
14408,1697.8021978021977
14409,1697.8021978021977
14410,1697.8021978021977
14411,1697.8021978021977
14412,1697.8021978021977
14413,1697.8021978021977
14414,1697.8021978021977
14415,1697.8021978021977
14416,1697.8021978021977
14417,1697.8021978021977
14418,1697.8021978021977
14419,1697.8021978021977
14420,1697.8021978021977
14421,1697.8021978021977
14422,1697.8021978021977
14423,1697.8021978021977
14424,1697.8021978021977
14425,355.3186998733642
14426,355.3186998733642
14427,355.3186998733642
14428,355.3186998733642
14429,355.3186998733642
14430,355.3186998733642
14431,355.3186998733642
14432,355.3186998733642
14433,355.3186998733642
14434,355.3186998733642
14435,355.3186998733642
14436,355.3186998733642
14437,355.3186998733642
14438,355.3186998733642
14439,355.3186998733642
14440,355.3186998733642
14441,355.3186998733642
14442,355.3186998733642
14443,355.3186998733642
14444,355.3186998733642
14445,355.3186998733642
14446,355.3186998733642
14447,355.3186998733642
14448,355.3186998733642
14449,355.3186998733642
14450,355.3186998733642
14451,355.3186998733642
14452,355.3186998733642
14453,355.3186998733642
14454,355.3186998733642
14455,355.3186998733642
14456,355.3186998733642
14457,355.3186998733642
14458,355.3186998733642
14459,355.3186998733642
14460,355.3186998733642
14461,355.3186998733642
14462,355.3186998733642
14463,355.3186998733642
14464,355.3186998733642
14465,355.3186998733642
14466,355.3186998733642
14467,355.3186998733642
14468,355.3186998733642
14469,355.3186998733642
14470,355.3186998733642
14471,355.3186998733642
14472,355.3186998733642
14473,355.3186998733642
14474,355.3186998733642
14475,355.3186998733642
14476,355.3186998733642
14477,355.3186998733642
14478,355.3186998733642
14479,355.3186998733642
14480,355.3186998733642
14481,355.3186998733642
14482,355.3186998733642
14483,355.3186998733642
14484,355.3186998733642
14485,355.3186998733642
14486,355.3186998733642
14487,355.3186998733642
14488,355.3186998733642
14489,355.3186998733642
14490,355.3186998733642
14491,355.3186998733642
14492,355.3186998733642
14493,355.3186998733642
14494,355.3186998733642
14495,355.3186998733642
14496,355.3186998733642
14497,355.3186998733642
14498,355.3186998733642
14499,355.3186998733642
14500,355.3186998733642
14501,355.3186998733642
14502,355.3186998733642
14503,355.3186998733642
14504,355.3186998733642
14505,355.3186998733642
14506,355.3186998733642
14507,355.3186998733642
14508,355.3186998733642
14509,355.3186998733642
14510,355.3186998733642
14511,355.3186998733642
14512,355.3186998733642
14513,355.3186998733642
14514,355.3186998733642
14515,355.3186998733642
14516,355.3186998733642
14517,1821.6216216216214
14518,1821.6216216216214
14519,1821.6216216216214
14520,1821.6216216216214
14521,1821.6216216216214
14522,1821.6216216216214
14523,1821.6216216216214
14524,1821.6216216216214
14525,1821.6216216216214
14526,1821.6216216216214
14527,1821.6216216216214
14528,1821.6216216216214
14529,1821.6216216216214
14530,1821.6216216216214
14531,1821.6216216216214
14532,1821.6216216216214
14533,1821.6216216216214
14534,1821.6216216216214
14535,1821.6216216216214
14536,1821.6216216216214
14537,1821.6216216216214
14538,1821.6216216216214
14539,1821.6216216216214
14540,1821.6216216216214
14541,1821.6216216216214
14542,1821.6216216216214
14543,1821.6216216216214
14544,1821.6216216216214
14545,1821.6216216216214
14546,1821.6216216216214
14547,1821.6216216216214
14548,1821.6216216216214
14549,1821.6216216216214
14550,1821.6216216216214
14551,1821.6216216216214
14552,1821.6216216216214
14553,1821.6216216216214
14554,1821.6216216216214
14555,1821.6216216216214
14556,1821.6216216216214
14557,1821.6216216216214
14558,1821.6216216216214
14559,1821.6216216216214
14560,1821.6216216216214
14561,1821.6216216216214
14562,1821.6216216216214
14563,1821.6216216216214
14564,1821.6216216216214
14565,1821.6216216216214
14566,1821.6216216216214
14567,1821.6216216216214
14568,1821.6216216216214
14569,1821.6216216216214
14570,1821.6216216216214
14571,1821.6216216216214
14572,1821.6216216216214
14573,1821.6216216216214
14574,1821.6216216216214
14575,1821.6216216216214
14576,1821.6216216216214
14577,1821.6216216216214
14578,1821.6216216216214
14579,1821.6216216216214
14580,1821.6216216216214
14581,1821.6216216216214
14582,1821.6216216216214
14583,1821.6216216216214
14584,1821.6216216216214
14585,1821.6216216216214
14586,1821.6216216216214
14587,1821.6216216216214
14588,1821.6216216216214
14589,1821.6216216216214
14590,1821.6216216216214
14591,1821.6216216216214
14592,1821.6216216216214
14593,1821.6216216216214
14594,1821.6216216216214
14595,1821.6216216216214
14596,1821.6216216216214
14597,1821.6216216216214
14598,1821.6216216216214
14599,1821.6216216216214
14600,1821.6216216216214
14601,1821.6216216216214
14602,1821.6216216216214
14603,1821.6216216216214
14604,1821.6216216216214
14605,1821.6216216216214
14606,1821.6216216216214
14607,1821.6216216216214
14608,1821.6216216216214
14609,1513.6168809759326
14610,1513.6168809759326
14611,1513.6168809759326
14612,1513.6168809759326
14613,1513.6168809759326
14614,1513.6168809759326
14615,1513.6168809759326
14616,1513.6168809759326
14617,1513.6168809759326
14618,1513.6168809759326
14619,1513.6168809759326
14620,1513.6168809759326
14621,1513.6168809759326
14622,1513.6168809759326
14623,1513.6168809759326
14624,1513.6168809759326
14625,1513.6168809759326
14626,1513.6168809759326
14627,1513.6168809759326
14628,1513.6168809759326
14629,1513.6168809759326
14630,1513.6168809759326
14631,1513.6168809759326
14632,1513.6168809759326
14633,1513.6168809759326
14634,1513.6168809759326
14635,1513.6168809759326
14636,1513.6168809759326
14637,1513.6168809759326
14638,1513.6168809759326
14639,1513.6168809759326
14640,1513.6168809759326
14641,1513.6168809759326
14642,1513.6168809759326
14643,1513.6168809759326
14644,1513.6168809759326
14645,1513.6168809759326
14646,1513.6168809759326
14647,1513.6168809759326
14648,1513.6168809759326
14649,1513.6168809759326
14650,1513.6168809759326
14651,1513.6168809759326
14652,1513.6168809759326
14653,1513.6168809759326
14654,1513.6168809759326
14655,1513.6168809759326
14656,1513.6168809759326
14657,1513.6168809759326
14658,1513.6168809759326
14659,1513.6168809759326
14660,1513.6168809759326
14661,1513.6168809759326
14662,1513.6168809759326
14663,1513.6168809759326
14664,1513.6168809759326
14665,1513.6168809759326
14666,1513.6168809759326
14667,1513.6168809759326
14668,1513.6168809759326
14669,1513.6168809759326
14670,1513.6168809759326
14671,1513.6168809759326
14672,1513.6168809759326
14673,1513.6168809759326
14674,1513.6168809759326
14675,1513.6168809759326
14676,1513.6168809759326
14677,1513.6168809759326
14678,1513.6168809759326
14679,1513.6168809759326
14680,1513.6168809759326
14681,1513.6168809759326
14682,1513.6168809759326
14683,1513.6168809759326
14684,1513.6168809759326
14685,1513.6168809759326
14686,1513.6168809759326
14687,1513.6168809759326
14688,1513.6168809759326
14689,1513.6168809759326
14690,1513.6168809759326
14691,1513.6168809759326
14692,1513.6168809759326
14693,1513.6168809759326
14694,1513.6168809759326
14695,1513.6168809759326
14696,1513.6168809759326
14697,1513.6168809759326
14698,1513.6168809759326
14699,541.0821643286573
14700,541.0821643286573
14701,541.0821643286573
14702,541.0821643286573
14703,541.0821643286573
14704,541.0821643286573
14705,541.0821643286573
14706,541.0821643286573
14707,541.0821643286573
14708,541.0821643286573
14709,541.0821643286573
14710,541.0821643286573
14711,541.0821643286573
14712,541.0821643286573
14713,541.0821643286573
14714,541.0821643286573
14715,541.0821643286573
14716,541.0821643286573
14717,541.0821643286573
14718,541.0821643286573
14719,541.0821643286573
14720,541.0821643286573
14721,541.0821643286573
14722,541.0821643286573
14723,541.0821643286573
14724,541.0821643286573
14725,541.0821643286573
14726,541.0821643286573
14727,541.0821643286573
14728,541.0821643286573
14729,541.0821643286573
14730,541.0821643286573
14731,541.0821643286573
14732,541.0821643286573
14733,541.0821643286573
14734,541.0821643286573
14735,541.0821643286573
14736,541.0821643286573
14737,541.0821643286573
14738,541.0821643286573
14739,541.0821643286573
14740,541.0821643286573
14741,541.0821643286573
14742,541.0821643286573
14743,541.0821643286573
14744,541.0821643286573
14745,541.0821643286573
14746,541.0821643286573
14747,541.0821643286573
14748,541.0821643286573
14749,541.0821643286573
14750,541.0821643286573
14751,541.0821643286573
14752,541.0821643286573
14753,541.0821643286573
14754,541.0821643286573
14755,541.0821643286573
14756,541.0821643286573
14757,541.0821643286573
14758,541.0821643286573
14759,541.0821643286573
14760,541.0821643286573
14761,541.0821643286573
14762,541.0821643286573
14763,541.0821643286573
14764,541.0821643286573
14765,541.0821643286573
14766,541.0821643286573
14767,541.0821643286573
14768,541.0821643286573
14769,541.0821643286573
14770,541.0821643286573
14771,541.0821643286573
14772,541.0821643286573
14773,541.0821643286573
14774,541.0821643286573
14775,541.0821643286573
14776,541.0821643286573
14777,541.0821643286573
14778,541.0821643286573
14779,541.0821643286573
14780,541.0821643286573
14781,541.0821643286573
14782,541.0821643286573
14783,541.0821643286573
14784,541.0821643286573
14785,541.0821643286573
14786,541.0821643286573
14787,541.0821643286573
14788,541.0821643286573
14789,541.0821643286573
14790,2108.6956521739116
14791,2108.6956521739116
14792,2108.6956521739116
14793,2108.6956521739116
14794,2108.6956521739116
14795,2108.6956521739116
14796,2108.6956521739116
14797,2108.6956521739116
14798,2108.6956521739116
14799,2108.6956521739116
14800,2108.6956521739116
14801,2108.6956521739116
14802,2108.6956521739116
14803,2108.6956521739116
14804,2108.6956521739116
14805,2108.6956521739116
14806,2108.6956521739116
14807,2108.6956521739116
14808,2108.6956521739116
14809,2108.6956521739116
14810,2108.6956521739116
14811,2108.6956521739116
14812,2108.6956521739116
14813,2108.6956521739116
14814,2108.6956521739116
14815,2108.6956521739116
14816,2108.6956521739116
14817,2108.6956521739116
14818,2108.6956521739116
14819,2108.6956521739116
14820,2108.6956521739116
14821,2108.6956521739116
14822,2108.6956521739116
14823,2108.6956521739116
14824,2108.6956521739116
14825,2108.6956521739116
14826,2108.6956521739116
14827,2108.6956521739116
14828,2108.6956521739116
14829,2108.6956521739116
14830,2108.6956521739116
14831,2108.6956521739116
14832,2108.6956521739116
14833,2108.6956521739116
14834,2108.6956521739116
14835,2108.6956521739116
14836,2108.6956521739116
14837,2108.6956521739116
14838,2108.6956521739116
14839,2108.6956521739116
14840,2108.6956521739116
14841,2108.6956521739116
14842,2108.6956521739116
14843,2108.6956521739116
14844,2108.6956521739116
14845,2108.6956521739116
14846,2108.6956521739116
14847,2108.6956521739116
14848,2108.6956521739116
14849,2108.6956521739116
14850,2108.6956521739116
14851,2108.6956521739116
14852,2108.6956521739116
14853,2108.6956521739116
14854,2108.6956521739116
14855,2108.6956521739116
14856,2108.6956521739116
14857,2108.6956521739116
14858,2108.6956521739116
14859,2108.6956521739116
14860,2108.6956521739116
14861,2108.6956521739116
14862,2108.6956521739116
14863,2108.6956521739116
14864,2108.6956521739116
14865,2108.6956521739116
14866,2108.6956521739116
14867,2108.6956521739116
14868,2108.6956521739116
14869,2108.6956521739116
14870,2108.6956521739116
14871,2108.6956521739116
14872,2108.6956521739116
14873,2108.6956521739116
14874,2108.6956521739116
14875,2108.6956521739116
14876,2108.6956521739116
14877,2108.6956521739116
14878,2108.6956521739116
14879,2108.6956521739116
14880,2108.6956521739116
14881,2108.6956521739116
14882,835.051546391753
14883,835.051546391753
14884,835.051546391753
14885,835.051546391753
14886,835.051546391753
14887,835.051546391753
14888,835.051546391753
14889,835.051546391753
14890,835.051546391753
14891,835.051546391753
14892,835.051546391753
14893,835.051546391753
14894,835.051546391753
14895,835.051546391753
14896,835.051546391753
14897,835.051546391753
14898,835.051546391753
14899,835.051546391753
14900,835.051546391753
14901,835.051546391753
14902,835.051546391753
14903,835.051546391753
14904,835.051546391753
14905,835.051546391753
14906,835.051546391753
14907,835.051546391753
14908,835.051546391753
14909,835.051546391753
14910,835.051546391753
14911,835.051546391753
14912,835.051546391753
14913,835.051546391753
14914,835.051546391753
14915,835.051546391753
14916,835.051546391753
14917,835.051546391753
14918,835.051546391753
14919,835.051546391753
14920,835.051546391753
14921,835.051546391753
14922,835.051546391753
14923,835.051546391753
14924,835.051546391753
14925,835.051546391753
14926,835.051546391753
14927,835.051546391753
14928,835.051546391753
14929,835.051546391753
14930,835.051546391753
14931,835.051546391753
14932,835.051546391753
14933,835.051546391753
14934,835.051546391753
14935,835.051546391753
14936,835.051546391753
14937,835.051546391753
14938,835.051546391753
14939,835.051546391753
14940,835.051546391753
14941,835.051546391753
14942,835.051546391753
14943,835.051546391753
14944,835.051546391753
14945,835.051546391753
14946,835.051546391753
14947,835.051546391753
14948,835.051546391753
14949,835.051546391753
14950,835.051546391753
14951,835.051546391753
14952,835.051546391753
14953,835.051546391753
14954,835.051546391753
14955,835.051546391753
14956,835.051546391753
14957,835.051546391753
14958,835.051546391753
14959,835.051546391753
14960,835.051546391753
14961,835.051546391753
14962,835.051546391753
14963,835.051546391753
14964,835.051546391753
14965,835.051546391753
14966,835.051546391753
14967,835.051546391753
14968,835.051546391753
14969,835.051546391753
14970,835.051546391753
14971,835.051546391753
14972,835.051546391753
14973,835.051546391753
14974,553.1778692272519
14975,553.1778692272519
14976,553.1778692272519
14977,553.1778692272519
14978,553.1778692272519
14979,553.1778692272519
14980,553.1778692272519
14981,553.1778692272519
14982,553.1778692272519
14983,553.1778692272519
14984,553.1778692272519
14985,553.1778692272519
14986,553.1778692272519
14987,553.1778692272519
14988,553.1778692272519
14989,553.1778692272519
14990,553.1778692272519
14991,553.1778692272519
14992,553.1778692272519
14993,553.1778692272519
14994,553.1778692272519
14995,553.1778692272519
14996,553.1778692272519
14997,553.1778692272519
14998,553.1778692272519
14999,553.1778692272519
15000,553.1778692272519
15001,553.1778692272519
15002,553.1778692272519
15003,553.1778692272519
15004,553.1778692272519
15005,553.1778692272519
15006,553.1778692272519
15007,553.1778692272519
15008,553.1778692272519
15009,553.1778692272519
15010,553.1778692272519
15011,553.1778692272519
15012,553.1778692272519
15013,553.1778692272519
15014,553.1778692272519
15015,553.1778692272519
15016,553.1778692272519
15017,553.1778692272519
15018,553.1778692272519
15019,553.1778692272519
15020,553.1778692272519
15021,553.1778692272519
15022,553.1778692272519
15023,553.1778692272519
15024,553.1778692272519
15025,553.1778692272519
15026,553.1778692272519
15027,553.1778692272519
15028,553.1778692272519
15029,553.1778692272519
15030,553.1778692272519
15031,553.1778692272519
15032,553.1778692272519
15033,553.1778692272519
15034,553.1778692272519
15035,553.1778692272519
15036,553.1778692272519
15037,553.1778692272519
15038,553.1778692272519
15039,553.1778692272519
15040,553.1778692272519
15041,553.1778692272519
15042,553.1778692272519
15043,553.1778692272519
15044,553.1778692272519
15045,553.1778692272519
15046,553.1778692272519
15047,553.1778692272519
15048,553.1778692272519
15049,553.1778692272519
15050,553.1778692272519
15051,553.1778692272519
15052,553.1778692272519
15053,553.1778692272519
15054,553.1778692272519
15055,553.1778692272519
15056,553.1778692272519
15057,553.1778692272519
15058,553.1778692272519
15059,553.1778692272519
15060,553.1778692272519
15061,553.1778692272519
15062,553.1778692272519
15063,553.1778692272519
15064,695.6921405590605
15065,695.6921405590605
15066,695.6921405590605
15067,695.6921405590605
15068,695.6921405590605
15069,695.6921405590605
15070,695.6921405590605
15071,695.6921405590605
15072,695.6921405590605
15073,695.6921405590605
15074,695.6921405590605
15075,695.6921405590605
15076,695.6921405590605
15077,695.6921405590605
15078,695.6921405590605
15079,695.6921405590605
15080,695.6921405590605
15081,695.6921405590605
15082,695.6921405590605
15083,695.6921405590605
15084,695.6921405590605
15085,695.6921405590605
15086,695.6921405590605
15087,695.6921405590605
15088,695.6921405590605
15089,695.6921405590605
15090,695.6921405590605
15091,695.6921405590605
15092,695.6921405590605
15093,695.6921405590605
15094,695.6921405590605
15095,695.6921405590605
15096,695.6921405590605
15097,695.6921405590605
15098,695.6921405590605
15099,695.6921405590605
15100,695.6921405590605
15101,695.6921405590605
15102,695.6921405590605
15103,695.6921405590605
15104,695.6921405590605
15105,695.6921405590605
15106,695.6921405590605
15107,695.6921405590605
15108,695.6921405590605
15109,695.6921405590605
15110,695.6921405590605
15111,695.6921405590605
15112,695.6921405590605
15113,695.6921405590605
15114,695.6921405590605
15115,695.6921405590605
15116,695.6921405590605
15117,695.6921405590605
15118,695.6921405590605
15119,695.6921405590605
15120,695.6921405590605
15121,695.6921405590605
15122,695.6921405590605
15123,695.6921405590605
15124,695.6921405590605
15125,695.6921405590605
15126,695.6921405590605
15127,695.6921405590605
15128,695.6921405590605
15129,695.6921405590605
15130,695.6921405590605
15131,695.6921405590605
15132,695.6921405590605
15133,695.6921405590605
15134,695.6921405590605
15135,695.6921405590605
15136,695.6921405590605
15137,695.6921405590605
15138,695.6921405590605
15139,695.6921405590605
15140,695.6921405590605
15141,695.6921405590605
15142,695.6921405590605
15143,695.6921405590605
15144,695.6921405590605
15145,695.6921405590605
15146,695.6921405590605
15147,695.6921405590605
15148,695.6921405590605
15149,695.6921405590605
15150,695.6921405590605
15151,695.6921405590605
15152,695.6921405590605
15153,695.6921405590605
15154,695.6921405590605
15155,1144.1833137485314
15156,1144.1833137485314
15157,1144.1833137485314
15158,1144.1833137485314
15159,1144.1833137485314
15160,1144.1833137485314
15161,1144.1833137485314
15162,1144.1833137485314
15163,1144.1833137485314
15164,1144.1833137485314
15165,1144.1833137485314
15166,1144.1833137485314
15167,1144.1833137485314
15168,1144.1833137485314
15169,1144.1833137485314
15170,1144.1833137485314
15171,1144.1833137485314
15172,1144.1833137485314
15173,1144.1833137485314
15174,1144.1833137485314
15175,1144.1833137485314
15176,1144.1833137485314
15177,1144.1833137485314
15178,1144.1833137485314
15179,1144.1833137485314
15180,1144.1833137485314
15181,1144.1833137485314
15182,1144.1833137485314
15183,1144.1833137485314
15184,1144.1833137485314
15185,1144.1833137485314
15186,1144.1833137485314
15187,1144.1833137485314
15188,1144.1833137485314
15189,1144.1833137485314
15190,1144.1833137485314
15191,1144.1833137485314
15192,1144.1833137485314
15193,1144.1833137485314
15194,1144.1833137485314
15195,1144.1833137485314
15196,1144.1833137485314
15197,1144.1833137485314
15198,1144.1833137485314
15199,1144.1833137485314
15200,1144.1833137485314
15201,1144.1833137485314
15202,1144.1833137485314
15203,1144.1833137485314
15204,1144.1833137485314
15205,1144.1833137485314
15206,1144.1833137485314
15207,1144.1833137485314
15208,1144.1833137485314
15209,1144.1833137485314
15210,1144.1833137485314
15211,1144.1833137485314
15212,1144.1833137485314
15213,1144.1833137485314
15214,1144.1833137485314
15215,1144.1833137485314
15216,1144.1833137485314
15217,1144.1833137485314
15218,1144.1833137485314
15219,1144.1833137485314
15220,1144.1833137485314
15221,1144.1833137485314
15222,1144.1833137485314
15223,1144.1833137485314
15224,1144.1833137485314
15225,1144.1833137485314
15226,1144.1833137485314
15227,1144.1833137485314
15228,1144.1833137485314
15229,1144.1833137485314
15230,1144.1833137485314
15231,1144.1833137485314
15232,1144.1833137485314
15233,1144.1833137485314
15234,1144.1833137485314
15235,1144.1833137485314
15236,1144.1833137485314
15237,1144.1833137485314
15238,1144.1833137485314
15239,1144.1833137485314
15240,1144.1833137485314
15241,1144.1833137485314
15242,1144.1833137485314
15243,1144.1833137485314
15244,1144.1833137485314
15245,1144.1833137485314
15246,1144.1833137485314
15247,1154.2056074766356
15248,1154.2056074766356
15249,1154.2056074766356
15250,1154.2056074766356
15251,1154.2056074766356
15252,1154.2056074766356
15253,1154.2056074766356
15254,1154.2056074766356
15255,1154.2056074766356
15256,1154.2056074766356
15257,1154.2056074766356
15258,1154.2056074766356
15259,1154.2056074766356
15260,1154.2056074766356
15261,1154.2056074766356
15262,1154.2056074766356
15263,1154.2056074766356
15264,1154.2056074766356
15265,1154.2056074766356
15266,1154.2056074766356
15267,1154.2056074766356
15268,1154.2056074766356
15269,1154.2056074766356
15270,1154.2056074766356
15271,1154.2056074766356
15272,1154.2056074766356
15273,1154.2056074766356
15274,1154.2056074766356
15275,1154.2056074766356
15276,1154.2056074766356
15277,1154.2056074766356
15278,1154.2056074766356
15279,1154.2056074766356
15280,1154.2056074766356
15281,1154.2056074766356
15282,1154.2056074766356
15283,1154.2056074766356
15284,1154.2056074766356
15285,1154.2056074766356
15286,1154.2056074766356
15287,1154.2056074766356
15288,1154.2056074766356
15289,1154.2056074766356
15290,1154.2056074766356
15291,1154.2056074766356
15292,1154.2056074766356
15293,1154.2056074766356
15294,1154.2056074766356
15295,1154.2056074766356
15296,1154.2056074766356
15297,1154.2056074766356
15298,1154.2056074766356
15299,1154.2056074766356
15300,1154.2056074766356
15301,1154.2056074766356
15302,1154.2056074766356
15303,1154.2056074766356
15304,1154.2056074766356
15305,1154.2056074766356
15306,1154.2056074766356
15307,1154.2056074766356
15308,1154.2056074766356
15309,1154.2056074766356
15310,1154.2056074766356
15311,1154.2056074766356
15312,1154.2056074766356
15313,1154.2056074766356
15314,1154.2056074766356
15315,1154.2056074766356
15316,1154.2056074766356
15317,1154.2056074766356
15318,1154.2056074766356
15319,1154.2056074766356
15320,1154.2056074766356
15321,1154.2056074766356
15322,1154.2056074766356
15323,1154.2056074766356
15324,1154.2056074766356
15325,1154.2056074766356
15326,1154.2056074766356
15327,1154.2056074766356
15328,1154.2056074766356
15329,1154.2056074766356
15330,1154.2056074766356
15331,1154.2056074766356
15332,1154.2056074766356
15333,1154.2056074766356
15334,1154.2056074766356
15335,1154.2056074766356
15336,1154.2056074766356
15337,1154.2056074766356
15338,1154.2056074766356
15339,757.2184900120122
15340,757.2184900120122
15341,757.2184900120122
15342,757.2184900120122
15343,757.2184900120122
15344,757.2184900120122
15345,757.2184900120122
15346,757.2184900120122
15347,757.2184900120122
15348,757.2184900120122
15349,757.2184900120122
15350,757.2184900120122
15351,757.2184900120122
15352,757.2184900120122
15353,757.2184900120122
15354,757.2184900120122
15355,757.2184900120122
15356,757.2184900120122
15357,757.2184900120122
15358,757.2184900120122
15359,757.2184900120122
15360,757.2184900120122
15361,757.2184900120122
15362,757.2184900120122
15363,757.2184900120122
15364,757.2184900120122
15365,757.2184900120122
15366,757.2184900120122
15367,757.2184900120122
15368,757.2184900120122
15369,757.2184900120122
15370,757.2184900120122
15371,757.2184900120122
15372,757.2184900120122
15373,757.2184900120122
15374,757.2184900120122
15375,757.2184900120122
15376,757.2184900120122
15377,757.2184900120122
15378,757.2184900120122
15379,757.2184900120122
15380,757.2184900120122
15381,757.2184900120122
15382,757.2184900120122
15383,757.2184900120122
15384,757.2184900120122
15385,757.2184900120122
15386,757.2184900120122
15387,757.2184900120122
15388,757.2184900120122
15389,757.2184900120122
15390,757.2184900120122
15391,757.2184900120122
15392,757.2184900120122
15393,757.2184900120122
15394,757.2184900120122
15395,757.2184900120122
15396,757.2184900120122
15397,757.2184900120122
15398,757.2184900120122
15399,757.2184900120122
15400,757.2184900120122
15401,757.2184900120122
15402,757.2184900120122
15403,757.2184900120122
15404,757.2184900120122
15405,757.2184900120122
15406,757.2184900120122
15407,757.2184900120122
15408,757.2184900120122
15409,757.2184900120122
15410,757.2184900120122
15411,757.2184900120122
15412,757.2184900120122
15413,757.2184900120122
15414,757.2184900120122
15415,757.2184900120122
15416,757.2184900120122
15417,757.2184900120122
15418,757.2184900120122
15419,757.2184900120122
15420,757.2184900120122
15421,757.2184900120122
15422,757.2184900120122
15423,757.2184900120122
15424,757.2184900120122
15425,757.2184900120122
15426,757.2184900120122
15427,757.2184900120122
15428,757.2184900120122
15429,757.2184900120122
15430,1302.702702702703
15431,1302.702702702703
15432,1302.702702702703
15433,1302.702702702703
15434,1302.702702702703
15435,1302.702702702703
15436,1302.702702702703
15437,1302.702702702703
15438,1302.702702702703
15439,1302.702702702703
15440,1302.702702702703
15441,1302.702702702703
15442,1302.702702702703
15443,1302.702702702703
15444,1302.702702702703
15445,1302.702702702703
15446,1302.702702702703
15447,1302.702702702703
15448,1302.702702702703
15449,1302.702702702703
15450,1302.702702702703
15451,1302.702702702703
15452,1302.702702702703
15453,1302.702702702703
15454,1302.702702702703
15455,1302.702702702703
15456,1302.702702702703
15457,1302.702702702703
15458,1302.702702702703
15459,1302.702702702703
15460,1302.702702702703
15461,1302.702702702703
15462,1302.702702702703
15463,1302.702702702703
15464,1302.702702702703
15465,1302.702702702703
15466,1302.702702702703
15467,1302.702702702703
15468,1302.702702702703
15469,1302.702702702703
15470,1302.702702702703
15471,1302.702702702703
15472,1302.702702702703
15473,1302.702702702703
15474,1302.702702702703
15475,1302.702702702703
15476,1302.702702702703
15477,1302.702702702703
15478,1302.702702702703
15479,1302.702702702703
15480,1302.702702702703
15481,1302.702702702703
15482,1302.702702702703
15483,1302.702702702703
15484,1302.702702702703
15485,1302.702702702703
15486,1302.702702702703
15487,1302.702702702703
15488,1302.702702702703
15489,1302.702702702703
15490,1302.702702702703
15491,1302.702702702703
15492,1302.702702702703
15493,1302.702702702703
15494,1302.702702702703
15495,1302.702702702703
15496,1302.702702702703
15497,1302.702702702703
15498,1302.702702702703
15499,1302.702702702703
15500,1302.702702702703
15501,1302.702702702703
15502,1302.702702702703
15503,1302.702702702703
15504,1302.702702702703
15505,1302.702702702703
15506,1302.702702702703
15507,1302.702702702703
15508,1302.702702702703
15509,1302.702702702703
15510,1302.702702702703
15511,1302.702702702703
15512,1302.702702702703
15513,1302.702702702703
15514,1302.702702702703
15515,1302.702702702703
15516,1302.702702702703
15517,1302.702702702703
15518,1302.702702702703
15519,1302.702702702703
15520,1302.702702702703
15521,1005.5475374346021
15522,1005.5475374346021
15523,1005.5475374346021
15524,1005.5475374346021
15525,1005.5475374346021
15526,1005.5475374346021
