,CHPMINDX Index_ratio
13807,1093.3037571052264
13808,1093.3037571052264
13809,1093.3037571052264
13810,1093.3037571052264
13811,1093.3037571052264
13812,1093.3037571052264
13813,1093.3037571052264
13814,1093.3037571052264
13815,1093.3037571052264
13816,1093.3037571052264
13817,1093.3037571052264
13818,1093.3037571052264
13819,1093.3037571052264
13820,1093.3037571052264
13821,1093.3037571052264
13822,1093.3037571052264
13823,1093.3037571052264
13824,1093.3037571052264
13825,1093.3037571052264
13826,1093.3037571052264
13827,1093.3037571052264
13828,1093.3037571052264
13829,1093.3037571052264
13830,1093.3037571052264
13831,1093.3037571052264
13832,1093.3037571052264
13833,1093.3037571052264
13834,1093.3037571052264
13835,1093.3037571052264
13836,1093.3037571052264
13837,1093.3037571052264
13838,1093.3037571052264
13839,1093.3037571052264
13840,1093.3037571052264
13841,1093.3037571052264
13842,1093.3037571052264
13843,1093.3037571052264
13844,1093.3037571052264
13845,1093.3037571052264
13846,1093.3037571052264
13847,1093.3037571052264
13848,1093.3037571052264
13849,1093.3037571052264
13850,1093.3037571052264
13851,1093.3037571052264
13852,1093.3037571052264
13853,1093.3037571052264
13854,1093.3037571052264
13855,1093.3037571052264
13856,1093.3037571052264
13857,1093.3037571052264
13858,1093.3037571052264
13859,1093.3037571052264
13860,1093.3037571052264
13861,1093.3037571052264
13862,1093.3037571052264
13863,1093.3037571052264
13864,1093.3037571052264
13865,1093.3037571052264
13866,1093.3037571052264
13867,1093.3037571052264
13868,1093.3037571052264
13869,1093.3037571052264
13870,1093.3037571052264
13871,1093.3037571052264
13872,1093.3037571052264
13873,1093.3037571052264
13874,1093.3037571052264
13875,1093.3037571052264
13876,1093.3037571052264
13877,1093.3037571052264
13878,979.5638675298836
13879,979.5638675298836
13880,979.5638675298836
13881,979.5638675298836
13882,979.5638675298836
13883,979.5638675298836
13884,979.5638675298836
13885,979.5638675298836
13886,979.5638675298836
13887,979.5638675298836
13888,979.5638675298836
13889,979.5638675298836
13890,979.5638675298836
13891,979.5638675298836
13892,979.5638675298836
13893,979.5638675298836
13894,979.5638675298836
13895,979.5638675298836
13896,979.5638675298836
13897,979.5638675298836
13898,979.5638675298836
13899,979.5638675298836
13900,979.5638675298836
13901,979.5638675298836
13902,979.5638675298836
13903,979.5638675298836
13904,979.5638675298836
13905,979.5638675298836
13906,979.5638675298836
13907,979.5638675298836
13908,979.5638675298836
13909,979.5638675298836
13910,979.5638675298836
13911,979.5638675298836
13912,979.5638675298836
13913,979.5638675298836
13914,979.5638675298836
13915,979.5638675298836
13916,979.5638675298836
13917,979.5638675298836
13918,979.5638675298836
13919,979.5638675298836
13920,979.5638675298836
13921,979.5638675298836
13922,979.5638675298836
13923,979.5638675298836
13924,979.5638675298836
13925,979.5638675298836
13926,979.5638675298836
13927,979.5638675298836
13928,979.5638675298836
13929,979.5638675298836
13930,979.5638675298836
13931,979.5638675298836
13932,979.5638675298836
13933,979.5638675298836
13934,979.5638675298836
13935,979.5638675298836
13936,979.5638675298836
13937,979.5638675298836
13938,979.5638675298836
13939,979.5638675298836
13940,979.5638675298836
13941,979.5638675298836
13942,979.5638675298836
13943,979.5638675298836
13944,979.5638675298836
13945,979.5638675298836
13946,979.5638675298836
13947,979.5638675298836
13948,979.5638675298836
13949,979.5638675298836
13950,979.5638675298836
13951,979.5638675298836
13952,979.5638675298836
13953,979.5638675298836
13954,979.5638675298836
13955,979.5638675298836
13956,979.5638675298836
13957,979.5638675298836
13958,979.5638675298836
13959,979.5638675298836
13960,979.5638675298836
13961,979.5638675298836
13962,979.5638675298836
13963,979.5638675298836
13964,979.5638675298836
13965,979.5638675298836
13966,979.5638675298836
13967,979.5638675298836
13968,979.5638675298836
13969,891.1283066402733
13970,891.1283066402733
13971,891.1283066402733
13972,891.1283066402733
13973,891.1283066402733
13974,891.1283066402733
13975,891.1283066402733
13976,891.1283066402733
13977,891.1283066402733
13978,891.1283066402733
13979,891.1283066402733
13980,891.1283066402733
13981,891.1283066402733
13982,891.1283066402733
13983,891.1283066402733
13984,891.1283066402733
13985,891.1283066402733
13986,891.1283066402733
13987,891.1283066402733
13988,891.1283066402733
13989,891.1283066402733
13990,891.1283066402733
13991,891.1283066402733
13992,891.1283066402733
13993,891.1283066402733
13994,891.1283066402733
13995,891.1283066402733
13996,891.1283066402733
13997,891.1283066402733
13998,891.1283066402733
13999,891.1283066402733
14000,891.1283066402733
14001,891.1283066402733
14002,891.1283066402733
14003,891.1283066402733
14004,891.1283066402733
14005,891.1283066402733
14006,891.1283066402733
14007,891.1283066402733
14008,891.1283066402733
14009,891.1283066402733
14010,891.1283066402733
14011,891.1283066402733
14012,891.1283066402733
14013,891.1283066402733
14014,891.1283066402733
14015,891.1283066402733
14016,891.1283066402733
14017,891.1283066402733
14018,891.1283066402733
14019,891.1283066402733
14020,891.1283066402733
14021,891.1283066402733
14022,891.1283066402733
14023,891.1283066402733
14024,891.1283066402733
14025,891.1283066402733
14026,891.1283066402733
14027,891.1283066402733
14028,891.1283066402733
14029,891.1283066402733
14030,891.1283066402733
14031,891.1283066402733
14032,891.1283066402733
14033,891.1283066402733
14034,891.1283066402733
14035,891.1283066402733
14036,891.1283066402733
14037,891.1283066402733
14038,891.1283066402733
14039,891.1283066402733
14040,891.1283066402733
14041,891.1283066402733
14042,891.1283066402733
14043,891.1283066402733
14044,891.1283066402733
14045,891.1283066402733
14046,891.1283066402733
14047,891.1283066402733
14048,891.1283066402733
14049,891.1283066402733
14050,891.1283066402733
14051,891.1283066402733
14052,891.1283066402733
14053,891.1283066402733
14054,891.1283066402733
14055,891.1283066402733
14056,891.1283066402733
14057,891.1283066402733
14058,891.1283066402733
14059,891.1283066402733
14060,1101.4045109733283
14061,1101.4045109733283
14062,1101.4045109733283
14063,1101.4045109733283
14064,1101.4045109733283
14065,1101.4045109733283
14066,1101.4045109733283
14067,1101.4045109733283
14068,1101.4045109733283
14069,1101.4045109733283
14070,1101.4045109733283
14071,1101.4045109733283
14072,1101.4045109733283
14073,1101.4045109733283
14074,1101.4045109733283
14075,1101.4045109733283
14076,1101.4045109733283
14077,1101.4045109733283
14078,1101.4045109733283
14079,1101.4045109733283
14080,1101.4045109733283
14081,1101.4045109733283
14082,1101.4045109733283
14083,1101.4045109733283
14084,1101.4045109733283
14085,1101.4045109733283
14086,1101.4045109733283
14087,1101.4045109733283
14088,1101.4045109733283
14089,1101.4045109733283
14090,1101.4045109733283
14091,1101.4045109733283
14092,1101.4045109733283
14093,1101.4045109733283
14094,1101.4045109733283
14095,1101.4045109733283
14096,1101.4045109733283
14097,1101.4045109733283
14098,1101.4045109733283
14099,1101.4045109733283
14100,1101.4045109733283
14101,1101.4045109733283
14102,1101.4045109733283
14103,1101.4045109733283
14104,1101.4045109733283
14105,1101.4045109733283
14106,1101.4045109733283
14107,1101.4045109733283
14108,1101.4045109733283
14109,1101.4045109733283
14110,1101.4045109733283
14111,1101.4045109733283
14112,1101.4045109733283
14113,1101.4045109733283
14114,1101.4045109733283
14115,1101.4045109733283
14116,1101.4045109733283
14117,1101.4045109733283
14118,1101.4045109733283
14119,1101.4045109733283
14120,1101.4045109733283
14121,1101.4045109733283
14122,1101.4045109733283
14123,1101.4045109733283
14124,1101.4045109733283
14125,1101.4045109733283
14126,1101.4045109733283
14127,1101.4045109733283
14128,1101.4045109733283
14129,1101.4045109733283
14130,1101.4045109733283
14131,1101.4045109733283
14132,1101.4045109733283
14133,1101.4045109733283
14134,1101.4045109733283
14135,1101.4045109733283
14136,1101.4045109733283
14137,1101.4045109733283
14138,1101.4045109733283
14139,1101.4045109733283
14140,1101.4045109733283
14141,1101.4045109733283
14142,1101.4045109733283
14143,1101.4045109733283
14144,1101.4045109733283
14145,1101.4045109733283
14146,1101.4045109733283
14147,1101.4045109733283
14148,1101.4045109733283
14149,1101.4045109733283
14150,1101.4045109733283
14151,1101.4045109733283
14152,926.8980298409032
14153,926.8980298409032
14154,926.8980298409032
14155,926.8980298409032
14156,926.8980298409032
14157,926.8980298409032
14158,926.8980298409032
14159,926.8980298409032
14160,926.8980298409032
14161,926.8980298409032
14162,926.8980298409032
14163,926.8980298409032
14164,926.8980298409032
14165,926.8980298409032
14166,926.8980298409032
14167,926.8980298409032
14168,926.8980298409032
14169,926.8980298409032
14170,926.8980298409032
14171,926.8980298409032
14172,926.8980298409032
14173,926.8980298409032
14174,926.8980298409032
14175,926.8980298409032
14176,926.8980298409032
14177,926.8980298409032
14178,926.8980298409032
14179,926.8980298409032
14180,926.8980298409032
14181,926.8980298409032
14182,926.8980298409032
14183,926.8980298409032
14184,926.8980298409032
14185,926.8980298409032
14186,926.8980298409032
14187,926.8980298409032
14188,926.8980298409032
14189,926.8980298409032
14190,926.8980298409032
14191,926.8980298409032
14192,926.8980298409032
14193,926.8980298409032
14194,926.8980298409032
14195,926.8980298409032
14196,926.8980298409032
14197,926.8980298409032
14198,926.8980298409032
14199,926.8980298409032
14200,926.8980298409032
14201,926.8980298409032
14202,926.8980298409032
14203,926.8980298409032
14204,926.8980298409032
14205,926.8980298409032
14206,926.8980298409032
14207,926.8980298409032
14208,926.8980298409032
14209,926.8980298409032
14210,926.8980298409032
14211,926.8980298409032
14212,926.8980298409032
14213,926.8980298409032
14214,926.8980298409032
14215,926.8980298409032
14216,926.8980298409032
14217,926.8980298409032
14218,926.8980298409032
14219,926.8980298409032
14220,926.8980298409032
14221,926.8980298409032
14222,926.8980298409032
14223,926.8980298409032
14224,926.8980298409032
14225,926.8980298409032
14226,926.8980298409032
14227,926.8980298409032
14228,926.8980298409032
14229,926.8980298409032
14230,926.8980298409032
14231,926.8980298409032
14232,926.8980298409032
14233,926.8980298409032
14234,926.8980298409032
14235,926.8980298409032
14236,926.8980298409032
14237,926.8980298409032
14238,926.8980298409032
14239,926.8980298409032
14240,926.8980298409032
14241,926.8980298409032
14242,926.8980298409032
14243,926.8980298409032
14244,975.9121245718784
14245,975.9121245718784
14246,975.9121245718784
14247,975.9121245718784
14248,975.9121245718784
14249,975.9121245718784
14250,975.9121245718784
14251,975.9121245718784
14252,975.9121245718784
14253,975.9121245718784
14254,975.9121245718784
14255,975.9121245718784
14256,975.9121245718784
14257,975.9121245718784
14258,975.9121245718784
14259,975.9121245718784
14260,975.9121245718784
14261,975.9121245718784
14262,975.9121245718784
14263,975.9121245718784
14264,975.9121245718784
14265,975.9121245718784
14266,975.9121245718784
14267,975.9121245718784
14268,975.9121245718784
14269,975.9121245718784
14270,975.9121245718784
14271,975.9121245718784
14272,975.9121245718784
14273,975.9121245718784
14274,975.9121245718784
14275,975.9121245718784
14276,975.9121245718784
14277,975.9121245718784
14278,975.9121245718784
14279,975.9121245718784
14280,975.9121245718784
14281,975.9121245718784
14282,975.9121245718784
14283,975.9121245718784
14284,975.9121245718784
14285,975.9121245718784
14286,975.9121245718784
14287,975.9121245718784
14288,975.9121245718784
14289,975.9121245718784
14290,975.9121245718784
14291,975.9121245718784
14292,975.9121245718784
14293,975.9121245718784
14294,975.9121245718784
14295,975.9121245718784
14296,975.9121245718784
14297,975.9121245718784
14298,975.9121245718784
14299,975.9121245718784
14300,975.9121245718784
14301,975.9121245718784
14302,975.9121245718784
14303,975.9121245718784
14304,975.9121245718784
14305,975.9121245718784
14306,975.9121245718784
14307,975.9121245718784
14308,975.9121245718784
14309,975.9121245718784
14310,975.9121245718784
14311,975.9121245718784
14312,975.9121245718784
14313,975.9121245718784
14314,975.9121245718784
14315,975.9121245718784
14316,975.9121245718784
14317,975.9121245718784
14318,975.9121245718784
14319,975.9121245718784
14320,975.9121245718784
14321,975.9121245718784
14322,975.9121245718784
14323,975.9121245718784
14324,975.9121245718784
14325,975.9121245718784
14326,975.9121245718784
14327,975.9121245718784
14328,975.9121245718784
14329,975.9121245718784
14330,975.9121245718784
14331,975.9121245718784
14332,975.9121245718784
14333,975.9121245718784
14334,902.4444274285914
14335,902.4444274285914
14336,902.4444274285914
14337,902.4444274285914
14338,902.4444274285914
14339,902.4444274285914
14340,902.4444274285914
14341,902.4444274285914
14342,902.4444274285914
14343,902.4444274285914
14344,902.4444274285914
14345,902.4444274285914
14346,902.4444274285914
14347,902.4444274285914
14348,902.4444274285914
14349,902.4444274285914
14350,902.4444274285914
14351,902.4444274285914
14352,902.4444274285914
14353,902.4444274285914
14354,902.4444274285914
14355,902.4444274285914
14356,902.4444274285914
14357,902.4444274285914
14358,902.4444274285914
14359,902.4444274285914
14360,902.4444274285914
14361,902.4444274285914
14362,902.4444274285914
14363,902.4444274285914
14364,902.4444274285914
14365,902.4444274285914
14366,902.4444274285914
14367,902.4444274285914
14368,902.4444274285914
14369,902.4444274285914
14370,902.4444274285914
14371,902.4444274285914
14372,902.4444274285914
14373,902.4444274285914
14374,902.4444274285914
14375,902.4444274285914
14376,902.4444274285914
14377,902.4444274285914
14378,902.4444274285914
14379,902.4444274285914
14380,902.4444274285914
14381,902.4444274285914
14382,902.4444274285914
14383,902.4444274285914
14384,902.4444274285914
14385,902.4444274285914
14386,902.4444274285914
14387,902.4444274285914
14388,902.4444274285914
14389,902.4444274285914
14390,902.4444274285914
14391,902.4444274285914
14392,902.4444274285914
14393,902.4444274285914
14394,902.4444274285914
14395,902.4444274285914
14396,902.4444274285914
14397,902.4444274285914
14398,902.4444274285914
14399,902.4444274285914
14400,902.4444274285914
14401,902.4444274285914
14402,902.4444274285914
14403,902.4444274285914
14404,902.4444274285914
14405,902.4444274285914
14406,902.4444274285914
14407,902.4444274285914
14408,902.4444274285914
14409,902.4444274285914
14410,902.4444274285914
14411,902.4444274285914
14412,902.4444274285914
14413,902.4444274285914
14414,902.4444274285914
14415,902.4444274285914
14416,902.4444274285914
14417,902.4444274285914
14418,902.4444274285914
14419,902.4444274285914
14420,902.4444274285914
14421,902.4444274285914
14422,902.4444274285914
14423,902.4444274285914
14424,902.4444274285914
14425,900.2266416203855
14426,900.2266416203855
14427,900.2266416203855
14428,900.2266416203855
14429,900.2266416203855
14430,900.2266416203855
14431,900.2266416203855
14432,900.2266416203855
14433,900.2266416203855
14434,900.2266416203855
14435,900.2266416203855
14436,900.2266416203855
14437,900.2266416203855
14438,900.2266416203855
14439,900.2266416203855
14440,900.2266416203855
14441,900.2266416203855
14442,900.2266416203855
14443,900.2266416203855
14444,900.2266416203855
14445,900.2266416203855
14446,900.2266416203855
14447,900.2266416203855
14448,900.2266416203855
14449,900.2266416203855
14450,900.2266416203855
14451,900.2266416203855
14452,900.2266416203855
14453,900.2266416203855
14454,900.2266416203855
14455,900.2266416203855
14456,900.2266416203855
14457,900.2266416203855
14458,900.2266416203855
14459,900.2266416203855
14460,900.2266416203855
14461,900.2266416203855
14462,900.2266416203855
14463,900.2266416203855
14464,900.2266416203855
14465,900.2266416203855
14466,900.2266416203855
14467,900.2266416203855
14468,900.2266416203855
14469,900.2266416203855
14470,900.2266416203855
14471,900.2266416203855
14472,900.2266416203855
14473,900.2266416203855
14474,900.2266416203855
14475,900.2266416203855
14476,900.2266416203855
14477,900.2266416203855
14478,900.2266416203855
14479,900.2266416203855
14480,900.2266416203855
14481,900.2266416203855
14482,900.2266416203855
14483,900.2266416203855
14484,900.2266416203855
14485,900.2266416203855
14486,900.2266416203855
14487,900.2266416203855
14488,900.2266416203855
14489,900.2266416203855
14490,900.2266416203855
14491,900.2266416203855
14492,900.2266416203855
14493,900.2266416203855
14494,900.2266416203855
14495,900.2266416203855
14496,900.2266416203855
14497,900.2266416203855
14498,900.2266416203855
14499,900.2266416203855
14500,900.2266416203855
14501,900.2266416203855
14502,900.2266416203855
14503,900.2266416203855
14504,900.2266416203855
14505,900.2266416203855
14506,900.2266416203855
14507,900.2266416203855
14508,900.2266416203855
14509,900.2266416203855
14510,900.2266416203855
14511,900.2266416203855
14512,900.2266416203855
14513,900.2266416203855
14514,900.2266416203855
14515,900.2266416203855
14516,900.2266416203855
14517,1002.6248485664286
14518,1002.6248485664286
14519,1002.6248485664286
14520,1002.6248485664286
14521,1002.6248485664286
14522,1002.6248485664286
14523,1002.6248485664286
14524,1002.6248485664286
14525,1002.6248485664286
14526,1002.6248485664286
14527,1002.6248485664286
14528,1002.6248485664286
14529,1002.6248485664286
14530,1002.6248485664286
14531,1002.6248485664286
14532,1002.6248485664286
14533,1002.6248485664286
14534,1002.6248485664286
14535,1002.6248485664286
14536,1002.6248485664286
14537,1002.6248485664286
14538,1002.6248485664286
14539,1002.6248485664286
14540,1002.6248485664286
14541,1002.6248485664286
14542,1002.6248485664286
14543,1002.6248485664286
14544,1002.6248485664286
14545,1002.6248485664286
14546,1002.6248485664286
14547,1002.6248485664286
14548,1002.6248485664286
14549,1002.6248485664286
14550,1002.6248485664286
14551,1002.6248485664286
14552,1002.6248485664286
14553,1002.6248485664286
14554,1002.6248485664286
14555,1002.6248485664286
14556,1002.6248485664286
14557,1002.6248485664286
14558,1002.6248485664286
14559,1002.6248485664286
14560,1002.6248485664286
14561,1002.6248485664286
14562,1002.6248485664286
14563,1002.6248485664286
14564,1002.6248485664286
14565,1002.6248485664286
14566,1002.6248485664286
14567,1002.6248485664286
14568,1002.6248485664286
14569,1002.6248485664286
14570,1002.6248485664286
14571,1002.6248485664286
14572,1002.6248485664286
14573,1002.6248485664286
14574,1002.6248485664286
14575,1002.6248485664286
14576,1002.6248485664286
14577,1002.6248485664286
14578,1002.6248485664286
14579,1002.6248485664286
14580,1002.6248485664286
14581,1002.6248485664286
14582,1002.6248485664286
14583,1002.6248485664286
14584,1002.6248485664286
14585,1002.6248485664286
14586,1002.6248485664286
14587,1002.6248485664286
14588,1002.6248485664286
14589,1002.6248485664286
14590,1002.6248485664286
14591,1002.6248485664286
14592,1002.6248485664286
14593,1002.6248485664286
14594,1002.6248485664286
14595,1002.6248485664286
14596,1002.6248485664286
14597,1002.6248485664286
14598,1002.6248485664286
14599,1002.6248485664286
14600,1002.6248485664286
14601,1002.6248485664286
14602,1002.6248485664286
14603,1002.6248485664286
14604,1002.6248485664286
14605,1002.6248485664286
14606,1002.6248485664286
14607,1002.6248485664286
14608,1002.6248485664286
14609,1008.4983553735649
14610,1008.4983553735649
14611,1008.4983553735649
14612,1008.4983553735649
14613,1008.4983553735649
14614,1008.4983553735649
14615,1008.4983553735649
14616,1008.4983553735649
14617,1008.4983553735649
14618,1008.4983553735649
14619,1008.4983553735649
14620,1008.4983553735649
14621,1008.4983553735649
14622,1008.4983553735649
14623,1008.4983553735649
14624,1008.4983553735649
14625,1008.4983553735649
14626,1008.4983553735649
14627,1008.4983553735649
14628,1008.4983553735649
14629,1008.4983553735649
14630,1008.4983553735649
14631,1008.4983553735649
14632,1008.4983553735649
14633,1008.4983553735649
14634,1008.4983553735649
14635,1008.4983553735649
14636,1008.4983553735649
14637,1008.4983553735649
14638,1008.4983553735649
14639,1008.4983553735649
14640,1008.4983553735649
14641,1008.4983553735649
14642,1008.4983553735649
14643,1008.4983553735649
14644,1008.4983553735649
14645,1008.4983553735649
14646,1008.4983553735649
14647,1008.4983553735649
14648,1008.4983553735649
14649,1008.4983553735649
14650,1008.4983553735649
14651,1008.4983553735649
14652,1008.4983553735649
14653,1008.4983553735649
14654,1008.4983553735649
14655,1008.4983553735649
14656,1008.4983553735649
14657,1008.4983553735649
14658,1008.4983553735649
14659,1008.4983553735649
14660,1008.4983553735649
14661,1008.4983553735649
14662,1008.4983553735649
14663,1008.4983553735649
14664,1008.4983553735649
14665,1008.4983553735649
14666,1008.4983553735649
14667,1008.4983553735649
14668,1008.4983553735649
14669,1008.4983553735649
14670,1008.4983553735649
14671,1008.4983553735649
14672,1008.4983553735649
14673,1008.4983553735649
14674,1008.4983553735649
14675,1008.4983553735649
14676,1008.4983553735649
14677,1008.4983553735649
14678,1008.4983553735649
14679,1008.4983553735649
14680,1008.4983553735649
14681,1008.4983553735649
14682,1008.4983553735649
14683,1008.4983553735649
14684,1008.4983553735649
14685,1008.4983553735649
14686,1008.4983553735649
14687,1008.4983553735649
14688,1008.4983553735649
14689,1008.4983553735649
14690,1008.4983553735649
14691,1008.4983553735649
14692,1008.4983553735649
14693,1008.4983553735649
14694,1008.4983553735649
14695,1008.4983553735649
14696,1008.4983553735649
14697,1008.4983553735649
14698,1008.4983553735649
14699,1103.0059958412685
14700,1103.0059958412685
14701,1103.0059958412685
14702,1103.0059958412685
14703,1103.0059958412685
14704,1103.0059958412685
14705,1103.0059958412685
14706,1103.0059958412685
14707,1103.0059958412685
14708,1103.0059958412685
14709,1103.0059958412685
14710,1103.0059958412685
14711,1103.0059958412685
14712,1103.0059958412685
14713,1103.0059958412685
14714,1103.0059958412685
14715,1103.0059958412685
14716,1103.0059958412685
14717,1103.0059958412685
14718,1103.0059958412685
14719,1103.0059958412685
14720,1103.0059958412685
14721,1103.0059958412685
14722,1103.0059958412685
14723,1103.0059958412685
14724,1103.0059958412685
14725,1103.0059958412685
14726,1103.0059958412685
14727,1103.0059958412685
14728,1103.0059958412685
14729,1103.0059958412685
14730,1103.0059958412685
14731,1103.0059958412685
14732,1103.0059958412685
14733,1103.0059958412685
14734,1103.0059958412685
14735,1103.0059958412685
14736,1103.0059958412685
14737,1103.0059958412685
14738,1103.0059958412685
14739,1103.0059958412685
14740,1103.0059958412685
14741,1103.0059958412685
14742,1103.0059958412685
14743,1103.0059958412685
14744,1103.0059958412685
14745,1103.0059958412685
14746,1103.0059958412685
14747,1103.0059958412685
14748,1103.0059958412685
14749,1103.0059958412685
14750,1103.0059958412685
14751,1103.0059958412685
14752,1103.0059958412685
14753,1103.0059958412685
14754,1103.0059958412685
14755,1103.0059958412685
14756,1103.0059958412685
14757,1103.0059958412685
14758,1103.0059958412685
14759,1103.0059958412685
14760,1103.0059958412685
14761,1103.0059958412685
14762,1103.0059958412685
14763,1103.0059958412685
14764,1103.0059958412685
14765,1103.0059958412685
14766,1103.0059958412685
14767,1103.0059958412685
14768,1103.0059958412685
14769,1103.0059958412685
14770,1103.0059958412685
14771,1103.0059958412685
14772,1103.0059958412685
14773,1103.0059958412685
14774,1103.0059958412685
14775,1103.0059958412685
14776,1103.0059958412685
14777,1103.0059958412685
14778,1103.0059958412685
14779,1103.0059958412685
14780,1103.0059958412685
14781,1103.0059958412685
14782,1103.0059958412685
14783,1103.0059958412685
14784,1103.0059958412685
14785,1103.0059958412685
14786,1103.0059958412685
14787,1103.0059958412685
14788,1103.0059958412685
14789,1103.0059958412685
14790,940.8134456961626
14791,940.8134456961626
14792,940.8134456961626
14793,940.8134456961626
14794,940.8134456961626
14795,940.8134456961626
14796,940.8134456961626
14797,940.8134456961626
14798,940.8134456961626
14799,940.8134456961626
14800,940.8134456961626
14801,940.8134456961626
14802,940.8134456961626
14803,940.8134456961626
14804,940.8134456961626
14805,940.8134456961626
14806,940.8134456961626
14807,940.8134456961626
14808,940.8134456961626
14809,940.8134456961626
14810,940.8134456961626
14811,940.8134456961626
14812,940.8134456961626
14813,940.8134456961626
14814,940.8134456961626
14815,940.8134456961626
14816,940.8134456961626
14817,940.8134456961626
14818,940.8134456961626
14819,940.8134456961626
14820,940.8134456961626
14821,940.8134456961626
14822,940.8134456961626
14823,940.8134456961626
14824,940.8134456961626
14825,940.8134456961626
14826,940.8134456961626
14827,940.8134456961626
14828,940.8134456961626
14829,940.8134456961626
14830,940.8134456961626
14831,940.8134456961626
14832,940.8134456961626
14833,940.8134456961626
14834,940.8134456961626
14835,940.8134456961626
14836,940.8134456961626
14837,940.8134456961626
14838,940.8134456961626
14839,940.8134456961626
14840,940.8134456961626
14841,940.8134456961626
14842,940.8134456961626
14843,940.8134456961626
14844,940.8134456961626
14845,940.8134456961626
14846,940.8134456961626
14847,940.8134456961626
14848,940.8134456961626
14849,940.8134456961626
14850,940.8134456961626
14851,940.8134456961626
14852,940.8134456961626
14853,940.8134456961626
14854,940.8134456961626
14855,940.8134456961626
14856,940.8134456961626
14857,940.8134456961626
14858,940.8134456961626
14859,940.8134456961626
14860,940.8134456961626
14861,940.8134456961626
14862,940.8134456961626
14863,940.8134456961626
14864,940.8134456961626
14865,940.8134456961626
14866,940.8134456961626
14867,940.8134456961626
14868,940.8134456961626
14869,940.8134456961626
14870,940.8134456961626
14871,940.8134456961626
14872,940.8134456961626
14873,940.8134456961626
14874,940.8134456961626
14875,940.8134456961626
14876,940.8134456961626
14877,940.8134456961626
14878,940.8134456961626
14879,940.8134456961626
14880,940.8134456961626
14881,940.8134456961626
14882,914.3486348378266
14883,914.3486348378266
14884,914.3486348378266
14885,914.3486348378266
14886,914.3486348378266
14887,914.3486348378266
14888,914.3486348378266
14889,914.3486348378266
14890,914.3486348378266
14891,914.3486348378266
14892,914.3486348378266
14893,914.3486348378266
14894,914.3486348378266
14895,914.3486348378266
14896,914.3486348378266
14897,914.3486348378266
14898,914.3486348378266
14899,914.3486348378266
14900,914.3486348378266
14901,914.3486348378266
14902,914.3486348378266
14903,914.3486348378266
14904,914.3486348378266
14905,914.3486348378266
14906,914.3486348378266
14907,914.3486348378266
14908,914.3486348378266
14909,914.3486348378266
14910,914.3486348378266
14911,914.3486348378266
14912,914.3486348378266
14913,914.3486348378266
14914,914.3486348378266
14915,914.3486348378266
14916,914.3486348378266
14917,914.3486348378266
14918,914.3486348378266
14919,914.3486348378266
14920,914.3486348378266
14921,914.3486348378266
14922,914.3486348378266
14923,914.3486348378266
14924,914.3486348378266
14925,914.3486348378266
14926,914.3486348378266
14927,914.3486348378266
14928,914.3486348378266
14929,914.3486348378266
14930,914.3486348378266
14931,914.3486348378266
14932,914.3486348378266
14933,914.3486348378266
14934,914.3486348378266
14935,914.3486348378266
14936,914.3486348378266
14937,914.3486348378266
14938,914.3486348378266
14939,914.3486348378266
14940,914.3486348378266
14941,914.3486348378266
14942,914.3486348378266
14943,914.3486348378266
14944,914.3486348378266
14945,914.3486348378266
14946,914.3486348378266
14947,914.3486348378266
14948,914.3486348378266
14949,914.3486348378266
14950,914.3486348378266
14951,914.3486348378266
14952,914.3486348378266
14953,914.3486348378266
14954,914.3486348378266
14955,914.3486348378266
14956,914.3486348378266
14957,914.3486348378266
14958,914.3486348378266
14959,914.3486348378266
14960,914.3486348378266
14961,914.3486348378266
14962,914.3486348378266
14963,914.3486348378266
14964,914.3486348378266
14965,914.3486348378266
14966,914.3486348378266
14967,914.3486348378266
14968,914.3486348378266
14969,914.3486348378266
14970,914.3486348378266
14971,914.3486348378266
14972,914.3486348378266
14973,914.3486348378266
14974,932.6328643620823
14975,932.6328643620823
14976,932.6328643620823
14977,932.6328643620823
14978,932.6328643620823
14979,932.6328643620823
14980,932.6328643620823
14981,932.6328643620823
14982,932.6328643620823
14983,932.6328643620823
14984,932.6328643620823
14985,932.6328643620823
14986,932.6328643620823
14987,932.6328643620823
14988,932.6328643620823
14989,932.6328643620823
14990,932.6328643620823
14991,932.6328643620823
14992,932.6328643620823
14993,932.6328643620823
14994,932.6328643620823
14995,932.6328643620823
14996,932.6328643620823
14997,932.6328643620823
14998,932.6328643620823
14999,932.6328643620823
15000,932.6328643620823
15001,932.6328643620823
15002,932.6328643620823
15003,932.6328643620823
15004,932.6328643620823
15005,932.6328643620823
15006,932.6328643620823
15007,932.6328643620823
15008,932.6328643620823
15009,932.6328643620823
15010,932.6328643620823
15011,932.6328643620823
15012,932.6328643620823
15013,932.6328643620823
15014,932.6328643620823
15015,932.6328643620823
15016,932.6328643620823
15017,932.6328643620823
15018,932.6328643620823
15019,932.6328643620823
15020,932.6328643620823
15021,932.6328643620823
15022,932.6328643620823
15023,932.6328643620823
15024,932.6328643620823
15025,932.6328643620823
15026,932.6328643620823
15027,932.6328643620823
15028,932.6328643620823
15029,932.6328643620823
15030,932.6328643620823
15031,932.6328643620823
15032,932.6328643620823
15033,932.6328643620823
15034,932.6328643620823
15035,932.6328643620823
15036,932.6328643620823
15037,932.6328643620823
