Date,NAPMPRIC Index_ratio
1959-05-01,1085.4856018246069
1959-05-02,1083.0324314339493
1959-05-03,1080.7279380366651
1959-05-04,1078.5590030745157
1959-05-05,1076.51400725306
1959-05-06,1074.5826223105744
1959-05-07,1072.7556365541689
1959-05-08,1071.0248079428375
1959-05-09,1069.3827397731127
1959-05-10,1067.822775011875
1959-05-11,1066.338906092648
1959-05-12,1064.9256975981461
1959-05-13,1063.5782197312956
1959-05-14,1062.2919908583929
1959-05-15,1061.0629277131745
1959-05-16,1059.8873020960093
1959-05-17,1058.761703100851
1959-05-18,1057.683004063825
1959-05-19,1056.6483335589216
1959-05-20,1055.6550498742147
1959-05-21,1054.700718490869
1959-05-22,1053.7830921607285
1959-05-23,1052.9000932392728
1959-05-24,1052.0497979815748
1959-05-25,1051.2304225514292
1959-05-26,1050.4403105295034
1959-05-27,1049.677921736417
1959-05-28,1048.9418222120578
1959-05-29,1048.230675213948
1959-05-30,1047.543233115775
1959-05-31,1047.2676682366125
1959-06-01,1047.0009925471006
1959-06-02,1046.7427827524937
1959-06-03,1046.492642013968
1959-06-04,1046.2501979135513
1959-06-05,1046.0151006040562
1959-06-06,1045.7870211246952
1959-06-07,1045.5656498653154
1959-06-08,1045.3506951641787
1959-06-09,1045.1418820259314
1959-06-10,1044.9389509479165
1959-06-11,1044.7416568442904
1959-06-12,1044.5497680585725
1959-06-13,1044.363065456252
1959-06-14,1044.1813415899937
1959-06-15,1044.004399930742
1959-06-16,1043.8320541587439
1959-06-17,1043.6641275091042
1959-06-18,1043.5004521670508
1959-06-19,1043.3408687085482
1959-06-20,1043.1852255823544
1959-06-21,1043.0333786299705
1959-06-22,1042.885190640295
1959-06-23,1042.7405309360872
1959-06-24,1042.5992749896259
1959-06-25,1042.4613040651755
1959-06-26,1042.3265048861144
1959-06-27,1042.194769324759
1959-06-28,1042.0659941130973
1959-06-29,1041.9400805728058
1959-06-30,1042.582490078224
1959-07-01,1055.4554253863353
1959-07-02,1055.4554253863353
1959-07-03,1055.4554253863353
1959-07-04,1055.4554253863353
1959-07-05,1055.4554253863353
1959-07-06,1055.4554253863353
1959-07-07,1055.4554253863353
1959-07-08,1055.4554253863353
1959-07-09,1055.4554253863353
1959-07-10,1055.4554253863353
1959-07-11,1055.4554253863353
1959-07-12,1055.4554253863353
1959-07-13,1055.4554253863353
1959-07-14,1055.4554253863353
1959-07-15,1055.4554253863353
1959-07-16,1055.4554253863353
1959-07-17,1055.4554253863353
1959-07-18,1055.4554253863353
1959-07-19,1055.4554253863353
1959-07-20,1055.4554253863353
1959-07-21,1055.4554253863353
1959-07-22,1055.4554253863353
1959-07-23,1055.4554253863353
1959-07-24,1055.4554253863353
1959-07-25,1055.4554253863353
1959-07-26,1055.4554253863353
1959-07-27,1055.4554253863353
1959-07-28,1055.4554253863353
1959-07-29,1055.4554253863353
1959-07-30,1055.4554253863353
1959-07-31,1052.712074083405
1959-08-01,1050.1401822369078
1959-08-02,1047.7241626235316
1959-08-03,1045.4502618109425
1959-08-04,1043.306298187644
1959-08-05,1041.2814436545284
1959-08-06,1039.366040717798
1959-08-07,1037.5514484619478
1959-08-08,1035.8299122192184
1959-08-09,1034.1944527886249
1959-08-10,1032.6387718668411
1959-08-11,1031.157170988952
1959-08-12,1029.744481779802
1959-08-13,1028.3960057165225
1959-08-14,1027.1074619227215
1959-08-15,1025.8749417721297
1959-08-16,1024.6948692875203
1959-08-17,1023.5639664897695
1959-08-18,1022.4792229898865
1959-08-19,1021.4378692299987
1959-08-20,1020.4373528724594
1959-08-21,1019.4753179132871
1959-08-22,1018.5495861601213
1959-08-23,1017.6581407681838
1959-08-24,1016.7991115723167
1959-08-25,1015.9707619905872
1959-08-26,1015.171477306463
1959-08-27,1014.3997541631704
1959-08-28,1013.6541911264303
1959-08-29,1012.9334801909146
1959-08-30,1012.2363991221373
1959-08-31,1010.0186694315513
1959-09-01,1007.8713438581265
1959-09-02,1005.791122208871
1959-09-03,1003.774907379593
1959-09-04,1001.8197899693843
1959-09-05,999.9230342729128
1959-09-06,998.0820655086907
1959-09-07,996.2944581579239
1959-09-08,994.5579253028936
1959-09-09,992.8703088663151
1959-09-10,991.2295706640851
1959-09-11,989.6337841934238
1959-09-12,988.0811270868345
1959-09-13,986.5698741697539
1959-09-14,985.0983910662808
1959-09-15,983.6651283031578
1959-09-16,982.2686158672942
1959-09-17,980.9074581766426
1959-09-18,979.5803294282565
1959-09-19,978.285969290942
1959-09-20,977.0231789130744
1959-09-21,975.7908172190109
1959-09-22,974.5877974700444
1959-09-23,973.413084068112
1959-09-24,972.2656895825038
1959-09-25,971.1446719816222
1959-09-26,970.0491320534875
1959-09-27,968.9782110001428
1959-09-28,967.9310881924279
1959-09-29,966.9069790727947
1959-09-30,966.5654118469954
1959-10-01,967.8421996413625
1959-10-02,967.8421996413625
1959-10-03,967.8421996413625
1959-10-04,967.8421996413625
1959-10-05,967.8421996413625
1959-10-06,967.8421996413625
1959-10-07,967.8421996413626
1959-10-08,967.8421996413625
1959-10-09,967.8421996413624
1959-10-10,967.8421996413625
1959-10-11,967.8421996413625
1959-10-12,967.8421996413625
1959-10-13,967.8421996413626
1959-10-14,967.8421996413626
1959-10-15,967.8421996413626
1959-10-16,967.8421996413625
1959-10-17,967.8421996413625
1959-10-18,967.8421996413624
1959-10-19,967.8421996413624
1959-10-20,967.8421996413623
1959-10-21,967.8421996413623
1959-10-22,967.8421996413622
1959-10-23,967.8421996413622
1959-10-24,967.8421996413625
1959-10-25,967.8421996413625
1959-10-26,967.8421996413624
1959-10-27,967.8421996413624
1959-10-28,967.8421996413623
1959-10-29,967.8421996413623
1959-10-30,967.8421996413623
1959-10-31,968.6024443520148
1959-11-01,969.3151737682517
1959-11-02,969.9847074622922
1959-11-03,970.6148568213895
1959-11-04,971.2089976456808
1959-11-05,971.7701306464004
1959-11-06,972.3009321335677
1959-11-07,972.8037967003578
1959-11-08,973.2808733406457
1959-11-09,973.7340961489195
1959-11-10,974.1652105275213
1959-11-11,974.5757956499991
1959-11-12,974.9672837900359
1959-11-13,975.3409770146168
1959-11-14,975.6980616514383
1959-11-15,976.0396208692677
1959-11-16,976.3666456522959
1959-11-17,976.6800444026981
1959-11-18,976.9806513673693
1959-11-19,977.2692340534537
1959-11-20,977.5464997714564
1959-11-21,977.813101423382
1959-11-22,978.0696426356122
1959-11-23,978.3166823214636
1959-11-24,978.5547387460115
1959-11-25,978.7842931553971
1959-11-26,979.0057930241022
1959-11-27,979.2196549663003
1959-11-28,979.4262673511356
1959-11-29,979.6259926564765
1959-11-30,980.3343080836146
1959-12-01,981.0197746260061
1959-12-02,981.683480325782
1959-12-03,982.3264452224403
1959-12-04,982.9496265838164
1959-12-05,983.5539236615147
1959-12-06,984.1401820204755
1959-12-07,984.7091974865259
1959-12-08,985.2617197506618
1959-12-09,985.7984556643937
1959-12-10,986.3200722566121
1959-12-11,986.8271994990463
1959-12-12,987.320432844428
1959-12-13,987.8003355588531
1959-12-14,988.2674408675606
1959-12-15,988.7222539313018
1959-12-16,989.1652536687122
1959-12-17,989.5968944384967
1959-12-18,990.0176075938563
1959-12-19,990.4278029203311
1959-12-20,990.8278699671407
1959-12-21,991.2181792811012
1959-12-22,991.5990835513518
1959-12-23,991.9709186723106
1959-12-24,992.3340047316
1959-12-25,992.6886469290453
1959-12-26,993.0351364322966
1959-12-27,993.3737511741098
1959-12-28,993.7047565958826
1959-12-29,994.0284063416161
1959-12-30,994.3449429061247
1959-12-31,994.3984288275981
1960-01-01,1004.8946365088357
1960-01-02,1004.8946365088357
1960-01-03,1004.8946365088357
1960-01-04,1004.8946365088357
1960-01-05,1004.8946365088357
1960-01-06,1004.8946365088357
1960-01-07,1004.8946365088358
1960-01-08,1004.8946365088357
1960-01-09,1004.8946365088356
1960-01-10,1004.8946365088357
1960-01-11,1004.8946365088357
1960-01-12,1004.8946365088357
1960-01-13,1004.8946365088358
1960-01-14,1004.8946365088358
1960-01-15,1004.8946365088358
1960-01-16,1004.8946365088357
1960-01-17,1004.8946365088357
1960-01-18,1004.8946365088356
1960-01-19,1004.8946365088356
1960-01-20,1004.8946365088354
1960-01-21,1004.8946365088354
1960-01-22,1004.8946365088353
1960-01-23,1004.8946365088353
1960-01-24,1004.8946365088357
1960-01-25,1004.8946365088357
1960-01-26,1004.8946365088356
1960-01-27,1004.8946365088356
1960-01-28,1004.8946365088354
1960-01-29,1004.8946365088354
1960-01-30,1004.8946365088354
1960-01-31,1004.9965734774404
1960-02-01,1005.0921393855081
1960-02-02,1005.1819134203591
1960-02-03,1005.2664066296308
1960-02-04,1005.3460716555155
1960-02-05,1005.421310846629
1960-02-06,1005.4924830544387
1960-02-07,1005.5599093565745
1960-02-08,1005.6238778996263
1960-02-09,1005.684648015525
1960-02-10,1005.7424537355267
1960-02-11,1005.797506802195
1960-02-12,1005.8499992611114
1960-02-13,1005.9001056991677
1960-02-14,1005.9479851844218
1960-02-15,1005.9937829529257
1960-02-16,1006.0376318802164
1960-02-17,1006.0796537688698
1960-02-18,1006.1199604783947
1960-02-19,1006.1586549195388
1960-02-20,1006.1958319316183
1960-02-21,1006.2315790586179
1960-02-22,1006.2659772374287
1960-02-23,1006.2991014096172
1960-02-24,1006.3310210664531
1960-02-25,1006.3618007355445
1960-02-26,1006.3915004162473
1960-02-27,1006.420175970029
1960-02-28,1006.4478794711404
1960-02-29,1005.7109817324149
1960-03-01,1004.9982445752869
1960-03-02,1004.3084989393568
1960-03-03,1003.6406499902815
1960-03-04,1002.9936713208645
1960-03-05,1002.3665996874297
1960-03-06,1001.758530224705
1960-03-07,1001.168612089226
1960-03-08,1000.5960444871433
1960-03-09,1000.0400730474398
1960-03-10,999.4999865060137
1960-03-11,998.9751136699798
1960-03-12,998.4648206349475
1960-03-13,997.9685082310112
1960-03-14,997.48560967583
1960-03-15,997.0155884154537
1960-03-16,996.5579361356137
1960-03-17,996.1121709279772
1960-03-18,995.6778355974596
1960-03-19,995.2544960980944
1960-03-20,994.841740086214
1960-03-21,994.4391755807991
1960-03-22,994.0464297218576
1960-03-23,993.6631476185535
1960-03-24,993.2889912796136
1960-03-25,992.9236386192371
1960-03-26,992.5667825323576
1960-03-27,992.2181300336823
1960-03-28,991.8774014554317
1960-03-29,991.544329699164
1960-03-30,991.2186595374801
1960-03-31,990.2750829125185
1960-04-01,914.2441350773225
1960-04-02,914.2441350773225
1960-04-03,914.2441350773224
1960-04-04,914.2441350773225
1960-04-05,914.2441350773225
1960-04-06,914.2441350773227
1960-04-07,914.2441350773227
1960-04-08,914.2441350773225
1960-04-09,914.2441350773224
1960-04-10,914.2441350773224
1960-04-11,914.2441350773223
1960-04-12,914.2441350773223
1960-04-13,914.2441350773223
1960-04-14,914.2441350773221
1960-04-15,914.2441350773221
1960-04-16,914.2441350773225
1960-04-17,914.2441350773225
1960-04-18,914.2441350773224
1960-04-19,914.2441350773224
1960-04-20,914.2441350773224
1960-04-21,914.2441350773224
1960-04-22,914.2441350773223
1960-04-23,914.2441350773223
1960-04-24,914.2441350773224
1960-04-25,914.2441350773224
1960-04-26,914.2441350773224
1960-04-27,914.2441350773224
1960-04-28,914.2441350773224
1960-04-29,914.2441350773223
1960-04-30,915.8928592301668
1960-05-01,917.4352140828279
1960-05-02,918.8811717571975
1960-05-03,920.2394956331206
1960-05-04,921.5179181045776
1960-05-05,922.7232878633799
1960-05-06,923.8616926355821
1960-05-07,924.9385620146921
1960-05-08,925.9587540580599
1960-05-09,926.9266285607417
1960-05-10,927.8461093382895
1960-05-11,928.7207373949814
1960-05-12,929.5537164965928
1960-05-13,930.3479523841756
1960-05-14,931.1060866405048
1960-05-15,931.8305260409971
1960-05-16,932.5234680762508
1960-05-17,933.186923216387
1960-05-18,933.8227343923506
1960-05-19,934.4325940917447
1960-05-20,935.0180594031631
1960-05-21,935.5805652906041
1960-05-22,936.1214363362207
1960-05-23,936.6418971537006
1960-05-24,937.1430816446072
1960-05-25,937.6260412449354
1960-05-26,938.0917522881088
1960-05-27,938.5411225929255
1960-05-28,938.9749973699898
1960-05-29,939.3941645274926
1960-05-30,939.7993594464122
1960-05-31,939.3019521861278
1960-06-01,938.8205903213363
1960-06-02,938.3545097855861
1960-06-03,937.9029942665779
1960-06-04,937.4653715327701
1960-06-05,937.041010093926
1960-06-06,936.6293161607191
1960-06-07,936.2297308726065
1960-06-08,935.841727766758
1960-06-09,935.4648104639339
1960-06-10,935.0985105499217
1960-06-11,934.7423856335208
1960-06-12,934.3960175641447
1960-06-13,934.059010793941
1960-06-14,933.7309908709425
1960-06-15,933.411603051181
1960-06-16,933.1005110189458
1960-06-17,932.7973957054858
1960-06-18,932.5019541974299
1960-06-19,932.2138987270752
1960-06-20,931.93295573747
1960-06-21,931.6588650159042
1960-06-22,931.3913788900385
1960-06-23,931.1302614814556
1960-06-24,930.875288011898
1960-06-25,930.6262441579116
1960-06-26,930.3829254499938
1960-06-27,930.1451367127106
1960-06-28,929.9126915425571
1960-06-29,929.6854118206295
1960-06-30,928.691657607743
1960-07-01,903.6947533369834
1960-07-02,903.6947533369834
1960-07-03,903.6947533369834
1960-07-04,903.6947533369834
1960-07-05,903.6947533369834
1960-07-06,903.6947533369834
1960-07-07,903.6947533369835
1960-07-08,903.6947533369834
1960-07-09,903.6947533369834
1960-07-10,903.6947533369834
1960-07-11,903.6947533369834
1960-07-12,903.6947533369834
1960-07-13,903.6947533369835
1960-07-14,903.6947533369835
1960-07-15,903.6947533369835
1960-07-16,903.6947533369834
1960-07-17,903.6947533369834
1960-07-18,903.6947533369834
1960-07-19,903.6947533369834
1960-07-20,903.6947533369834
1960-07-21,903.6947533369832
1960-07-22,903.6947533369832
1960-07-23,903.6947533369831
1960-07-24,903.6947533369834
1960-07-25,903.6947533369834
1960-07-26,903.6947533369832
1960-07-27,903.6947533369832
1960-07-28,903.6947533369831
1960-07-29,903.6947533369831
1960-07-30,903.6947533369831
1960-07-31,902.1983864573009
1960-08-01,900.7955425075992
1960-08-02,899.4777194033336
1960-08-03,898.2374153052014
1960-08-04,897.0679857269623
1960-08-05,895.9635244586254
1960-08-06,894.9187637993879
1960-08-07,893.928990543268
1960-08-08,892.9899748900262
1960-08-09,892.0979100194461
1960-08-10,891.2493605084068
1960-08-11,890.4412181169408
1960-08-12,889.6706637436826
1960-08-13,888.9351345692088
1960-08-14,888.2322955802671
1960-08-15,887.560014808236
1960-08-16,886.9163417286319
1960-08-17,886.2994883606774
1960-08-18,885.7078126812112
1960-08-19,885.1398040289237
1960-08-20,884.5940702257454
1960-08-21,884.069326184228
1960-08-22,883.5643838046545
1960-08-23,883.0781429946949
1960-08-24,882.6095836687338
1960-08-25,882.157758604414
1960-08-26,881.7217870511232
1960-08-27,881.3008489996698
1960-08-28,880.8941800347066
1960-08-29,880.5010667019087
1960-08-30,880.1208423308419
1960-08-31,879.9468567464709
1960-09-01,879.7783945139846
1960-09-02,879.6151967262635
1960-09-03,879.4570204089338
1960-09-04,879.3036373133414
1960-09-05,879.1548328176174
1960-09-06,879.0104049247088
1960-09-07,878.8701633475366
1960-09-08,878.7339286725695
1960-09-09,878.6015315940803
1960-09-10,878.472812212216
1960-09-11,878.3476193887586
1960-09-12,878.2258101551245
1960-09-13,878.1072491677206
1960-09-14,877.9918082063011
1960-09-15,877.879365711412
1960-09-16,877.7698063574173
1960-09-17,877.6630206579542
1960-09-18,877.5589046009779
1960-09-19,877.4573593108405
1960-09-20,877.3582907350966
1960-09-21,877.261609353949
1960-09-22,877.1672299104476
1960-09-23,877.0750711597346
1960-09-24,876.9850556357825
1960-09-25,876.8971094342199
1960-09-26,876.8111620099652
1960-09-27,876.727145988503
1960-09-28,876.6449969897402
1960-09-29,876.5646534634775
1960-09-30,876.0752182860372
1960-10-01,949.1612133097433
1960-10-02,949.1612133097433
1960-10-03,949.1612133097433
1960-10-04,949.1612133097433
1960-10-05,949.1612133097433
1960-10-06,949.1612133097433
1960-10-07,949.1612133097432
1960-10-08,949.1612133097433
1960-10-09,949.1612133097433
1960-10-10,949.1612133097432
1960-10-11,949.1612133097433
1960-10-12,949.1612133097433
1960-10-13,949.1612133097432
1960-10-14,949.1612133097432
1960-10-15,949.1612133097432
1960-10-16,949.1612133097433
1960-10-17,949.1612133097433
1960-10-18,949.1612133097433
1960-10-19,949.1612133097433
1960-10-20,949.1612133097432
1960-10-21,949.1612133097432
1960-10-22,949.1612133097433
1960-10-23,949.1612133097433
1960-10-24,949.1612133097433
1960-10-25,949.1612133097433
1960-10-26,949.1612133097434
1960-10-27,949.1612133097434
1960-10-28,949.1612133097436
1960-10-29,949.1612133097436
1960-10-30,949.1612133097436
1960-10-31,947.0103547885138
1960-11-01,944.9939249248606
1960-11-02,943.0997029317323
1960-11-03,941.3169057617289
1960-11-04,939.6359827157257
1960-11-05,938.0484442833896
1960-11-06,936.5467187392877
1960-11-07,935.1240313817175
1960-11-08,933.7743023501764
1960-11-09,932.4920597702127
1960-11-10,931.2723656087836
1960-11-11,930.1107521217083
1960-11-12,929.0031671689156
1960-11-13,927.9459269867044
1960-11-14,926.9356752570358
1960-11-15,925.9693475156139
1960-11-16,925.0441401036139
1960-11-17,924.1574830004474
1960-11-18,923.3070159831244
1960-11-19,922.4905676464944
1960-11-20,921.7061368916928
1960-11-21,920.9518765505376
1960-11-22,920.2260788637656
1960-11-23,919.5271625727999
1960-11-24,918.8536614196876
1960-11-25,918.2042138791865
1960-11-26,917.5775539716853
1960-11-27,916.9725030265118
1960-11-28,916.3879622828696
1960-11-29,915.8229062306821
1960-11-30,915.8872038335346
1960-12-01,915.9494273201663
1960-12-02,916.0096754580159
1960-12-03,916.0680408415575
1960-12-04,916.1246103671442
1960-12-05,916.1794656646827
1960-12-06,916.232683490653
1960-12-07,916.2843360864476
1960-12-08,916.3344915055528
1960-12-09,916.3832139126832
1960-12-10,916.4305638576411
1960-12-11,916.4765985263498
1960-12-12,916.5213719712586
1960-12-13,916.5649353230618
1960-12-14,916.6073369854835
1960-12-15,916.6486228146836
1960-12-16,916.6888362846838
1960-12-17,916.7280186400684
1960-12-18,916.766209037089
1960-12-19,916.8034446741838
1960-12-20,916.8397609128319
1960-12-21,916.8751913895619
1960-12-22,916.9097681198648
1960-12-23,916.9435215946841
1960-12-24,916.9764808700959
1960-12-25,917.0086736507308
1960-12-26,917.040126367443
1960-12-27,917.0708642496843
1960-12-28,917.1009113929989
1960-12-29,917.1302908220176
1960-12-30,917.1590245492996
1960-12-31,917.1231854709778
1961-01-01,996.4439279488671
1961-01-02,996.4439279488671
1961-01-03,996.4439279488671
1961-01-04,996.4439279488671
1961-01-05,996.4439279488671
1961-01-06,996.4439279488671
1961-01-07,996.4439279488672
1961-01-08,996.4439279488671
1961-01-09,996.4439279488671
1961-01-10,996.4439279488672
1961-01-11,996.4439279488671
1961-01-12,996.4439279488671
1961-01-13,996.4439279488672
1961-01-14,996.4439279488672
1961-01-15,996.4439279488672
1961-01-16,996.4439279488671
1961-01-17,996.4439279488671
1961-01-18,996.4439279488671
1961-01-19,996.4439279488671
1961-01-20,996.4439279488672
1961-01-21,996.4439279488672
1961-01-22,996.4439279488671
1961-01-23,996.4439279488671
1961-01-24,996.4439279488671
1961-01-25,996.4439279488671
1961-01-26,996.443927948867
1961-01-27,996.443927948867
1961-01-28,996.4439279488668
1961-01-29,996.4439279488668
1961-01-30,996.4439279488668
1961-01-31,998.1683567318325
1961-02-01,999.785008715863
1961-02-02,1001.3036817917703
1961-02-03,1002.73302115733
1961-02-04,1004.0806839877148
1961-02-05,1005.353476660856
1961-02-06,1006.5574697300439
1961-02-07,1007.6980947429585
1961-02-08,1008.7802261654672
1961-02-09,1009.8082510168508
1961-02-10,1010.7861283145081
1961-02-11,1011.7174400265627
1961-02-12,1012.6054349148008
1961-02-13,1013.453066399028
1961-02-14,1014.2630253728452
1961-02-15,1015.037768739105
1961-02-16,1015.7795443025456
1961-02-17,1016.4904125508427
1961-02-18,1017.172265768597
1961-02-19,1017.826844857641
1961-02-20,1018.4557541784874
1961-02-21,1019.0604746793009
1961-02-22,1019.6423755385746
1961-02-23,1020.2027245141713
1961-02-24,1020.7426971633828
1961-02-25,1021.2633850751228
1961-02-26,1021.7658032355732
1961-02-27,1022.2508966318703
1961-02-28,1023.1544529688102
1961-03-01,1024.0278907611857
1961-03-02,1024.872691248893
1961-03-03,1025.6902401079647
1961-03-04,1026.4818350350024
1961-03-05,1027.2486926205697
1961-03-06,1027.99195458812
1961-03-07,1028.7126934657445
1961-03-08,1029.411917750007
1961-03-09,1030.090576614144
1961-03-10,1030.749564206857
1961-03-11,1031.3897235826353
1961-03-12,1032.0118502999408
1961-03-13,1032.6166957195433
1961-03-14,1033.2049700317596
1961-03-15,1033.7773450382401
1961-03-16,1034.334456711215
1961-03-17,1034.8769075506902
1961-03-18,1035.4052687579713
1961-03-19,1035.920082241989
1961-03-20,1036.4218624732462
1961-03-21,1036.911098198722
1961-03-22,1037.388254029742
1961-03-23,1037.8537719136636
1961-03-24,1038.3080724991778
1961-03-25,1038.7515564040846
1961-03-26,1039.1846053935817
1961-03-27,1039.6075834763462
1961-03-28,1040.0208379250241
1961-03-29,1040.424700227141
1961-03-30,1040.8194869719073
1961-03-31,1041.1817418813355
1961-04-01,1030.9654747507013
1961-04-02,1030.9654747507013
1961-04-03,1030.9654747507016
1961-04-04,1030.9654747507013
1961-04-05,1030.9654747507013
1961-04-06,1030.9654747507013
1961-04-07,1030.9654747507013
1961-04-08,1030.9654747507013
1961-04-09,1030.9654747507013
1961-04-10,1030.9654747507013
1961-04-11,1030.9654747507013
1961-04-12,1030.9654747507016
1961-04-13,1030.9654747507016
1961-04-14,1030.9654747507016
1961-04-15,1030.9654747507018
1961-04-16,1030.9654747507013
1961-04-17,1030.9654747507013
1961-04-18,1030.9654747507016
1961-04-19,1030.9654747507016
1961-04-20,1030.9654747507016
1961-04-21,1030.9654747507016
1961-04-22,1030.9654747507018
1961-04-23,1030.9654747507018
1961-04-24,1030.9654747507016
1961-04-25,1030.9654747507016
1961-04-26,1030.9654747507016
1961-04-27,1030.9654747507016
1961-04-28,1030.9654747507016
1961-04-29,1030.9654747507018
1961-04-30,1032.0607899961208
1961-05-01,1033.0854397418352
1961-05-02,1034.0460488784427
1961-05-03,1034.9484392794982
1961-05-04,1035.7977478922562
1961-05-05,1036.5985245842853
1961-05-06,1037.3548136823126
1961-05-07,1038.070222288555
1961-05-08,1038.747977810258
1961-05-09,1039.3909766385405
1961-05-10,1040.001825525409
1961-05-11,1040.5828769056009
1961-05-12,1041.1362591724503
1961-05-13,1041.6639027292138
1961-05-14,1042.1675624879424
1961-05-15,1042.6488373685054
1961-05-16,1043.1091872542613
1961-05-17,1043.5499477831765
1961-05-18,1043.972343290053
1961-05-19,1044.3774981639963
1961-05-20,1044.7664468429818
1961-05-21,1045.1401426325954
1961-05-22,1045.499465507224
1961-05-23,1045.845229028093
1961-05-24,1046.1781864926334
1961-05-25,1046.4990364130088
1961-05-26,1046.808427407656
1961-05-27,1047.10696257793
1961-05-28,1047.3952034319877
1961-05-29,1047.6736734096369
1961-05-30,1047.9428610546975
1961-05-31,1049.2805821331192
1961-06-01,1050.5751509186885
1961-06-02,1051.8286222824938
1961-06-03,1053.0429226661797
1961-06-04,1054.2198599611372
1961-06-05,1055.3611324895808
1961-06-06,1056.4683371813546
1961-06-07,1057.5429770292524
1961-06-08,1058.586467896052
1961-06-09,1059.6001447380859
1961-06-10,1060.5852673028794
1961-06-11,1061.543025351984
1961-06-12,1062.4745434545378
1961-06-13,1063.380885392158
1961-06-14,1064.2630582114411
1961-06-15,1065.122015956533
1961-06-16,1065.9586631108432
1961-06-17,1066.7738577740174
1961-06-18,1067.5684145976172
1961-06-19,1068.3431075006272
1961-06-20,1069.0986721838099
1961-06-21,1069.8358084600857
1961-06-22,1070.555182416451
1961-06-23,1071.2574284214745
1961-06-24,1071.9431509910855
1961-06-25,1072.6129265241939
1961-06-26,1073.2673049186105
1961-06-27,1073.90681107679
1961-06-28,1074.5319463100668
1961-06-29,1075.1431896492709
1961-06-30,1074.6125836375247
1961-07-01,955.5611559139784
1961-07-02,955.5611559139784
1961-07-03,955.5611559139784
1961-07-04,955.5611559139784
1961-07-05,955.5611559139784
1961-07-06,955.5611559139784
1961-07-07,955.5611559139784
1961-07-08,955.5611559139784
1961-07-09,955.5611559139784
1961-07-10,955.5611559139784
1961-07-11,955.5611559139784
1961-07-12,955.5611559139784
1961-07-13,955.5611559139784
1961-07-14,955.5611559139784
1961-07-15,955.5611559139784
1961-07-16,955.5611559139784
1961-07-17,955.5611559139784
1961-07-18,955.5611559139784
1961-07-19,955.5611559139784
1961-07-20,955.5611559139784
1961-07-21,955.5611559139784
1961-07-22,955.5611559139784
1961-07-23,955.5611559139784
1961-07-24,955.5611559139784
1961-07-25,955.5611559139784
1961-07-26,955.5611559139784
1961-07-27,955.5611559139784
1961-07-28,955.5611559139784
1961-07-29,955.5611559139784
1961-07-30,955.5611559139784
1961-07-31,956.1159978754768
1961-08-01,956.6361622143816
1961-08-02,957.1248014418377
1961-08-03,957.5846971853257
1961-08-04,958.018313172043
1961-08-05,958.4278393817204
1961-08-06,958.8152290395235
1961-08-07,959.1822297679685
1961-08-08,959.5304099462367
1961-08-09,959.8611811155913
1961-08-10,960.1758171059532
1961-08-11,960.4754704301075
1961-08-12,960.7611863903476
1961-08-13,961.033915261486
1961-08-14,961.2945228494625
1961-08-15,961.5437996727444
1961-08-16,961.7824689716314
1961-08-17,962.0111937163978
1961-08-18,962.2305827572962
1961-08-19,962.441196236559
1961-08-20,962.6435503636937
1961-08-21,962.8381216397848
1961-08-22,963.0253506035706
1961-08-23,963.2056451612904
1961-08-24,963.3793835532748
1961-08-25,963.546917002688
1961-08-26,963.7085720854553
1961-08-27,963.864652855024
1961-08-28,964.0154427510478
1961-08-29,964.1612063172042
1961-08-30,964.302190750044
1961-08-31,964.8393464923689
1961-09-01,965.3594496714453
1961-09-02,965.863299626176
1961-09-03,966.3516465053762
1961-09-04,966.8251949942977
1961-09-05,967.2846077074304
1961-09-06,967.7305082819415
1961-09-07,968.163484202119
1961-09-08,968.5840893817201
1961-09-09,968.9928465280929
1961-09-10,969.3902493092888
1961-09-11,969.7767643430547
1961-09-12,970.1528330245565
1961-09-13,970.5188732078849
1961-09-14,970.8752807548101
1961-09-15,971.2224309628539
1961-09-16,971.5606798835121
1961-09-17,971.890365540356
1961-09-18,972.2118090557793
1961-09-19,972.5253156942782
1961-09-20,972.8311758293992
1961-09-21,973.1296658407821
1961-09-22,973.4210489471322
1961-09-23,973.7055759803919
1961-09-24,973.9834861059011
1961-09-25,974.2550074928929
1961-09-26,974.5203579392715
1961-09-27,974.7797454542706
1961-09-28,975.0333688022697
1961-09-29,975.2814180107523
1961-09-30,975.8772170114535
1961-10-01,1055.5579207288522
1961-10-02,1055.5579207288522
1961-10-03,1055.5579207288522
1961-10-04,1055.5579207288522
1961-10-05,1055.5579207288522
1961-10-06,1055.5579207288522
1961-10-07,1055.557920728852
1961-10-08,1055.5579207288522
1961-10-09,1055.5579207288522
1961-10-10,1055.5579207288522
1961-10-11,1055.5579207288522
1961-10-12,1055.5579207288522
1961-10-13,1055.557920728852
1961-10-14,1055.557920728852
1961-10-15,1055.557920728852
1961-10-16,1055.5579207288522
1961-10-17,1055.5579207288522
1961-10-18,1055.5579207288522
1961-10-19,1055.5579207288522
1961-10-20,1055.5579207288522
1961-10-21,1055.5579207288524
1961-10-22,1055.5579207288524
1961-10-23,1055.5579207288524
1961-10-24,1055.5579207288522
1961-10-25,1055.5579207288522
1961-10-26,1055.5579207288524
1961-10-27,1055.5579207288524
1961-10-28,1055.5579207288524
1961-10-29,1055.5579207288524
1961-10-30,1055.5579207288524
