,OUTFGAF Index_ratio
12863,488.52450056024713
12864,488.52450056024713
12865,488.52450056024713
12866,488.52450056024713
12867,488.52450056024713
12868,488.52450056024713
12869,488.52450056024713
12870,488.52450056024713
12871,488.52450056024713
12872,488.52450056024713
12873,2454.45753423108
12874,2454.45753423108
12875,2454.45753423108
12876,2454.45753423108
12877,2454.45753423108
12878,2454.45753423108
12879,2454.45753423108
12880,2454.45753423108
12881,2454.45753423108
12882,2454.45753423108
12883,2454.45753423108
12884,2454.45753423108
12885,2454.45753423108
12886,2454.45753423108
12887,2454.45753423108
12888,2454.45753423108
12889,2454.45753423108
12890,2454.45753423108
12891,2454.45753423108
12892,2454.45753423108
12893,2454.45753423108
12894,2454.45753423108
12895,2454.45753423108
12896,2454.45753423108
12897,2454.45753423108
12898,2454.45753423108
12899,2454.45753423108
12900,2454.45753423108
12901,2454.45753423108
12902,2454.45753423108
12903,2454.45753423108
12904,2454.45753423108
12905,2454.45753423108
12906,2454.45753423108
12907,2454.45753423108
12908,2454.45753423108
12909,2454.45753423108
12910,2454.45753423108
12911,2454.45753423108
12912,2454.45753423108
12913,2454.45753423108
12914,2454.45753423108
12915,2454.45753423108
12916,2454.45753423108
12917,2454.45753423108
12918,2454.45753423108
12919,2454.45753423108
12920,2454.45753423108
12921,2454.45753423108
12922,2454.45753423108
12923,2454.45753423108
12924,2454.45753423108
12925,2454.45753423108
12926,2454.45753423108
12927,2454.45753423108
12928,2454.45753423108
12929,2454.45753423108
12930,2454.45753423108
12931,2454.45753423108
12932,2454.45753423108
12933,2454.45753423108
12934,2454.45753423108
12935,2454.45753423108
12936,2454.45753423108
12937,2454.45753423108
12938,2454.45753423108
12939,2454.45753423108
12940,2454.45753423108
12941,2454.45753423108
12942,2454.45753423108
12943,2454.45753423108
12944,2454.45753423108
12945,2454.45753423108
12946,2454.45753423108
12947,2454.45753423108
12948,2454.45753423108
12949,2454.45753423108
12950,2454.45753423108
12951,2454.45753423108
12952,2454.45753423108
12953,2454.45753423108
12954,2454.45753423108
12955,2454.45753423108
12956,2454.45753423108
12957,2454.45753423108
12958,2454.45753423108
12959,2454.45753423108
12960,2454.45753423108
12961,2454.45753423108
12962,2454.45753423108
12963,2454.45753423108
12964,337.6417867383189
12965,337.6417867383189
12966,337.6417867383189
12967,337.6417867383189
12968,337.6417867383189
12969,337.6417867383189
12970,337.6417867383189
12971,337.6417867383189
12972,337.6417867383189
12973,337.6417867383189
12974,337.6417867383189
12975,337.6417867383189
12976,337.6417867383189
12977,337.6417867383189
12978,337.6417867383189
12979,337.6417867383189
12980,337.6417867383189
12981,337.6417867383189
12982,337.6417867383189
12983,337.6417867383189
12984,337.6417867383189
12985,337.6417867383189
12986,337.6417867383189
12987,337.6417867383189
12988,337.6417867383189
12989,337.6417867383189
12990,337.6417867383189
12991,337.6417867383189
12992,337.6417867383189
12993,337.6417867383189
12994,337.6417867383189
12995,337.6417867383189
12996,337.6417867383189
12997,337.6417867383189
12998,337.6417867383189
12999,337.6417867383189
13000,337.6417867383189
13001,337.6417867383189
13002,337.6417867383189
13003,337.6417867383189
13004,337.6417867383189
13005,337.6417867383189
13006,337.6417867383189
13007,337.6417867383189
13008,337.6417867383189
13009,337.6417867383189
13010,337.6417867383189
13011,337.6417867383189
13012,337.6417867383189
13013,337.6417867383189
13014,337.6417867383189
13015,337.6417867383189
13016,337.6417867383189
13017,337.6417867383189
13018,337.6417867383189
13019,337.6417867383189
13020,337.6417867383189
13021,337.6417867383189
13022,337.6417867383189
13023,337.6417867383189
13024,337.6417867383189
13025,337.6417867383189
13026,337.6417867383189
13027,337.6417867383189
13028,337.6417867383189
13029,337.6417867383189
13030,337.6417867383189
13031,337.6417867383189
13032,337.6417867383189
13033,337.6417867383189
13034,337.6417867383189
13035,337.6417867383189
13036,337.6417867383189
13037,337.6417867383189
13038,337.6417867383189
13039,337.6417867383189
13040,337.6417867383189
13041,337.6417867383189
13042,337.6417867383189
13043,337.6417867383189
13044,337.6417867383189
13045,337.6417867383189
13046,337.6417867383189
13047,337.6417867383189
13048,337.6417867383189
13049,337.6417867383189
13050,337.6417867383189
13051,337.6417867383189
13052,337.6417867383189
13053,337.6417867383189
13054,337.6417867383189
13055,337.6417867383189
13056,1780.4779262859468
13057,1780.4779262859468
13058,1780.4779262859468
13059,1780.4779262859468
13060,1780.4779262859468
13061,1780.4779262859468
13062,1780.4779262859468
13063,1780.4779262859468
13064,1780.4779262859468
13065,1780.4779262859468
13066,1780.4779262859468
13067,1780.4779262859468
13068,1780.4779262859468
13069,1780.4779262859468
13070,1780.4779262859468
13071,1780.4779262859468
13072,1780.4779262859468
13073,1780.4779262859468
13074,1780.4779262859468
13075,1780.4779262859468
13076,1780.4779262859468
13077,1780.4779262859468
13078,1780.4779262859468
13079,1780.4779262859468
13080,1780.4779262859468
13081,1780.4779262859468
13082,1780.4779262859468
13083,1780.4779262859468
13084,1780.4779262859468
13085,1780.4779262859468
13086,1780.4779262859468
13087,1780.4779262859468
13088,1780.4779262859468
13089,1780.4779262859468
13090,1780.4779262859468
13091,1780.4779262859468
13092,1780.4779262859468
13093,1780.4779262859468
13094,1780.4779262859468
13095,1780.4779262859468
13096,1780.4779262859468
13097,1780.4779262859468
13098,1780.4779262859468
13099,1780.4779262859468
13100,1780.4779262859468
13101,1780.4779262859468
13102,1780.4779262859468
13103,1780.4779262859468
13104,1780.4779262859468
13105,1780.4779262859468
13106,1780.4779262859468
13107,1780.4779262859468
13108,1780.4779262859468
13109,1780.4779262859468
13110,1780.4779262859468
13111,1780.4779262859468
13112,1780.4779262859468
13113,1780.4779262859468
13114,1780.4779262859468
13115,1780.4779262859468
13116,1780.4779262859468
13117,1780.4779262859468
13118,1780.4779262859468
13119,1780.4779262859468
13120,1780.4779262859468
13121,1780.4779262859468
13122,1780.4779262859468
13123,1780.4779262859468
13124,1780.4779262859468
13125,1780.4779262859468
13126,1780.4779262859468
13127,1780.4779262859468
13128,1780.4779262859468
13129,1780.4779262859468
13130,1780.4779262859468
13131,1780.4779262859468
13132,1780.4779262859468
13133,1780.4779262859468
13134,1780.4779262859468
13135,1780.4779262859468
13136,1780.4779262859468
13137,1780.4779262859468
13138,1780.4779262859468
13139,1780.4779262859468
13140,1780.4779262859468
13141,1780.4779262859468
13142,1780.4779262859468
13143,1780.4779262859468
13144,1780.4779262859468
13145,1780.4779262859468
13146,1780.4779262859468
13147,1780.4779262859468
13148,1930.0374077444137
13149,1930.0374077444137
13150,1930.0374077444137
13151,1930.0374077444137
13152,1930.0374077444137
13153,1930.0374077444137
13154,1930.0374077444137
13155,1930.0374077444137
13156,1930.0374077444137
13157,1930.0374077444137
13158,1930.0374077444137
13159,1930.0374077444137
13160,1930.0374077444137
13161,1930.0374077444137
13162,1930.0374077444137
13163,1930.0374077444137
13164,1930.0374077444137
13165,1930.0374077444137
13166,1930.0374077444137
13167,1930.0374077444137
13168,1930.0374077444137
13169,1930.0374077444137
13170,1930.0374077444137
13171,1930.0374077444137
13172,1930.0374077444137
13173,1930.0374077444137
13174,1930.0374077444137
13175,1930.0374077444137
13176,1930.0374077444137
13177,1930.0374077444137
13178,1930.0374077444137
13179,1930.0374077444137
13180,1930.0374077444137
13181,1930.0374077444137
13182,1930.0374077444137
13183,1930.0374077444137
13184,1930.0374077444137
13185,1930.0374077444137
13186,1930.0374077444137
13187,1930.0374077444137
13188,1930.0374077444137
13189,1930.0374077444137
13190,1930.0374077444137
13191,1930.0374077444137
13192,1930.0374077444137
13193,1930.0374077444137
13194,1930.0374077444137
13195,1930.0374077444137
13196,1930.0374077444137
13197,1930.0374077444137
13198,1930.0374077444137
13199,1930.0374077444137
13200,1930.0374077444137
13201,1930.0374077444137
13202,1930.0374077444137
13203,1930.0374077444137
13204,1930.0374077444137
13205,1930.0374077444137
13206,1930.0374077444137
13207,1930.0374077444137
13208,1930.0374077444137
13209,1930.0374077444137
13210,1930.0374077444137
13211,1930.0374077444137
13212,1930.0374077444137
13213,1930.0374077444137
13214,1930.0374077444137
13215,1930.0374077444137
13216,1930.0374077444137
13217,1930.0374077444137
13218,1930.0374077444137
13219,1930.0374077444137
13220,1930.0374077444137
13221,1930.0374077444137
13222,1930.0374077444137
13223,1930.0374077444137
13224,1930.0374077444137
13225,1930.0374077444137
13226,1930.0374077444137
13227,1930.0374077444137
13228,1930.0374077444137
13229,1930.0374077444137
13230,1930.0374077444137
13231,1930.0374077444137
13232,1930.0374077444137
13233,1930.0374077444137
13234,1930.0374077444137
13235,1930.0374077444137
13236,1930.0374077444137
13237,1930.0374077444137
13238,336.621210115186
13239,336.621210115186
13240,336.621210115186
13241,336.621210115186
13242,336.621210115186
13243,336.621210115186
13244,336.621210115186
13245,336.621210115186
13246,336.621210115186
13247,336.621210115186
13248,336.621210115186
13249,336.621210115186
13250,336.621210115186
13251,336.621210115186
13252,336.621210115186
13253,336.621210115186
13254,336.621210115186
13255,336.621210115186
13256,336.621210115186
13257,336.621210115186
13258,336.621210115186
13259,336.621210115186
13260,336.621210115186
13261,336.621210115186
13262,336.621210115186
13263,336.621210115186
13264,336.621210115186
13265,336.621210115186
13266,336.621210115186
13267,336.621210115186
13268,336.621210115186
13269,336.621210115186
13270,336.621210115186
13271,336.621210115186
13272,336.621210115186
13273,336.621210115186
13274,336.621210115186
13275,336.621210115186
13276,336.621210115186
13277,336.621210115186
13278,336.621210115186
13279,336.621210115186
13280,336.621210115186
13281,336.621210115186
13282,336.621210115186
13283,336.621210115186
13284,336.621210115186
13285,336.621210115186
13286,336.621210115186
13287,336.621210115186
13288,336.621210115186
13289,336.621210115186
13290,336.621210115186
13291,336.621210115186
13292,336.621210115186
13293,336.621210115186
13294,336.621210115186
13295,336.621210115186
13296,336.621210115186
13297,336.621210115186
13298,336.621210115186
13299,336.621210115186
13300,336.621210115186
13301,336.621210115186
13302,336.621210115186
13303,336.621210115186
13304,336.621210115186
13305,336.621210115186
13306,336.621210115186
13307,336.621210115186
13308,336.621210115186
13309,336.621210115186
13310,336.621210115186
13311,336.621210115186
13312,336.621210115186
13313,336.621210115186
13314,336.621210115186
13315,336.621210115186
13316,336.621210115186
13317,336.621210115186
13318,336.621210115186
13319,336.621210115186
13320,336.621210115186
13321,336.621210115186
13322,336.621210115186
13323,336.621210115186
13324,336.621210115186
13325,336.621210115186
13326,336.621210115186
13327,336.621210115186
13328,336.621210115186
13329,1163.1473643709114
13330,1163.1473643709114
13331,1163.1473643709114
13332,1163.1473643709114
13333,1163.1473643709114
13334,1163.1473643709114
13335,1163.1473643709114
13336,1163.1473643709114
13337,1163.1473643709114
13338,1163.1473643709114
13339,1163.1473643709114
13340,1163.1473643709114
13341,1163.1473643709114
13342,1163.1473643709114
13343,1163.1473643709114
13344,1163.1473643709114
13345,1163.1473643709114
13346,1163.1473643709114
13347,1163.1473643709114
13348,1163.1473643709114
13349,1163.1473643709114
13350,1163.1473643709114
13351,1163.1473643709114
13352,1163.1473643709114
13353,1163.1473643709114
13354,1163.1473643709114
13355,1163.1473643709114
13356,1163.1473643709114
13357,1163.1473643709114
13358,1163.1473643709114
13359,1163.1473643709114
13360,1163.1473643709114
13361,1163.1473643709114
13362,1163.1473643709114
13363,1163.1473643709114
13364,1163.1473643709114
13365,1163.1473643709114
13366,1163.1473643709114
13367,1163.1473643709114
13368,1163.1473643709114
13369,1163.1473643709114
13370,1163.1473643709114
13371,1163.1473643709114
13372,1163.1473643709114
13373,1163.1473643709114
13374,1163.1473643709114
13375,1163.1473643709114
13376,1163.1473643709114
13377,1163.1473643709114
13378,1163.1473643709114
13379,1163.1473643709114
13380,1163.1473643709114
13381,1163.1473643709114
13382,1163.1473643709114
13383,1163.1473643709114
13384,1163.1473643709114
13385,1163.1473643709114
13386,1163.1473643709114
13387,1163.1473643709114
13388,1163.1473643709114
13389,1163.1473643709114
13390,1163.1473643709114
13391,1163.1473643709114
13392,1163.1473643709114
13393,1163.1473643709114
13394,1163.1473643709114
13395,1163.1473643709114
13396,1163.1473643709114
13397,1163.1473643709114
13398,1163.1473643709114
13399,1163.1473643709114
13400,1163.1473643709114
13401,1163.1473643709114
13402,1163.1473643709114
13403,1163.1473643709114
13404,1163.1473643709114
13405,1163.1473643709114
13406,1163.1473643709114
13407,1163.1473643709114
13408,1163.1473643709114
13409,1163.1473643709114
13410,1163.1473643709114
13411,1163.1473643709114
13412,1163.1473643709114
13413,1163.1473643709114
13414,1163.1473643709114
13415,1163.1473643709114
13416,1163.1473643709114
13417,1163.1473643709114
13418,1163.1473643709114
13419,1163.1473643709114
13420,1163.1473643709114
13421,1689.042745334137
13422,1689.042745334137
13423,1689.042745334137
13424,1689.042745334137
13425,1689.042745334137
13426,1689.042745334137
13427,1689.042745334137
13428,1689.042745334137
13429,1689.042745334137
13430,1689.042745334137
13431,1689.042745334137
13432,1689.042745334137
13433,1689.042745334137
13434,1689.042745334137
13435,1689.042745334137
13436,1689.042745334137
13437,1689.042745334137
13438,1689.042745334137
13439,1689.042745334137
13440,1689.042745334137
13441,1689.042745334137
13442,1689.042745334137
13443,1689.042745334137
13444,1689.042745334137
13445,1689.042745334137
13446,1689.042745334137
13447,1689.042745334137
13448,1689.042745334137
13449,1689.042745334137
13450,1689.042745334137
13451,1689.042745334137
13452,1689.042745334137
13453,1689.042745334137
13454,1689.042745334137
13455,1689.042745334137
13456,1689.042745334137
13457,1689.042745334137
13458,1689.042745334137
13459,1689.042745334137
13460,1689.042745334137
13461,1689.042745334137
13462,1689.042745334137
13463,1689.042745334137
13464,1689.042745334137
13465,1689.042745334137
13466,1689.042745334137
13467,1689.042745334137
13468,1689.042745334137
13469,1689.042745334137
13470,1689.042745334137
13471,1689.042745334137
13472,1689.042745334137
13473,1689.042745334137
13474,1689.042745334137
13475,1689.042745334137
13476,1689.042745334137
13477,1689.042745334137
13478,1689.042745334137
13479,1689.042745334137
13480,1689.042745334137
13481,1689.042745334137
13482,1689.042745334137
13483,1689.042745334137
13484,1689.042745334137
13485,1689.042745334137
13486,1689.042745334137
13487,1689.042745334137
13488,1689.042745334137
13489,1689.042745334137
13490,1689.042745334137
13491,1689.042745334137
13492,1689.042745334137
13493,1689.042745334137
13494,1689.042745334137
13495,1689.042745334137
13496,1689.042745334137
13497,1689.042745334137
13498,1689.042745334137
13499,1689.042745334137
13500,1689.042745334137
13501,1689.042745334137
13502,1689.042745334137
13503,1689.042745334137
13504,1689.042745334137
13505,1689.042745334137
13506,1689.042745334137
13507,1689.042745334137
13508,1689.042745334137
13509,1689.042745334137
13510,1689.042745334137
13511,1689.042745334137
13512,1689.042745334137
13513,1038.7096774193546
13514,1038.7096774193546
13515,1038.7096774193546
13516,1038.7096774193546
13517,1038.7096774193546
13518,1038.7096774193546
13519,1038.7096774193546
13520,1038.7096774193546
13521,1038.7096774193546
13522,1038.7096774193546
13523,1038.7096774193546
13524,1038.7096774193546
13525,1038.7096774193546
13526,1038.7096774193546
13527,1038.7096774193546
13528,1038.7096774193546
13529,1038.7096774193546
13530,1038.7096774193546
13531,1038.7096774193546
13532,1038.7096774193546
13533,1038.7096774193546
13534,1038.7096774193546
13535,1038.7096774193546
13536,1038.7096774193546
13537,1038.7096774193546
13538,1038.7096774193546
13539,1038.7096774193546
13540,1038.7096774193546
13541,1038.7096774193546
13542,1038.7096774193546
13543,1038.7096774193546
13544,1038.7096774193546
13545,1038.7096774193546
13546,1038.7096774193546
13547,1038.7096774193546
13548,1038.7096774193546
13549,1038.7096774193546
13550,1038.7096774193546
13551,1038.7096774193546
13552,1038.7096774193546
13553,1038.7096774193546
13554,1038.7096774193546
13555,1038.7096774193546
13556,1038.7096774193546
13557,1038.7096774193546
13558,1038.7096774193546
13559,1038.7096774193546
13560,1038.7096774193546
13561,1038.7096774193546
13562,1038.7096774193546
13563,1038.7096774193546
13564,1038.7096774193546
13565,1038.7096774193546
13566,1038.7096774193546
13567,1038.7096774193546
13568,1038.7096774193546
13569,1038.7096774193546
13570,1038.7096774193546
13571,1038.7096774193546
13572,1038.7096774193546
13573,1038.7096774193546
13574,1038.7096774193546
13575,1038.7096774193546
13576,1038.7096774193546
13577,1038.7096774193546
13578,1038.7096774193546
13579,1038.7096774193546
13580,1038.7096774193546
13581,1038.7096774193546
13582,1038.7096774193546
13583,1038.7096774193546
13584,1038.7096774193546
13585,1038.7096774193546
13586,1038.7096774193546
13587,1038.7096774193546
13588,1038.7096774193546
13589,1038.7096774193546
13590,1038.7096774193546
13591,1038.7096774193546
13592,1038.7096774193546
13593,1038.7096774193546
13594,1038.7096774193546
13595,1038.7096774193546
13596,1038.7096774193546
13597,1038.7096774193546
13598,1038.7096774193546
13599,1038.7096774193546
13600,1038.7096774193546
13601,1038.7096774193546
13602,1038.7096774193546
13603,1046.514653460194
13604,1046.514653460194
13605,1046.514653460194
13606,1046.514653460194
13607,1046.514653460194
13608,1046.514653460194
13609,1046.514653460194
13610,1046.514653460194
13611,1046.514653460194
13612,1046.514653460194
13613,1046.514653460194
13614,1046.514653460194
13615,1046.514653460194
13616,1046.514653460194
13617,1046.514653460194
13618,1046.514653460194
13619,1046.514653460194
13620,1046.514653460194
13621,1046.514653460194
13622,1046.514653460194
13623,1046.514653460194
13624,1046.514653460194
13625,1046.514653460194
13626,1046.514653460194
13627,1046.514653460194
13628,1046.514653460194
13629,1046.514653460194
13630,1046.514653460194
13631,1046.514653460194
13632,1046.514653460194
13633,1046.514653460194
13634,1046.514653460194
13635,1046.514653460194
13636,1046.514653460194
13637,1046.514653460194
13638,1046.514653460194
13639,1046.514653460194
13640,1046.514653460194
13641,1046.514653460194
13642,1046.514653460194
13643,1046.514653460194
13644,1046.514653460194
13645,1046.514653460194
13646,1046.514653460194
13647,1046.514653460194
13648,1046.514653460194
13649,1046.514653460194
13650,1046.514653460194
13651,1046.514653460194
13652,1046.514653460194
13653,1046.514653460194
13654,1046.514653460194
13655,1046.514653460194
13656,1046.514653460194
13657,1046.514653460194
13658,1046.514653460194
13659,1046.514653460194
13660,1046.514653460194
13661,1046.514653460194
13662,1046.514653460194
13663,1046.514653460194
13664,1046.514653460194
13665,1046.514653460194
13666,1046.514653460194
13667,1046.514653460194
13668,1046.514653460194
13669,1046.514653460194
13670,1046.514653460194
13671,1046.514653460194
13672,1046.514653460194
13673,1046.514653460194
13674,1046.514653460194
13675,1046.514653460194
13676,1046.514653460194
13677,1046.514653460194
13678,1046.514653460194
13679,1046.514653460194
13680,1046.514653460194
13681,1046.514653460194
13682,1046.514653460194
13683,1046.514653460194
13684,1046.514653460194
13685,1046.514653460194
13686,1046.514653460194
13687,1046.514653460194
13688,1046.514653460194
13689,1046.514653460194
13690,1046.514653460194
13691,1046.514653460194
13692,1046.514653460194
13693,1046.514653460194
13694,1475.4160090516643
13695,1475.4160090516643
13696,1475.4160090516643
13697,1475.4160090516643
13698,1475.4160090516643
13699,1475.4160090516643
13700,1475.4160090516643
13701,1475.4160090516643
13702,1475.4160090516643
13703,1475.4160090516643
13704,1475.4160090516643
13705,1475.4160090516643
13706,1475.4160090516643
13707,1475.4160090516643
13708,1475.4160090516643
13709,1475.4160090516643
13710,1475.4160090516643
13711,1475.4160090516643
13712,1475.4160090516643
13713,1475.4160090516643
13714,1475.4160090516643
13715,1475.4160090516643
13716,1475.4160090516643
13717,1475.4160090516643
13718,1475.4160090516643
13719,1475.4160090516643
13720,1475.4160090516643
13721,1475.4160090516643
13722,1475.4160090516643
13723,1475.4160090516643
13724,1475.4160090516643
13725,1475.4160090516643
13726,1475.4160090516643
13727,1475.4160090516643
13728,1475.4160090516643
13729,1475.4160090516643
13730,1475.4160090516643
13731,1475.4160090516643
13732,1475.4160090516643
13733,1475.4160090516643
13734,1475.4160090516643
13735,1475.4160090516643
13736,1475.4160090516643
13737,1475.4160090516643
13738,1475.4160090516643
13739,1475.4160090516643
13740,1475.4160090516643
13741,1475.4160090516643
13742,1475.4160090516643
13743,1475.4160090516643
13744,1475.4160090516643
13745,1475.4160090516643
13746,1475.4160090516643
13747,1475.4160090516643
13748,1475.4160090516643
13749,1475.4160090516643
13750,1475.4160090516643
13751,1475.4160090516643
13752,1475.4160090516643
13753,1475.4160090516643
13754,1475.4160090516643
13755,1475.4160090516643
13756,1475.4160090516643
13757,1475.4160090516643
13758,1475.4160090516643
13759,1475.4160090516643
13760,1475.4160090516643
13761,1475.4160090516643
13762,1475.4160090516643
13763,1475.4160090516643
13764,1475.4160090516643
13765,1475.4160090516643
13766,1475.4160090516643
13767,1475.4160090516643
13768,1475.4160090516643
13769,1475.4160090516643
13770,1475.4160090516643
13771,1475.4160090516643
13772,1475.4160090516643
13773,1475.4160090516643
13774,1475.4160090516643
13775,1475.4160090516643
13776,1475.4160090516643
13777,1475.4160090516643
13778,1475.4160090516643
13779,1475.4160090516643
13780,1475.4160090516643
13781,1475.4160090516643
13782,1475.4160090516643
13783,1475.4160090516643
13784,1475.4160090516643
13785,1475.4160090516643
13786,1111.6235137237475
13787,1111.6235137237475
13788,1111.6235137237475
13789,1111.6235137237475
13790,1111.6235137237475
13791,1111.6235137237475
13792,1111.6235137237475
13793,1111.6235137237475
13794,1111.6235137237475
13795,1111.6235137237475
13796,1111.6235137237475
13797,1111.6235137237475
13798,1111.6235137237475
13799,1111.6235137237475
13800,1111.6235137237475
13801,1111.6235137237475
13802,1111.6235137237475
13803,1111.6235137237475
13804,1111.6235137237475
13805,1111.6235137237475
13806,1111.6235137237475
13807,1111.6235137237475
13808,1111.6235137237475
13809,1111.6235137237475
13810,1111.6235137237475
13811,1111.6235137237475
13812,1111.6235137237475
13813,1111.6235137237475
13814,1111.6235137237475
13815,1111.6235137237475
13816,1111.6235137237475
13817,1111.6235137237475
13818,1111.6235137237475
13819,1111.6235137237475
13820,1111.6235137237475
13821,1111.6235137237475
13822,1111.6235137237475
13823,1111.6235137237475
13824,1111.6235137237475
13825,1111.6235137237475
13826,1111.6235137237475
13827,1111.6235137237475
13828,1111.6235137237475
13829,1111.6235137237475
13830,1111.6235137237475
13831,1111.6235137237475
13832,1111.6235137237475
13833,1111.6235137237475
13834,1111.6235137237475
13835,1111.6235137237475
13836,1111.6235137237475
13837,1111.6235137237475
13838,1111.6235137237475
13839,1111.6235137237475
13840,1111.6235137237475
13841,1111.6235137237475
13842,1111.6235137237475
13843,1111.6235137237475
13844,1111.6235137237475
13845,1111.6235137237475
13846,1111.6235137237475
13847,1111.6235137237475
13848,1111.6235137237475
13849,1111.6235137237475
13850,1111.6235137237475
13851,1111.6235137237475
13852,1111.6235137237475
13853,1111.6235137237475
13854,1111.6235137237475
13855,1111.6235137237475
13856,1111.6235137237475
13857,1111.6235137237475
13858,1111.6235137237475
13859,1111.6235137237475
13860,1111.6235137237475
13861,1111.6235137237475
13862,1111.6235137237475
13863,1111.6235137237475
13864,1111.6235137237475
13865,1111.6235137237475
13866,1111.6235137237475
13867,1111.6235137237475
13868,1111.6235137237475
13869,1111.6235137237475
13870,1111.6235137237475
13871,1111.6235137237475
13872,1111.6235137237475
13873,1111.6235137237475
13874,1111.6235137237475
13875,1111.6235137237475
13876,1111.6235137237475
13877,1111.6235137237475
13878,797.6944333219639
13879,797.6944333219639
13880,797.6944333219639
13881,797.6944333219639
13882,797.6944333219639
13883,797.6944333219639
13884,797.6944333219639
13885,797.6944333219639
13886,797.6944333219639
13887,797.6944333219639
13888,797.6944333219639
13889,797.6944333219639
13890,797.6944333219639
13891,797.6944333219639
13892,797.6944333219639
13893,797.6944333219639
13894,797.6944333219639
13895,797.6944333219639
13896,797.6944333219639
13897,797.6944333219639
13898,797.6944333219639
13899,797.6944333219639
13900,797.6944333219639
13901,797.6944333219639
13902,797.6944333219639
13903,797.6944333219639
13904,797.6944333219639
13905,797.6944333219639
13906,797.6944333219639
13907,797.6944333219639
13908,797.6944333219639
13909,797.6944333219639
13910,797.6944333219639
13911,797.6944333219639
13912,797.6944333219639
13913,797.6944333219639
13914,797.6944333219639
13915,797.6944333219639
13916,797.6944333219639
13917,797.6944333219639
13918,797.6944333219639
13919,797.6944333219639
13920,797.6944333219639
13921,797.6944333219639
13922,797.6944333219639
13923,797.6944333219639
13924,797.6944333219639
13925,797.6944333219639
13926,797.6944333219639
13927,797.6944333219639
13928,797.6944333219639
13929,797.6944333219639
13930,797.6944333219639
13931,797.6944333219639
13932,797.6944333219639
13933,797.6944333219639
13934,797.6944333219639
13935,797.6944333219639
13936,797.6944333219639
13937,797.6944333219639
13938,797.6944333219639
13939,797.6944333219639
13940,797.6944333219639
13941,797.6944333219639
13942,797.6944333219639
13943,797.6944333219639
13944,797.6944333219639
13945,797.6944333219639
13946,797.6944333219639
13947,797.6944333219639
13948,797.6944333219639
13949,797.6944333219639
13950,797.6944333219639
13951,797.6944333219639
13952,797.6944333219639
13953,797.6944333219639
13954,797.6944333219639
13955,797.6944333219639
13956,797.6944333219639
13957,797.6944333219639
13958,797.6944333219639
13959,797.6944333219639
13960,797.6944333219639
13961,797.6944333219639
13962,797.6944333219639
13963,797.6944333219639
13964,797.6944333219639
13965,797.6944333219639
13966,797.6944333219639
13967,797.6944333219639
13968,797.6944333219639
13969,1110.731027492715
13970,1110.731027492715
13971,1110.731027492715
13972,1110.731027492715
13973,1110.731027492715
13974,1110.731027492715
13975,1110.731027492715
13976,1110.731027492715
13977,1110.731027492715
13978,1110.731027492715
13979,1110.731027492715
13980,1110.731027492715
13981,1110.731027492715
13982,1110.731027492715
13983,1110.731027492715
13984,1110.731027492715
13985,1110.731027492715
13986,1110.731027492715
13987,1110.731027492715
13988,1110.731027492715
13989,1110.731027492715
13990,1110.731027492715
13991,1110.731027492715
13992,1110.731027492715
13993,1110.731027492715
13994,1110.731027492715
13995,1110.731027492715
13996,1110.731027492715
13997,1110.731027492715
13998,1110.731027492715
13999,1110.731027492715
14000,1110.731027492715
14001,1110.731027492715
14002,1110.731027492715
14003,1110.731027492715
14004,1110.731027492715
14005,1110.731027492715
14006,1110.731027492715
14007,1110.731027492715
14008,1110.731027492715
14009,1110.731027492715
14010,1110.731027492715
14011,1110.731027492715
14012,1110.731027492715
14013,1110.731027492715
14014,1110.731027492715
14015,1110.731027492715
14016,1110.731027492715
14017,1110.731027492715
14018,1110.731027492715
14019,1110.731027492715
14020,1110.731027492715
14021,1110.731027492715
14022,1110.731027492715
14023,1110.731027492715
14024,1110.731027492715
14025,1110.731027492715
14026,1110.731027492715
14027,1110.731027492715
14028,1110.731027492715
14029,1110.731027492715
14030,1110.731027492715
14031,1110.731027492715
14032,1110.731027492715
14033,1110.731027492715
14034,1110.731027492715
14035,1110.731027492715
14036,1110.731027492715
14037,1110.731027492715
14038,1110.731027492715
14039,1110.731027492715
14040,1110.731027492715
14041,1110.731027492715
14042,1110.731027492715
14043,1110.731027492715
14044,1110.731027492715
14045,1110.731027492715
14046,1110.731027492715
14047,1110.731027492715
14048,1110.731027492715
14049,1110.731027492715
14050,1110.731027492715
14051,1110.731027492715
14052,1110.731027492715
14053,1110.731027492715
14054,1110.731027492715
14055,1110.731027492715
14056,1110.731027492715
14057,1110.731027492715
14058,1110.731027492715
14059,1110.731027492715
14060,980.6122018835451
14061,980.6122018835451
14062,980.6122018835451
14063,980.6122018835451
14064,980.6122018835451
14065,980.6122018835451
14066,980.6122018835451
14067,980.6122018835451
14068,980.6122018835451
14069,980.6122018835451
14070,980.6122018835451
14071,980.6122018835451
14072,980.6122018835451
14073,980.6122018835451
14074,980.6122018835451
14075,980.6122018835451
14076,980.6122018835451
14077,980.6122018835451
14078,980.6122018835451
14079,980.6122018835451
14080,980.6122018835451
14081,980.6122018835451
14082,980.6122018835451
14083,980.6122018835451
14084,980.6122018835451
14085,980.6122018835451
14086,980.6122018835451
14087,980.6122018835451
14088,980.6122018835451
14089,980.6122018835451
14090,980.6122018835451
14091,980.6122018835451
