,PCE CRCH Index_ratio
12481,828.8140430997572
12482,828.8140430997572
12483,828.8140430997572
12484,828.8140430997572
12485,828.8140430997572
12486,828.8140430997572
12487,828.8140430997572
12488,828.8140430997572
12489,828.8140430997572
12490,828.8140430997572
12491,828.8140430997572
12492,828.8140430997572
12493,828.8140430997572
12494,828.8140430997572
12495,828.8140430997572
12496,828.8140430997572
12497,828.8140430997572
12498,828.8140430997572
12499,828.8140430997572
12500,828.8140430997572
12501,828.8140430997572
12502,828.8140430997572
12503,828.8140430997572
12504,828.8140430997572
12505,828.8140430997572
12506,828.8140430997572
12507,828.8140430997572
12508,1798.0198019801976
12509,1798.0198019801976
12510,1798.0198019801976
12511,1798.0198019801976
12512,1798.0198019801976
12513,1798.0198019801976
12514,1798.0198019801976
12515,1798.0198019801976
12516,1798.0198019801976
12517,1798.0198019801976
12518,1798.0198019801976
12519,1798.0198019801976
12520,1798.0198019801976
12521,1798.0198019801976
12522,1798.0198019801976
12523,1798.0198019801976
12524,1798.0198019801976
12525,1798.0198019801976
12526,1798.0198019801976
12527,1798.0198019801976
12528,1798.0198019801976
12529,1798.0198019801976
12530,1798.0198019801976
12531,1798.0198019801976
12532,1798.0198019801976
12533,1798.0198019801976
12534,1798.0198019801976
12535,1798.0198019801976
12536,1798.0198019801976
12537,1798.0198019801976
12538,1798.0198019801976
12539,1798.0198019801976
12540,1798.0198019801976
12541,1798.0198019801976
12542,1798.0198019801976
12543,1798.0198019801976
12544,1798.0198019801976
12545,1798.0198019801976
12546,1798.0198019801976
12547,1798.0198019801976
12548,1798.0198019801976
12549,1798.0198019801976
12550,1798.0198019801976
12551,1798.0198019801976
12552,1798.0198019801976
12553,1798.0198019801976
12554,1798.0198019801976
12555,1798.0198019801976
12556,1798.0198019801976
12557,1798.0198019801976
12558,1798.0198019801976
12559,1798.0198019801976
12560,1798.0198019801976
12561,1798.0198019801976
12562,1798.0198019801976
12563,1798.0198019801976
12564,1798.0198019801976
12565,1798.0198019801976
12566,1798.0198019801976
12567,1798.0198019801976
12568,1798.0198019801976
12569,1798.0198019801976
12570,1798.0198019801976
12571,1798.0198019801976
12572,1798.0198019801976
12573,1798.0198019801976
12574,1798.0198019801976
12575,1798.0198019801976
12576,1798.0198019801976
12577,1798.0198019801976
12578,1798.0198019801976
12579,1798.0198019801976
12580,1798.0198019801976
12581,1798.0198019801976
12582,1798.0198019801976
12583,1798.0198019801976
12584,1798.0198019801976
12585,1798.0198019801976
12586,1798.0198019801976
12587,1798.0198019801976
12588,1798.0198019801976
12589,1798.0198019801976
12590,1798.0198019801976
12591,1798.0198019801976
12592,1798.0198019801976
12593,1798.0198019801976
12594,1798.0198019801976
12595,1798.0198019801976
12596,1798.0198019801976
12597,1798.0198019801976
12598,1798.0198019801976
12599,532.6924918597972
12600,532.6924918597972
12601,532.6924918597972
12602,532.6924918597972
12603,532.6924918597972
12604,532.6924918597972
12605,532.6924918597972
12606,532.6924918597972
12607,532.6924918597972
12608,532.6924918597972
12609,532.6924918597972
12610,532.6924918597972
12611,532.6924918597972
12612,532.6924918597972
12613,532.6924918597972
12614,532.6924918597972
12615,532.6924918597972
12616,532.6924918597972
12617,532.6924918597972
12618,532.6924918597972
12619,532.6924918597972
12620,532.6924918597972
12621,532.6924918597972
12622,532.6924918597972
12623,532.6924918597972
12624,532.6924918597972
12625,532.6924918597972
12626,532.6924918597972
12627,532.6924918597972
12628,532.6924918597972
12629,532.6924918597972
12630,532.6924918597972
12631,532.6924918597972
12632,532.6924918597972
12633,532.6924918597972
12634,532.6924918597972
12635,532.6924918597972
12636,532.6924918597972
12637,532.6924918597972
12638,532.6924918597972
12639,532.6924918597972
12640,532.6924918597972
12641,532.6924918597972
12642,532.6924918597972
12643,532.6924918597972
12644,532.6924918597972
12645,532.6924918597972
12646,532.6924918597972
12647,532.6924918597972
12648,532.6924918597972
12649,532.6924918597972
12650,532.6924918597972
12651,532.6924918597972
12652,532.6924918597972
12653,532.6924918597972
12654,532.6924918597972
12655,532.6924918597972
12656,532.6924918597972
12657,532.6924918597972
12658,532.6924918597972
12659,532.6924918597972
12660,532.6924918597972
12661,532.6924918597972
12662,532.6924918597972
12663,532.6924918597972
12664,532.6924918597972
12665,532.6924918597972
12666,532.6924918597972
12667,532.6924918597972
12668,532.6924918597972
12669,532.6924918597972
12670,532.6924918597972
12671,532.6924918597972
12672,532.6924918597972
12673,532.6924918597972
12674,532.6924918597972
12675,532.6924918597972
12676,532.6924918597972
12677,532.6924918597972
12678,532.6924918597972
12679,532.6924918597972
12680,532.6924918597972
12681,532.6924918597972
12682,532.6924918597972
12683,532.6924918597972
12684,532.6924918597972
12685,532.6924918597972
12686,532.6924918597972
12687,532.6924918597972
12688,532.6924918597972
12689,532.6924918597972
12690,532.6924918597972
12691,1513.2924335378316
12692,1513.2924335378316
12693,1513.2924335378316
12694,1513.2924335378316
12695,1513.2924335378316
12696,1513.2924335378316
12697,1513.2924335378316
12698,1513.2924335378316
12699,1513.2924335378316
12700,1513.2924335378316
12701,1513.2924335378316
12702,1513.2924335378316
12703,1513.2924335378316
12704,1513.2924335378316
12705,1513.2924335378316
12706,1513.2924335378316
12707,1513.2924335378316
12708,1513.2924335378316
12709,1513.2924335378316
12710,1513.2924335378316
12711,1513.2924335378316
12712,1513.2924335378316
12713,1513.2924335378316
12714,1513.2924335378316
12715,1513.2924335378316
12716,1513.2924335378316
12717,1513.2924335378316
12718,1513.2924335378316
12719,1513.2924335378316
12720,1513.2924335378316
12721,1513.2924335378316
12722,1513.2924335378316
12723,1513.2924335378316
12724,1513.2924335378316
12725,1513.2924335378316
12726,1513.2924335378316
12727,1513.2924335378316
12728,1513.2924335378316
12729,1513.2924335378316
12730,1513.2924335378316
12731,1513.2924335378316
12732,1513.2924335378316
12733,1513.2924335378316
12734,1513.2924335378316
12735,1513.2924335378316
12736,1513.2924335378316
12737,1513.2924335378316
12738,1513.2924335378316
12739,1513.2924335378316
12740,1513.2924335378316
12741,1513.2924335378316
12742,1513.2924335378316
12743,1513.2924335378316
12744,1513.2924335378316
12745,1513.2924335378316
12746,1513.2924335378316
12747,1513.2924335378316
12748,1513.2924335378316
12749,1513.2924335378316
12750,1513.2924335378316
12751,1513.2924335378316
12752,1513.2924335378316
12753,1513.2924335378316
12754,1513.2924335378316
12755,1513.2924335378316
12756,1513.2924335378316
12757,1513.2924335378316
12758,1513.2924335378316
12759,1513.2924335378316
12760,1513.2924335378316
12761,1513.2924335378316
12762,1513.2924335378316
12763,1513.2924335378316
12764,1513.2924335378316
12765,1513.2924335378316
12766,1513.2924335378316
12767,1513.2924335378316
12768,1513.2924335378316
12769,1513.2924335378316
12770,1513.2924335378316
12771,1513.2924335378316
12772,1513.2924335378316
12773,1513.2924335378316
12774,1513.2924335378316
12775,1513.2924335378316
12776,1513.2924335378316
12777,1513.2924335378316
12778,1513.2924335378316
12779,1513.2924335378316
12780,1513.2924335378316
12781,1513.2924335378316
12782,1513.2924335378316
12783,1053.9939939939943
12784,1053.9939939939943
12785,1053.9939939939943
12786,1053.9939939939943
12787,1053.9939939939943
12788,1053.9939939939943
12789,1053.9939939939943
12790,1053.9939939939943
12791,1053.9939939939943
12792,1053.9939939939943
12793,1053.9939939939943
12794,1053.9939939939943
12795,1053.9939939939943
12796,1053.9939939939943
12797,1053.9939939939943
12798,1053.9939939939943
12799,1053.9939939939943
12800,1053.9939939939943
12801,1053.9939939939943
12802,1053.9939939939943
12803,1053.9939939939943
12804,1053.9939939939943
12805,1053.9939939939943
12806,1053.9939939939943
12807,1053.9939939939943
12808,1053.9939939939943
12809,1053.9939939939943
12810,1053.9939939939943
12811,1053.9939939939943
12812,1053.9939939939943
12813,1053.9939939939943
12814,1053.9939939939943
12815,1053.9939939939943
12816,1053.9939939939943
12817,1053.9939939939943
12818,1053.9939939939943
12819,1053.9939939939943
12820,1053.9939939939943
12821,1053.9939939939943
12822,1053.9939939939943
12823,1053.9939939939943
12824,1053.9939939939943
12825,1053.9939939939943
12826,1053.9939939939943
12827,1053.9939939939943
12828,1053.9939939939943
12829,1053.9939939939943
12830,1053.9939939939943
12831,1053.9939939939943
12832,1053.9939939939943
12833,1053.9939939939943
12834,1053.9939939939943
12835,1053.9939939939943
12836,1053.9939939939943
12837,1053.9939939939943
12838,1053.9939939939943
12839,1053.9939939939943
12840,1053.9939939939943
12841,1053.9939939939943
12842,1053.9939939939943
12843,1053.9939939939943
12844,1053.9939939939943
12845,1053.9939939939943
12846,1053.9939939939943
12847,1053.9939939939943
12848,1053.9939939939943
12849,1053.9939939939943
12850,1053.9939939939943
12851,1053.9939939939943
12852,1053.9939939939943
12853,1053.9939939939943
12854,1053.9939939939943
12855,1053.9939939939943
12856,1053.9939939939943
12857,1053.9939939939943
12858,1053.9939939939943
12859,1053.9939939939943
12860,1053.9939939939943
12861,1053.9939939939943
12862,1053.9939939939943
12863,1053.9939939939943
12864,1053.9939939939943
12865,1053.9939939939943
12866,1053.9939939939943
12867,1053.9939939939943
12868,1053.9939939939943
12869,1053.9939939939943
12870,1053.9939939939943
12871,1053.9939939939943
12872,1053.9939939939943
12873,815.3183644664639
12874,815.3183644664639
12875,815.3183644664639
12876,815.3183644664639
12877,815.3183644664639
12878,815.3183644664639
12879,815.3183644664639
12880,815.3183644664639
12881,815.3183644664639
12882,815.3183644664639
12883,815.3183644664639
12884,815.3183644664639
12885,815.3183644664639
12886,815.3183644664639
12887,815.3183644664639
12888,815.3183644664639
12889,815.3183644664639
12890,815.3183644664639
12891,815.3183644664639
12892,815.3183644664639
12893,815.3183644664639
12894,815.3183644664639
12895,815.3183644664639
12896,815.3183644664639
12897,815.3183644664639
12898,815.3183644664639
12899,815.3183644664639
12900,815.3183644664639
12901,815.3183644664639
12902,815.3183644664639
12903,815.3183644664639
12904,815.3183644664639
12905,815.3183644664639
12906,815.3183644664639
12907,815.3183644664639
12908,815.3183644664639
12909,815.3183644664639
12910,815.3183644664639
12911,815.3183644664639
12912,815.3183644664639
12913,815.3183644664639
12914,815.3183644664639
12915,815.3183644664639
12916,815.3183644664639
12917,815.3183644664639
12918,815.3183644664639
12919,815.3183644664639
12920,815.3183644664639
12921,815.3183644664639
12922,815.3183644664639
12923,815.3183644664639
12924,815.3183644664639
12925,815.3183644664639
12926,815.3183644664639
12927,815.3183644664639
12928,815.3183644664639
12929,815.3183644664639
12930,815.3183644664639
12931,815.3183644664639
12932,815.3183644664639
12933,815.3183644664639
12934,815.3183644664639
12935,815.3183644664639
12936,815.3183644664639
12937,815.3183644664639
12938,815.3183644664639
12939,815.3183644664639
12940,815.3183644664639
12941,815.3183644664639
12942,815.3183644664639
12943,815.3183644664639
12944,815.3183644664639
12945,815.3183644664639
12946,815.3183644664639
12947,815.3183644664639
12948,815.3183644664639
12949,815.3183644664639
12950,815.3183644664639
12951,815.3183644664639
12952,815.3183644664639
12953,815.3183644664639
12954,815.3183644664639
12955,815.3183644664639
12956,815.3183644664639
12957,815.3183644664639
12958,815.3183644664639
12959,815.3183644664639
12960,815.3183644664639
12961,815.3183644664639
12962,815.3183644664639
12963,815.3183644664639
12964,1031.589133890924
12965,1031.589133890924
12966,1031.589133890924
12967,1031.589133890924
12968,1031.589133890924
12969,1031.589133890924
12970,1031.589133890924
12971,1031.589133890924
12972,1031.589133890924
12973,1031.589133890924
12974,1031.589133890924
12975,1031.589133890924
12976,1031.589133890924
12977,1031.589133890924
12978,1031.589133890924
12979,1031.589133890924
12980,1031.589133890924
12981,1031.589133890924
12982,1031.589133890924
12983,1031.589133890924
12984,1031.589133890924
12985,1031.589133890924
12986,1031.589133890924
12987,1031.589133890924
12988,1031.589133890924
12989,1031.589133890924
12990,1031.589133890924
12991,1031.589133890924
12992,1031.589133890924
12993,1031.589133890924
12994,1031.589133890924
12995,1031.589133890924
12996,1031.589133890924
12997,1031.589133890924
12998,1031.589133890924
12999,1031.589133890924
13000,1031.589133890924
13001,1031.589133890924
13002,1031.589133890924
13003,1031.589133890924
13004,1031.589133890924
13005,1031.589133890924
13006,1031.589133890924
13007,1031.589133890924
13008,1031.589133890924
13009,1031.589133890924
13010,1031.589133890924
13011,1031.589133890924
13012,1031.589133890924
13013,1031.589133890924
13014,1031.589133890924
13015,1031.589133890924
13016,1031.589133890924
13017,1031.589133890924
13018,1031.589133890924
13019,1031.589133890924
13020,1031.589133890924
13021,1031.589133890924
13022,1031.589133890924
13023,1031.589133890924
13024,1031.589133890924
13025,1031.589133890924
13026,1031.589133890924
13027,1031.589133890924
13028,1031.589133890924
13029,1031.589133890924
13030,1031.589133890924
13031,1031.589133890924
13032,1031.589133890924
13033,1031.589133890924
13034,1031.589133890924
13035,1031.589133890924
13036,1031.589133890924
13037,1031.589133890924
13038,1031.589133890924
13039,1031.589133890924
13040,1031.589133890924
13041,1031.589133890924
13042,1031.589133890924
13043,1031.589133890924
13044,1031.589133890924
13045,1031.589133890924
13046,1031.589133890924
13047,1031.589133890924
13048,1031.589133890924
13049,1031.589133890924
13050,1031.589133890924
13051,1031.589133890924
13052,1031.589133890924
13053,1031.589133890924
13054,1031.589133890924
13055,1031.589133890924
13056,396.3414634146344
13057,396.3414634146344
13058,396.3414634146344
13059,396.3414634146344
13060,396.3414634146344
13061,396.3414634146344
13062,396.3414634146344
13063,396.3414634146344
13064,396.3414634146344
13065,396.3414634146344
13066,396.3414634146344
13067,396.3414634146344
13068,396.3414634146344
13069,396.3414634146344
13070,396.3414634146344
13071,396.3414634146344
13072,396.3414634146344
13073,396.3414634146344
13074,396.3414634146344
13075,396.3414634146344
13076,396.3414634146344
13077,396.3414634146344
13078,396.3414634146344
13079,396.3414634146344
13080,396.3414634146344
13081,396.3414634146344
13082,396.3414634146344
13083,396.3414634146344
13084,396.3414634146344
13085,396.3414634146344
13086,396.3414634146344
13087,396.3414634146344
13088,396.3414634146344
13089,396.3414634146344
13090,396.3414634146344
13091,396.3414634146344
13092,396.3414634146344
13093,396.3414634146344
13094,396.3414634146344
13095,396.3414634146344
13096,396.3414634146344
13097,396.3414634146344
13098,396.3414634146344
13099,396.3414634146344
13100,396.3414634146344
13101,396.3414634146344
13102,396.3414634146344
13103,396.3414634146344
13104,396.3414634146344
13105,396.3414634146344
13106,396.3414634146344
13107,396.3414634146344
13108,396.3414634146344
13109,396.3414634146344
13110,396.3414634146344
13111,396.3414634146344
13112,396.3414634146344
13113,396.3414634146344
13114,396.3414634146344
13115,396.3414634146344
13116,396.3414634146344
13117,396.3414634146344
13118,396.3414634146344
13119,396.3414634146344
13120,396.3414634146344
13121,396.3414634146344
13122,396.3414634146344
13123,396.3414634146344
13124,396.3414634146344
13125,396.3414634146344
13126,396.3414634146344
13127,396.3414634146344
13128,396.3414634146344
13129,396.3414634146344
13130,396.3414634146344
13131,396.3414634146344
13132,396.3414634146344
13133,396.3414634146344
13134,396.3414634146344
13135,396.3414634146344
13136,396.3414634146344
13137,396.3414634146344
13138,396.3414634146344
13139,396.3414634146344
13140,396.3414634146344
13141,396.3414634146344
13142,396.3414634146344
13143,396.3414634146344
13144,396.3414634146344
13145,396.3414634146344
13146,396.3414634146344
13147,396.3414634146344
13148,1961.880341880341
13149,1961.880341880341
13150,1961.880341880341
13151,1961.880341880341
13152,1961.880341880341
13153,1961.880341880341
13154,1961.880341880341
13155,1961.880341880341
13156,1961.880341880341
13157,1961.880341880341
13158,1961.880341880341
13159,1961.880341880341
13160,1961.880341880341
13161,1961.880341880341
13162,1961.880341880341
13163,1961.880341880341
13164,1961.880341880341
13165,1961.880341880341
13166,1961.880341880341
13167,1961.880341880341
13168,1961.880341880341
13169,1961.880341880341
13170,1961.880341880341
13171,1961.880341880341
13172,1961.880341880341
13173,1961.880341880341
13174,1961.880341880341
13175,1961.880341880341
13176,1961.880341880341
13177,1961.880341880341
13178,1961.880341880341
13179,1961.880341880341
13180,1961.880341880341
13181,1961.880341880341
13182,1961.880341880341
13183,1961.880341880341
13184,1961.880341880341
13185,1961.880341880341
13186,1961.880341880341
13187,1961.880341880341
13188,1961.880341880341
13189,1961.880341880341
13190,1961.880341880341
13191,1961.880341880341
13192,1961.880341880341
13193,1961.880341880341
13194,1961.880341880341
13195,1961.880341880341
13196,1961.880341880341
13197,1961.880341880341
13198,1961.880341880341
13199,1961.880341880341
13200,1961.880341880341
13201,1961.880341880341
13202,1961.880341880341
13203,1961.880341880341
13204,1961.880341880341
13205,1961.880341880341
13206,1961.880341880341
13207,1961.880341880341
13208,1961.880341880341
13209,1961.880341880341
13210,1961.880341880341
13211,1961.880341880341
13212,1961.880341880341
13213,1961.880341880341
13214,1961.880341880341
13215,1961.880341880341
13216,1961.880341880341
13217,1961.880341880341
13218,1961.880341880341
13219,1961.880341880341
13220,1961.880341880341
13221,1961.880341880341
13222,1961.880341880341
13223,1961.880341880341
13224,1961.880341880341
13225,1961.880341880341
13226,1961.880341880341
13227,1961.880341880341
13228,1961.880341880341
13229,1961.880341880341
13230,1961.880341880341
13231,1961.880341880341
13232,1961.880341880341
13233,1961.880341880341
13234,1961.880341880341
13235,1961.880341880341
13236,1961.880341880341
13237,1961.880341880341
13238,782.8844502191196
13239,782.8844502191196
13240,782.8844502191196
13241,782.8844502191196
13242,782.8844502191196
13243,782.8844502191196
13244,782.8844502191196
13245,782.8844502191196
13246,782.8844502191196
13247,782.8844502191196
13248,782.8844502191196
13249,782.8844502191196
13250,782.8844502191196
13251,782.8844502191196
13252,782.8844502191196
13253,782.8844502191196
13254,782.8844502191196
13255,782.8844502191196
13256,782.8844502191196
13257,782.8844502191196
13258,782.8844502191196
13259,782.8844502191196
13260,782.8844502191196
13261,782.8844502191196
13262,782.8844502191196
13263,782.8844502191196
13264,782.8844502191196
13265,782.8844502191196
13266,782.8844502191196
13267,782.8844502191196
13268,782.8844502191196
13269,782.8844502191196
13270,782.8844502191196
13271,782.8844502191196
13272,782.8844502191196
13273,782.8844502191196
13274,782.8844502191196
13275,782.8844502191196
13276,782.8844502191196
13277,782.8844502191196
13278,782.8844502191196
13279,782.8844502191196
13280,782.8844502191196
13281,782.8844502191196
13282,782.8844502191196
13283,782.8844502191196
13284,782.8844502191196
13285,782.8844502191196
13286,782.8844502191196
13287,782.8844502191196
13288,782.8844502191196
13289,782.8844502191196
13290,782.8844502191196
13291,782.8844502191196
13292,782.8844502191196
13293,782.8844502191196
13294,782.8844502191196
13295,782.8844502191196
13296,782.8844502191196
13297,782.8844502191196
13298,782.8844502191196
13299,782.8844502191196
13300,782.8844502191196
13301,782.8844502191196
13302,782.8844502191196
13303,782.8844502191196
13304,782.8844502191196
13305,782.8844502191196
13306,782.8844502191196
13307,782.8844502191196
13308,782.8844502191196
13309,782.8844502191196
13310,782.8844502191196
13311,782.8844502191196
13312,782.8844502191196
13313,782.8844502191196
13314,782.8844502191196
13315,782.8844502191196
13316,782.8844502191196
13317,782.8844502191196
13318,782.8844502191196
13319,782.8844502191196
13320,782.8844502191196
13321,782.8844502191196
13322,782.8844502191196
13323,782.8844502191196
13324,782.8844502191196
13325,782.8844502191196
13326,782.8844502191196
13327,782.8844502191196
13328,782.8844502191196
13329,1206.9895432030823
13330,1206.9895432030823
13331,1206.9895432030823
13332,1206.9895432030823
13333,1206.9895432030823
13334,1206.9895432030823
13335,1206.9895432030823
13336,1206.9895432030823
13337,1206.9895432030823
13338,1206.9895432030823
13339,1206.9895432030823
13340,1206.9895432030823
13341,1206.9895432030823
13342,1206.9895432030823
13343,1206.9895432030823
13344,1206.9895432030823
13345,1206.9895432030823
13346,1206.9895432030823
13347,1206.9895432030823
13348,1206.9895432030823
13349,1206.9895432030823
13350,1206.9895432030823
13351,1206.9895432030823
13352,1206.9895432030823
13353,1206.9895432030823
13354,1206.9895432030823
13355,1206.9895432030823
13356,1206.9895432030823
13357,1206.9895432030823
13358,1206.9895432030823
13359,1206.9895432030823
13360,1206.9895432030823
13361,1206.9895432030823
13362,1206.9895432030823
13363,1206.9895432030823
13364,1206.9895432030823
13365,1206.9895432030823
13366,1206.9895432030823
13367,1206.9895432030823
13368,1206.9895432030823
13369,1206.9895432030823
13370,1206.9895432030823
13371,1206.9895432030823
13372,1206.9895432030823
13373,1206.9895432030823
13374,1206.9895432030823
13375,1206.9895432030823
13376,1206.9895432030823
13377,1206.9895432030823
13378,1206.9895432030823
13379,1206.9895432030823
13380,1206.9895432030823
13381,1206.9895432030823
13382,1206.9895432030823
13383,1206.9895432030823
13384,1206.9895432030823
13385,1206.9895432030823
13386,1206.9895432030823
13387,1206.9895432030823
13388,1206.9895432030823
13389,1206.9895432030823
13390,1206.9895432030823
13391,1206.9895432030823
13392,1206.9895432030823
13393,1206.9895432030823
13394,1206.9895432030823
13395,1206.9895432030823
13396,1206.9895432030823
13397,1206.9895432030823
13398,1206.9895432030823
13399,1206.9895432030823
13400,1206.9895432030823
13401,1206.9895432030823
13402,1206.9895432030823
13403,1206.9895432030823
13404,1206.9895432030823
13405,1206.9895432030823
13406,1206.9895432030823
13407,1206.9895432030823
13408,1206.9895432030823
13409,1206.9895432030823
13410,1206.9895432030823
13411,1206.9895432030823
13412,1206.9895432030823
13413,1206.9895432030823
13414,1206.9895432030823
13415,1206.9895432030823
13416,1206.9895432030823
13417,1206.9895432030823
13418,1206.9895432030823
13419,1206.9895432030823
13420,1206.9895432030823
13421,730.2904564315353
13422,730.2904564315353
13423,730.2904564315353
13424,730.2904564315353
13425,730.2904564315353
13426,730.2904564315353
13427,730.2904564315353
13428,730.2904564315353
13429,730.2904564315353
13430,730.2904564315353
13431,730.2904564315353
13432,730.2904564315353
13433,730.2904564315353
13434,730.2904564315353
13435,730.2904564315353
13436,730.2904564315353
13437,730.2904564315353
13438,730.2904564315353
13439,730.2904564315353
13440,730.2904564315353
13441,730.2904564315353
13442,730.2904564315353
13443,730.2904564315353
13444,730.2904564315353
13445,730.2904564315353
13446,730.2904564315353
13447,730.2904564315353
13448,730.2904564315353
13449,730.2904564315353
13450,730.2904564315353
13451,730.2904564315353
13452,730.2904564315353
13453,730.2904564315353
13454,730.2904564315353
13455,730.2904564315353
13456,730.2904564315353
13457,730.2904564315353
13458,730.2904564315353
13459,730.2904564315353
13460,730.2904564315353
13461,730.2904564315353
13462,730.2904564315353
13463,730.2904564315353
13464,730.2904564315353
13465,730.2904564315353
13466,730.2904564315353
13467,730.2904564315353
13468,730.2904564315353
13469,730.2904564315353
13470,730.2904564315353
13471,730.2904564315353
13472,730.2904564315353
13473,730.2904564315353
13474,730.2904564315353
13475,730.2904564315353
13476,730.2904564315353
13477,730.2904564315353
13478,730.2904564315353
13479,730.2904564315353
13480,730.2904564315353
13481,730.2904564315353
13482,730.2904564315353
13483,730.2904564315353
13484,730.2904564315353
13485,730.2904564315353
13486,730.2904564315353
13487,730.2904564315353
13488,730.2904564315353
13489,730.2904564315353
13490,730.2904564315353
13491,730.2904564315353
13492,730.2904564315353
13493,730.2904564315353
13494,730.2904564315353
13495,730.2904564315353
13496,730.2904564315353
13497,730.2904564315353
13498,730.2904564315353
13499,730.2904564315353
13500,730.2904564315353
13501,730.2904564315353
13502,730.2904564315353
13503,730.2904564315353
13504,730.2904564315353
13505,730.2904564315353
13506,730.2904564315353
13507,730.2904564315353
13508,730.2904564315353
13509,730.2904564315353
13510,730.2904564315353
13511,730.2904564315353
13512,730.2904564315353
13513,2459.722222222222
13514,2459.722222222222
13515,2459.722222222222
13516,2459.722222222222
13517,2459.722222222222
13518,2459.722222222222
13519,2459.722222222222
13520,2459.722222222222
13521,2459.722222222222
13522,2459.722222222222
13523,2459.722222222222
13524,2459.722222222222
13525,2459.722222222222
13526,2459.722222222222
13527,2459.722222222222
13528,2459.722222222222
13529,2459.722222222222
13530,2459.722222222222
13531,2459.722222222222
13532,2459.722222222222
13533,2459.722222222222
13534,2459.722222222222
13535,2459.722222222222
13536,2459.722222222222
13537,2459.722222222222
13538,2459.722222222222
13539,2459.722222222222
13540,2459.722222222222
13541,2459.722222222222
13542,2459.722222222222
13543,2459.722222222222
13544,2459.722222222222
13545,2459.722222222222
13546,2459.722222222222
13547,2459.722222222222
13548,2459.722222222222
13549,2459.722222222222
13550,2459.722222222222
13551,2459.722222222222
13552,2459.722222222222
13553,2459.722222222222
13554,2459.722222222222
13555,2459.722222222222
13556,2459.722222222222
13557,2459.722222222222
13558,2459.722222222222
13559,2459.722222222222
13560,2459.722222222222
13561,2459.722222222222
13562,2459.722222222222
13563,2459.722222222222
13564,2459.722222222222
13565,2459.722222222222
13566,2459.722222222222
13567,2459.722222222222
13568,2459.722222222222
13569,2459.722222222222
13570,2459.722222222222
13571,2459.722222222222
13572,2459.722222222222
13573,2459.722222222222
13574,2459.722222222222
13575,2459.722222222222
13576,2459.722222222222
13577,2459.722222222222
13578,2459.722222222222
13579,2459.722222222222
13580,2459.722222222222
13581,2459.722222222222
13582,2459.722222222222
13583,2459.722222222222
13584,2459.722222222222
13585,2459.722222222222
13586,2459.722222222222
13587,2459.722222222222
13588,2459.722222222222
13589,2459.722222222222
13590,2459.722222222222
13591,2459.722222222222
13592,2459.722222222222
13593,2459.722222222222
13594,2459.722222222222
13595,2459.722222222222
13596,2459.722222222222
13597,2459.722222222222
13598,2459.722222222222
13599,2459.722222222222
13600,2459.722222222222
13601,2459.722222222222
13602,2459.722222222222
13603,539.4605394605393
13604,539.4605394605393
13605,539.4605394605393
13606,539.4605394605393
13607,539.4605394605393
13608,539.4605394605393
13609,539.4605394605393
13610,539.4605394605393
13611,539.4605394605393
13612,539.4605394605393
13613,539.4605394605393
13614,539.4605394605393
13615,539.4605394605393
13616,539.4605394605393
13617,539.4605394605393
13618,539.4605394605393
13619,539.4605394605393
13620,539.4605394605393
13621,539.4605394605393
13622,539.4605394605393
13623,539.4605394605393
13624,539.4605394605393
13625,539.4605394605393
13626,539.4605394605393
13627,539.4605394605393
13628,539.4605394605393
13629,539.4605394605393
13630,539.4605394605393
13631,539.4605394605393
13632,539.4605394605393
13633,539.4605394605393
13634,539.4605394605393
13635,539.4605394605393
13636,539.4605394605393
13637,539.4605394605393
13638,539.4605394605393
13639,539.4605394605393
13640,539.4605394605393
13641,539.4605394605393
13642,539.4605394605393
13643,539.4605394605393
13644,539.4605394605393
13645,539.4605394605393
13646,539.4605394605393
13647,539.4605394605393
13648,539.4605394605393
13649,539.4605394605393
13650,539.4605394605393
13651,539.4605394605393
13652,539.4605394605393
13653,539.4605394605393
13654,539.4605394605393
13655,539.4605394605393
13656,539.4605394605393
13657,539.4605394605393
13658,539.4605394605393
13659,539.4605394605393
13660,539.4605394605393
13661,539.4605394605393
13662,539.4605394605393
13663,539.4605394605393
13664,539.4605394605393
13665,539.4605394605393
13666,539.4605394605393
13667,539.4605394605393
13668,539.4605394605393
13669,539.4605394605393
13670,539.4605394605393
13671,539.4605394605393
13672,539.4605394605393
13673,539.4605394605393
13674,539.4605394605393
13675,539.4605394605393
13676,539.4605394605393
13677,539.4605394605393
13678,539.4605394605393
13679,539.4605394605393
13680,539.4605394605393
13681,539.4605394605393
13682,539.4605394605393
13683,539.4605394605393
13684,539.4605394605393
13685,539.4605394605393
13686,539.4605394605393
13687,539.4605394605393
13688,539.4605394605393
13689,539.4605394605393
13690,539.4605394605393
13691,539.4605394605393
13692,539.4605394605393
13693,539.4605394605393
13694,1747.0355731225306
13695,1747.0355731225306
13696,1747.0355731225306
13697,1747.0355731225306
13698,1747.0355731225306
13699,1747.0355731225306
13700,1747.0355731225306
13701,1747.0355731225306
13702,1747.0355731225306
13703,1747.0355731225306
13704,1747.0355731225306
13705,1747.0355731225306
13706,1747.0355731225306
13707,1747.0355731225306
13708,1747.0355731225306
13709,1747.0355731225306
13710,1747.0355731225306
13711,1747.0355731225306
13712,1747.0355731225306
13713,1747.0355731225306
13714,1747.0355731225306
13715,1747.0355731225306
13716,1747.0355731225306
