,CPUPXCHG Index_ratio
13756,669.3567599761762
13757,669.3567599761762
13758,669.3567599761762
13759,669.3567599761762
13760,669.3567599761762
13761,669.3567599761762
13762,669.3567599761762
13763,669.3567599761762
13764,669.3567599761762
13765,669.3567599761762
13766,669.3567599761762
13767,669.3567599761762
13768,669.3567599761762
13769,669.3567599761762
13770,669.3567599761762
13771,669.3567599761762
13772,669.3567599761762
13773,669.3567599761762
13774,669.3567599761762
13775,669.3567599761762
13776,669.3567599761762
13777,669.3567599761762
13778,669.3567599761762
13779,669.3567599761762
13780,669.3567599761762
13781,669.3567599761762
13782,669.3567599761762
13783,669.3567599761762
13784,669.3567599761762
13785,669.3567599761762
13786,1477.7327935222672
13787,1477.7327935222672
13788,1477.7327935222672
13789,1477.7327935222672
13790,1477.7327935222672
13791,1477.7327935222672
13792,1477.7327935222672
13793,1477.7327935222672
13794,1477.7327935222672
13795,1477.7327935222672
13796,1477.7327935222672
13797,1477.7327935222672
13798,1477.7327935222672
13799,1477.7327935222672
13800,1477.7327935222672
13801,1477.7327935222672
13802,1477.7327935222672
13803,1477.7327935222672
13804,1477.7327935222672
13805,1477.7327935222672
13806,1477.7327935222672
13807,1477.7327935222672
13808,1477.7327935222672
13809,1477.7327935222672
13810,1477.7327935222672
13811,1477.7327935222672
13812,1477.7327935222672
13813,1477.7327935222672
13814,1477.7327935222672
13815,1477.7327935222672
13816,1477.7327935222672
13817,1477.7327935222672
13818,1477.7327935222672
13819,1477.7327935222672
13820,1477.7327935222672
13821,1477.7327935222672
13822,1477.7327935222672
13823,1477.7327935222672
13824,1477.7327935222672
13825,1477.7327935222672
13826,1477.7327935222672
13827,1477.7327935222672
13828,1477.7327935222672
13829,1477.7327935222672
13830,1477.7327935222672
13831,1477.7327935222672
13832,1477.7327935222672
13833,1477.7327935222672
13834,1477.7327935222672
13835,1477.7327935222672
13836,1477.7327935222672
13837,1477.7327935222672
13838,1477.7327935222672
13839,1477.7327935222672
13840,1477.7327935222672
13841,1477.7327935222672
13842,1477.7327935222672
13843,1477.7327935222672
13844,1477.7327935222672
13845,1477.7327935222672
13846,1477.7327935222672
13847,1477.7327935222672
13848,1477.7327935222672
13849,1477.7327935222672
13850,1477.7327935222672
13851,1477.7327935222672
13852,1477.7327935222672
13853,1477.7327935222672
13854,1477.7327935222672
13855,1477.7327935222672
13856,1477.7327935222672
13857,1477.7327935222672
13858,1477.7327935222672
13859,1477.7327935222672
13860,1477.7327935222672
13861,1477.7327935222672
13862,1477.7327935222672
13863,1477.7327935222672
13864,1477.7327935222672
13865,1477.7327935222672
13866,1477.7327935222672
13867,1477.7327935222672
13868,1477.7327935222672
13869,1477.7327935222672
13870,1477.7327935222672
13871,1477.7327935222672
13872,1477.7327935222672
13873,1477.7327935222672
13874,1477.7327935222672
13875,1477.7327935222672
13876,1477.7327935222672
13877,1477.7327935222672
13878,670.2995634502485
13879,670.2995634502485
13880,670.2995634502485
13881,670.2995634502485
13882,670.2995634502485
13883,670.2995634502485
13884,670.2995634502485
13885,670.2995634502485
13886,670.2995634502485
13887,670.2995634502485
13888,670.2995634502485
13889,670.2995634502485
13890,670.2995634502485
13891,670.2995634502485
13892,670.2995634502485
13893,670.2995634502485
13894,670.2995634502485
13895,670.2995634502485
13896,670.2995634502485
13897,670.2995634502485
13898,670.2995634502485
13899,670.2995634502485
13900,670.2995634502485
13901,670.2995634502485
13902,670.2995634502485
13903,670.2995634502485
13904,670.2995634502485
13905,670.2995634502485
13906,670.2995634502485
13907,670.2995634502485
13908,670.2995634502485
13909,670.2995634502485
13910,670.2995634502485
13911,670.2995634502485
13912,670.2995634502485
13913,670.2995634502485
13914,670.2995634502485
13915,670.2995634502485
13916,670.2995634502485
13917,670.2995634502485
13918,670.2995634502485
13919,670.2995634502485
13920,670.2995634502485
13921,670.2995634502485
13922,670.2995634502485
13923,670.2995634502485
13924,670.2995634502485
13925,670.2995634502485
13926,670.2995634502485
13927,670.2995634502485
13928,670.2995634502485
13929,670.2995634502485
13930,670.2995634502485
13931,670.2995634502485
13932,670.2995634502485
13933,670.2995634502485
13934,670.2995634502485
13935,670.2995634502485
13936,670.2995634502485
13937,670.2995634502485
13938,670.2995634502485
13939,670.2995634502485
13940,670.2995634502485
13941,670.2995634502485
13942,670.2995634502485
13943,670.2995634502485
13944,670.2995634502485
13945,670.2995634502485
13946,670.2995634502485
13947,670.2995634502485
13948,670.2995634502485
13949,670.2995634502485
13950,670.2995634502485
13951,670.2995634502485
13952,670.2995634502485
13953,670.2995634502485
13954,670.2995634502485
13955,670.2995634502485
13956,670.2995634502485
13957,670.2995634502485
13958,670.2995634502485
13959,670.2995634502485
13960,670.2995634502485
13961,670.2995634502485
13962,670.2995634502485
13963,670.2995634502485
13964,670.2995634502485
13965,670.2995634502485
13966,670.2995634502485
13967,670.2995634502485
13968,670.2995634502485
13969,1508.2644628099172
13970,1508.2644628099172
13971,1508.2644628099172
13972,1508.2644628099172
13973,1508.2644628099172
13974,1508.2644628099172
13975,1508.2644628099172
13976,1508.2644628099172
13977,1508.2644628099172
13978,1508.2644628099172
13979,1508.2644628099172
13980,1508.2644628099172
13981,1508.2644628099172
13982,1508.2644628099172
13983,1508.2644628099172
13984,1508.2644628099172
13985,1508.2644628099172
13986,1508.2644628099172
13987,1508.2644628099172
13988,1508.2644628099172
13989,1508.2644628099172
13990,1508.2644628099172
13991,1508.2644628099172
13992,1508.2644628099172
13993,1508.2644628099172
13994,1508.2644628099172
13995,1508.2644628099172
13996,1508.2644628099172
13997,1508.2644628099172
13998,1508.2644628099172
13999,1508.2644628099172
14000,1508.2644628099172
14001,1508.2644628099172
14002,1508.2644628099172
14003,1508.2644628099172
14004,1508.2644628099172
14005,1508.2644628099172
14006,1508.2644628099172
14007,1508.2644628099172
14008,1508.2644628099172
14009,1508.2644628099172
14010,1508.2644628099172
14011,1508.2644628099172
14012,1508.2644628099172
14013,1508.2644628099172
14014,1508.2644628099172
14015,1508.2644628099172
14016,1508.2644628099172
14017,1508.2644628099172
14018,1508.2644628099172
14019,1508.2644628099172
14020,1508.2644628099172
14021,1508.2644628099172
14022,1508.2644628099172
14023,1508.2644628099172
14024,1508.2644628099172
14025,1508.2644628099172
14026,1508.2644628099172
14027,1508.2644628099172
14028,1508.2644628099172
14029,1508.2644628099172
14030,1508.2644628099172
14031,1508.2644628099172
14032,1508.2644628099172
14033,1508.2644628099172
14034,1508.2644628099172
14035,1508.2644628099172
14036,1508.2644628099172
14037,1508.2644628099172
14038,1508.2644628099172
14039,1508.2644628099172
14040,1508.2644628099172
14041,1508.2644628099172
14042,1508.2644628099172
14043,1508.2644628099172
14044,1508.2644628099172
14045,1508.2644628099172
14046,1508.2644628099172
14047,1508.2644628099172
14048,1508.2644628099172
14049,1508.2644628099172
14050,1508.2644628099172
14051,1508.2644628099172
14052,1508.2644628099172
14053,1508.2644628099172
14054,1508.2644628099172
14055,1508.2644628099172
14056,1508.2644628099172
14057,1508.2644628099172
14058,1508.2644628099172
14059,1508.2644628099172
14060,837.3734365693867
14061,837.3734365693867
14062,837.3734365693867
14063,837.3734365693867
14064,837.3734365693867
14065,837.3734365693867
14066,837.3734365693867
14067,837.3734365693867
14068,837.3734365693867
14069,837.3734365693867
14070,837.3734365693867
14071,837.3734365693867
14072,837.3734365693867
14073,837.3734365693867
14074,837.3734365693867
14075,837.3734365693867
14076,837.3734365693867
14077,837.3734365693867
14078,837.3734365693867
14079,837.3734365693867
14080,837.3734365693867
14081,837.3734365693867
14082,837.3734365693867
14083,837.3734365693867
14084,837.3734365693867
14085,837.3734365693867
14086,837.3734365693867
14087,837.3734365693867
14088,837.3734365693867
14089,837.3734365693867
14090,837.3734365693867
14091,837.3734365693867
14092,837.3734365693867
14093,837.3734365693867
14094,837.3734365693867
14095,837.3734365693867
14096,837.3734365693867
14097,837.3734365693867
14098,837.3734365693867
14099,837.3734365693867
14100,837.3734365693867
14101,837.3734365693867
14102,837.3734365693867
14103,837.3734365693867
14104,837.3734365693867
14105,837.3734365693867
14106,837.3734365693867
14107,837.3734365693867
14108,837.3734365693867
14109,837.3734365693867
14110,837.3734365693867
14111,837.3734365693867
14112,837.3734365693867
14113,837.3734365693867
14114,837.3734365693867
14115,837.3734365693867
14116,837.3734365693867
14117,837.3734365693867
14118,837.3734365693867
14119,837.3734365693867
14120,837.3734365693867
14121,837.3734365693867
14122,837.3734365693867
14123,837.3734365693867
14124,837.3734365693867
14125,837.3734365693867
14126,837.3734365693867
14127,837.3734365693867
14128,837.3734365693867
14129,837.3734365693867
14130,837.3734365693867
14131,837.3734365693867
14132,837.3734365693867
14133,837.3734365693867
14134,837.3734365693867
14135,837.3734365693867
14136,837.3734365693867
14137,837.3734365693867
14138,837.3734365693867
14139,837.3734365693867
14140,837.3734365693867
14141,837.3734365693867
14142,837.3734365693867
14143,837.3734365693867
14144,837.3734365693867
14145,837.3734365693867
14146,837.3734365693867
14147,837.3734365693867
14148,837.3734365693867
14149,837.3734365693867
14150,837.3734365693867
14151,837.3734365693867
14152,1281.5533980582518
14153,1281.5533980582518
14154,1281.5533980582518
14155,1281.5533980582518
14156,1281.5533980582518
14157,1281.5533980582518
14158,1281.5533980582518
14159,1281.5533980582518
14160,1281.5533980582518
14161,1281.5533980582518
14162,1281.5533980582518
14163,1281.5533980582518
14164,1281.5533980582518
14165,1281.5533980582518
14166,1281.5533980582518
14167,1281.5533980582518
14168,1281.5533980582518
14169,1281.5533980582518
14170,1281.5533980582518
14171,1281.5533980582518
14172,1281.5533980582518
14173,1281.5533980582518
14174,1281.5533980582518
14175,1281.5533980582518
14176,1281.5533980582518
14177,1281.5533980582518
14178,1281.5533980582518
14179,1281.5533980582518
14180,1281.5533980582518
14181,1281.5533980582518
14182,1281.5533980582518
14183,1281.5533980582518
14184,1281.5533980582518
14185,1281.5533980582518
14186,1281.5533980582518
14187,1281.5533980582518
14188,1281.5533980582518
14189,1281.5533980582518
14190,1281.5533980582518
14191,1281.5533980582518
14192,1281.5533980582518
14193,1281.5533980582518
14194,1281.5533980582518
14195,1281.5533980582518
14196,1281.5533980582518
14197,1281.5533980582518
14198,1281.5533980582518
14199,1281.5533980582518
14200,1281.5533980582518
14201,1281.5533980582518
14202,1281.5533980582518
14203,1281.5533980582518
14204,1281.5533980582518
14205,1281.5533980582518
14206,1281.5533980582518
14207,1281.5533980582518
14208,1281.5533980582518
14209,1281.5533980582518
14210,1281.5533980582518
14211,1281.5533980582518
14212,1281.5533980582518
14213,1281.5533980582518
14214,1281.5533980582518
14215,1281.5533980582518
14216,1281.5533980582518
14217,1281.5533980582518
14218,1281.5533980582518
14219,1281.5533980582518
14220,1281.5533980582518
14221,1281.5533980582518
14222,1281.5533980582518
14223,1281.5533980582518
14224,1281.5533980582518
14225,1281.5533980582518
14226,1281.5533980582518
14227,1281.5533980582518
14228,1281.5533980582518
14229,1281.5533980582518
14230,1281.5533980582518
14231,1281.5533980582518
14232,1281.5533980582518
14233,1281.5533980582518
14234,1281.5533980582518
14235,1281.5533980582518
14236,1281.5533980582518
14237,1281.5533980582518
14238,1281.5533980582518
14239,1281.5533980582518
14240,1281.5533980582518
14241,1281.5533980582518
14242,1281.5533980582518
14243,1281.5533980582518
14244,771.8294051627386
14245,771.8294051627386
14246,771.8294051627386
14247,771.8294051627386
14248,771.8294051627386
14249,771.8294051627386
14250,771.8294051627386
14251,771.8294051627386
14252,771.8294051627386
14253,771.8294051627386
14254,771.8294051627386
14255,771.8294051627386
14256,771.8294051627386
14257,771.8294051627386
14258,771.8294051627386
14259,771.8294051627386
14260,771.8294051627386
14261,771.8294051627386
14262,771.8294051627386
14263,771.8294051627386
14264,771.8294051627386
14265,771.8294051627386
14266,771.8294051627386
14267,771.8294051627386
14268,771.8294051627386
14269,771.8294051627386
14270,771.8294051627386
14271,771.8294051627386
14272,771.8294051627386
14273,771.8294051627386
14274,771.8294051627386
14275,771.8294051627386
14276,771.8294051627386
14277,771.8294051627386
14278,771.8294051627386
14279,771.8294051627386
14280,771.8294051627386
14281,771.8294051627386
14282,771.8294051627386
14283,771.8294051627386
14284,771.8294051627386
14285,771.8294051627386
14286,771.8294051627386
14287,771.8294051627386
14288,771.8294051627386
14289,771.8294051627386
14290,771.8294051627386
14291,771.8294051627386
14292,771.8294051627386
14293,771.8294051627386
14294,771.8294051627386
14295,771.8294051627386
14296,771.8294051627386
14297,771.8294051627386
14298,771.8294051627386
14299,771.8294051627386
14300,771.8294051627386
14301,771.8294051627386
14302,771.8294051627386
14303,771.8294051627386
14304,771.8294051627386
14305,771.8294051627386
14306,771.8294051627386
14307,771.8294051627386
14308,771.8294051627386
14309,771.8294051627386
14310,771.8294051627386
14311,771.8294051627386
14312,771.8294051627386
14313,771.8294051627386
14314,771.8294051627386
14315,771.8294051627386
14316,771.8294051627386
14317,771.8294051627386
14318,771.8294051627386
14319,771.8294051627386
14320,771.8294051627386
14321,771.8294051627386
14322,771.8294051627386
14323,771.8294051627386
14324,771.8294051627386
14325,771.8294051627386
14326,771.8294051627386
14327,771.8294051627386
14328,771.8294051627386
14329,771.8294051627386
14330,771.8294051627386
14331,771.8294051627386
14332,771.8294051627386
14333,771.8294051627386
14334,1101.4737770590611
14335,1101.4737770590611
14336,1101.4737770590611
14337,1101.4737770590611
14338,1101.4737770590611
14339,1101.4737770590611
14340,1101.4737770590611
14341,1101.4737770590611
14342,1101.4737770590611
14343,1101.4737770590611
14344,1101.4737770590611
14345,1101.4737770590611
14346,1101.4737770590611
14347,1101.4737770590611
14348,1101.4737770590611
14349,1101.4737770590611
14350,1101.4737770590611
14351,1101.4737770590611
14352,1101.4737770590611
14353,1101.4737770590611
14354,1101.4737770590611
14355,1101.4737770590611
14356,1101.4737770590611
14357,1101.4737770590611
14358,1101.4737770590611
14359,1101.4737770590611
14360,1101.4737770590611
14361,1101.4737770590611
14362,1101.4737770590611
14363,1101.4737770590611
14364,1101.4737770590611
14365,1101.4737770590611
14366,1101.4737770590611
14367,1101.4737770590611
14368,1101.4737770590611
14369,1101.4737770590611
14370,1101.4737770590611
14371,1101.4737770590611
14372,1101.4737770590611
14373,1101.4737770590611
14374,1101.4737770590611
14375,1101.4737770590611
14376,1101.4737770590611
14377,1101.4737770590611
14378,1101.4737770590611
14379,1101.4737770590611
14380,1101.4737770590611
14381,1101.4737770590611
14382,1101.4737770590611
14383,1101.4737770590611
14384,1101.4737770590611
14385,1101.4737770590611
14386,1101.4737770590611
14387,1101.4737770590611
14388,1101.4737770590611
14389,1101.4737770590611
14390,1101.4737770590611
14391,1101.4737770590611
14392,1101.4737770590611
14393,1101.4737770590611
14394,1101.4737770590611
14395,1101.4737770590611
14396,1101.4737770590611
14397,1101.4737770590611
14398,1101.4737770590611
14399,1101.4737770590611
14400,1101.4737770590611
14401,1101.4737770590611
14402,1101.4737770590611
14403,1101.4737770590611
14404,1101.4737770590611
14405,1101.4737770590611
14406,1101.4737770590611
14407,1101.4737770590611
14408,1101.4737770590611
14409,1101.4737770590611
14410,1101.4737770590611
14411,1101.4737770590611
14412,1101.4737770590611
14413,1101.4737770590611
14414,1101.4737770590611
14415,1101.4737770590611
14416,1101.4737770590611
14417,1101.4737770590611
14418,1101.4737770590611
14419,1101.4737770590611
14420,1101.4737770590611
14421,1101.4737770590611
14422,1101.4737770590611
14423,1101.4737770590611
14424,1101.4737770590611
14425,819.8198198198202
14426,819.8198198198202
14427,819.8198198198202
14428,819.8198198198202
14429,819.8198198198202
14430,819.8198198198202
14431,819.8198198198202
14432,819.8198198198202
14433,819.8198198198202
14434,819.8198198198202
14435,819.8198198198202
14436,819.8198198198202
14437,819.8198198198202
14438,819.8198198198202
14439,819.8198198198202
14440,819.8198198198202
14441,819.8198198198202
14442,819.8198198198202
14443,819.8198198198202
14444,819.8198198198202
14445,819.8198198198202
14446,819.8198198198202
14447,819.8198198198202
14448,819.8198198198202
14449,819.8198198198202
14450,819.8198198198202
14451,819.8198198198202
14452,819.8198198198202
14453,819.8198198198202
14454,819.8198198198202
14455,819.8198198198202
14456,819.8198198198202
14457,819.8198198198202
14458,819.8198198198202
14459,819.8198198198202
14460,819.8198198198202
14461,819.8198198198202
14462,819.8198198198202
14463,819.8198198198202
14464,819.8198198198202
14465,819.8198198198202
14466,819.8198198198202
14467,819.8198198198202
14468,819.8198198198202
14469,819.8198198198202
14470,819.8198198198202
14471,819.8198198198202
14472,819.8198198198202
14473,819.8198198198202
14474,819.8198198198202
14475,819.8198198198202
14476,819.8198198198202
14477,819.8198198198202
14478,819.8198198198202
14479,819.8198198198202
14480,819.8198198198202
14481,819.8198198198202
14482,819.8198198198202
14483,819.8198198198202
14484,819.8198198198202
14485,819.8198198198202
14486,819.8198198198202
14487,819.8198198198202
14488,819.8198198198202
14489,819.8198198198202
14490,819.8198198198202
14491,819.8198198198202
14492,819.8198198198202
14493,819.8198198198202
14494,819.8198198198202
14495,819.8198198198202
14496,819.8198198198202
14497,819.8198198198202
14498,819.8198198198202
14499,819.8198198198202
14500,819.8198198198202
14501,819.8198198198202
14502,819.8198198198202
14503,819.8198198198202
14504,819.8198198198202
14505,819.8198198198202
14506,819.8198198198202
14507,819.8198198198202
14508,819.8198198198202
14509,819.8198198198202
14510,819.8198198198202
14511,819.8198198198202
14512,819.8198198198202
14513,819.8198198198202
14514,819.8198198198202
14515,819.8198198198202
14516,819.8198198198202
14517,1333.3333333333333
14518,1333.3333333333333
14519,1333.3333333333333
14520,1333.3333333333333
14521,1333.3333333333333
14522,1333.3333333333333
14523,1333.3333333333333
14524,1333.3333333333333
14525,1333.3333333333333
14526,1333.3333333333333
14527,1333.3333333333333
14528,1333.3333333333333
14529,1333.3333333333333
14530,1333.3333333333333
14531,1333.3333333333333
14532,1333.3333333333333
14533,1333.3333333333333
14534,1333.3333333333333
14535,1333.3333333333333
14536,1333.3333333333333
14537,1333.3333333333333
14538,1333.3333333333333
14539,1333.3333333333333
14540,1333.3333333333333
14541,1333.3333333333333
14542,1333.3333333333333
14543,1333.3333333333333
14544,1333.3333333333333
14545,1333.3333333333333
14546,1333.3333333333333
14547,1333.3333333333333
14548,1333.3333333333333
14549,1333.3333333333333
14550,1333.3333333333333
14551,1333.3333333333333
14552,1333.3333333333333
14553,1333.3333333333333
14554,1333.3333333333333
14555,1333.3333333333333
14556,1333.3333333333333
14557,1333.3333333333333
14558,1333.3333333333333
14559,1333.3333333333333
14560,1333.3333333333333
14561,1333.3333333333333
14562,1333.3333333333333
14563,1333.3333333333333
14564,1333.3333333333333
14565,1333.3333333333333
14566,1333.3333333333333
14567,1333.3333333333333
14568,1333.3333333333333
14569,1333.3333333333333
14570,1333.3333333333333
14571,1333.3333333333333
14572,1333.3333333333333
14573,1333.3333333333333
14574,1333.3333333333333
14575,1333.3333333333333
14576,1333.3333333333333
14577,1333.3333333333333
14578,1333.3333333333333
14579,1333.3333333333333
14580,1333.3333333333333
14581,1333.3333333333333
14582,1333.3333333333333
14583,1333.3333333333333
14584,1333.3333333333333
14585,1333.3333333333333
14586,1333.3333333333333
14587,1333.3333333333333
14588,1333.3333333333333
14589,1333.3333333333333
14590,1333.3333333333333
14591,1333.3333333333333
14592,1333.3333333333333
14593,1333.3333333333333
14594,1333.3333333333333
14595,1333.3333333333333
14596,1333.3333333333333
14597,1333.3333333333333
14598,1333.3333333333333
14599,1333.3333333333333
14600,1333.3333333333333
14601,1333.3333333333333
14602,1333.3333333333333
14603,1333.3333333333333
14604,1333.3333333333333
14605,1333.3333333333333
14606,1333.3333333333333
14607,1333.3333333333333
14608,1333.3333333333333
14609,1091.6666666666667
14610,1091.6666666666667
14611,1091.6666666666667
14612,1091.6666666666667
14613,1091.6666666666667
14614,1091.6666666666667
14615,1091.6666666666667
14616,1091.6666666666667
14617,1091.6666666666667
14618,1091.6666666666667
14619,1091.6666666666667
14620,1091.6666666666667
14621,1091.6666666666667
14622,1091.6666666666667
14623,1091.6666666666667
14624,1091.6666666666667
14625,1091.6666666666667
14626,1091.6666666666667
14627,1091.6666666666667
14628,1091.6666666666667
14629,1091.6666666666667
14630,1091.6666666666667
14631,1091.6666666666667
14632,1091.6666666666667
14633,1091.6666666666667
14634,1091.6666666666667
14635,1091.6666666666667
14636,1091.6666666666667
14637,1091.6666666666667
14638,1091.6666666666667
14639,1091.6666666666667
14640,1091.6666666666667
14641,1091.6666666666667
14642,1091.6666666666667
14643,1091.6666666666667
14644,1091.6666666666667
14645,1091.6666666666667
14646,1091.6666666666667
14647,1091.6666666666667
14648,1091.6666666666667
14649,1091.6666666666667
14650,1091.6666666666667
14651,1091.6666666666667
14652,1091.6666666666667
14653,1091.6666666666667
14654,1091.6666666666667
14655,1091.6666666666667
14656,1091.6666666666667
14657,1091.6666666666667
14658,1091.6666666666667
14659,1091.6666666666667
14660,1091.6666666666667
14661,1091.6666666666667
14662,1091.6666666666667
14663,1091.6666666666667
14664,1091.6666666666667
14665,1091.6666666666667
14666,1091.6666666666667
14667,1091.6666666666667
14668,1091.6666666666667
14669,1091.6666666666667
14670,1091.6666666666667
14671,1091.6666666666667
14672,1091.6666666666667
14673,1091.6666666666667
14674,1091.6666666666667
14675,1091.6666666666667
14676,1091.6666666666667
14677,1091.6666666666667
14678,1091.6666666666667
14679,1091.6666666666667
14680,1091.6666666666667
14681,1091.6666666666667
14682,1091.6666666666667
14683,1091.6666666666667
14684,1091.6666666666667
14685,1091.6666666666667
14686,1091.6666666666667
14687,1091.6666666666667
14688,1091.6666666666667
14689,1091.6666666666667
14690,1091.6666666666667
14691,1091.6666666666667
14692,1091.6666666666667
14693,1091.6666666666667
14694,1091.6666666666667
14695,1091.6666666666667
14696,1091.6666666666667
14697,1091.6666666666667
14698,1091.6666666666667
14699,989.0109890109885
14700,989.0109890109885
14701,989.0109890109885
14702,989.0109890109885
14703,989.0109890109885
14704,989.0109890109885
14705,989.0109890109885
14706,989.0109890109885
14707,989.0109890109885
14708,989.0109890109885
14709,989.0109890109885
14710,989.0109890109885
14711,989.0109890109885
14712,989.0109890109885
14713,989.0109890109885
14714,989.0109890109885
14715,989.0109890109885
14716,989.0109890109885
14717,989.0109890109885
14718,989.0109890109885
14719,989.0109890109885
14720,989.0109890109885
14721,989.0109890109885
14722,989.0109890109885
14723,989.0109890109885
14724,989.0109890109885
14725,989.0109890109885
14726,989.0109890109885
14727,989.0109890109885
14728,989.0109890109885
14729,989.0109890109885
14730,989.0109890109885
14731,989.0109890109885
14732,989.0109890109885
14733,989.0109890109885
14734,989.0109890109885
14735,989.0109890109885
14736,989.0109890109885
14737,989.0109890109885
14738,989.0109890109885
14739,989.0109890109885
14740,989.0109890109885
14741,989.0109890109885
14742,989.0109890109885
14743,989.0109890109885
14744,989.0109890109885
14745,989.0109890109885
14746,989.0109890109885
14747,989.0109890109885
14748,989.0109890109885
14749,989.0109890109885
14750,989.0109890109885
14751,989.0109890109885
14752,989.0109890109885
14753,989.0109890109885
14754,989.0109890109885
14755,989.0109890109885
14756,989.0109890109885
14757,989.0109890109885
14758,989.0109890109885
14759,989.0109890109885
14760,989.0109890109885
14761,989.0109890109885
14762,989.0109890109885
14763,989.0109890109885
14764,989.0109890109885
14765,989.0109890109885
14766,989.0109890109885
14767,989.0109890109885
14768,989.0109890109885
14769,989.0109890109885
14770,989.0109890109885
14771,989.0109890109885
14772,989.0109890109885
14773,989.0109890109885
14774,989.0109890109885
14775,989.0109890109885
14776,989.0109890109885
14777,989.0109890109885
14778,989.0109890109885
14779,989.0109890109885
14780,989.0109890109885
14781,989.0109890109885
14782,989.0109890109885
14783,989.0109890109885
14784,989.0109890109885
14785,989.0109890109885
14786,989.0109890109885
14787,989.0109890109885
14788,989.0109890109885
14789,989.0109890109885
14790,1230.7500829737805
14791,1230.7500829737805
14792,1230.7500829737805
14793,1230.7500829737805
14794,1230.7500829737805
14795,1230.7500829737805
14796,1230.7500829737805
14797,1230.7500829737805
14798,1230.7500829737805
14799,1230.7500829737805
14800,1230.7500829737805
14801,1230.7500829737805
14802,1230.7500829737805
14803,1230.7500829737805
14804,1230.7500829737805
14805,1230.7500829737805
14806,1230.7500829737805
14807,1230.7500829737805
14808,1230.7500829737805
14809,1230.7500829737805
14810,1230.7500829737805
14811,1230.7500829737805
14812,1230.7500829737805
14813,1230.7500829737805
14814,1230.7500829737805
14815,1230.7500829737805
14816,1230.7500829737805
14817,1230.7500829737805
14818,1230.7500829737805
14819,1230.7500829737805
14820,1230.7500829737805
14821,1230.7500829737805
14822,1230.7500829737805
14823,1230.7500829737805
14824,1230.7500829737805
14825,1230.7500829737805
14826,1230.7500829737805
14827,1230.7500829737805
14828,1230.7500829737805
14829,1230.7500829737805
14830,1230.7500829737805
14831,1230.7500829737805
14832,1230.7500829737805
14833,1230.7500829737805
14834,1230.7500829737805
14835,1230.7500829737805
14836,1230.7500829737805
14837,1230.7500829737805
14838,1230.7500829737805
14839,1230.7500829737805
14840,1230.7500829737805
14841,1230.7500829737805
14842,1230.7500829737805
14843,1230.7500829737805
14844,1230.7500829737805
14845,1230.7500829737805
14846,1230.7500829737805
14847,1230.7500829737805
14848,1230.7500829737805
14849,1230.7500829737805
14850,1230.7500829737805
14851,1230.7500829737805
14852,1230.7500829737805
14853,1230.7500829737805
14854,1230.7500829737805
14855,1230.7500829737805
14856,1230.7500829737805
14857,1230.7500829737805
14858,1230.7500829737805
14859,1230.7500829737805
14860,1230.7500829737805
14861,1230.7500829737805
14862,1230.7500829737805
14863,1230.7500829737805
14864,1230.7500829737805
14865,1230.7500829737805
14866,1230.7500829737805
14867,1230.7500829737805
14868,1230.7500829737805
14869,1230.7500829737805
14870,1230.7500829737805
14871,1230.7500829737805
14872,1230.7500829737805
14873,1230.7500829737805
14874,1230.7500829737805
14875,1230.7500829737805
14876,1230.7500829737805
14877,1230.7500829737805
14878,1230.7500829737805
14879,1230.7500829737805
14880,1230.7500829737805
14881,1230.7500829737805
14882,689.1615541922288
14883,689.1615541922288
14884,689.1615541922288
14885,689.1615541922288
14886,689.1615541922288
14887,689.1615541922288
14888,689.1615541922288
14889,689.1615541922288
14890,689.1615541922288
14891,689.1615541922288
14892,689.1615541922288
14893,689.1615541922288
14894,689.1615541922288
14895,689.1615541922288
14896,689.1615541922288
14897,689.1615541922288
14898,689.1615541922288
14899,689.1615541922288
14900,689.1615541922288
14901,689.1615541922288
14902,689.1615541922288
14903,689.1615541922288
14904,689.1615541922288
14905,689.1615541922288
14906,689.1615541922288
14907,689.1615541922288
14908,689.1615541922288
14909,689.1615541922288
14910,689.1615541922288
14911,689.1615541922288
14912,689.1615541922288
14913,689.1615541922288
14914,689.1615541922288
14915,689.1615541922288
14916,689.1615541922288
14917,689.1615541922288
14918,689.1615541922288
14919,689.1615541922288
14920,689.1615541922288
14921,689.1615541922288
14922,689.1615541922288
14923,689.1615541922288
14924,689.1615541922288
14925,689.1615541922288
14926,689.1615541922288
14927,689.1615541922288
14928,689.1615541922288
14929,689.1615541922288
14930,689.1615541922288
14931,689.1615541922288
14932,689.1615541922288
14933,689.1615541922288
14934,689.1615541922288
14935,689.1615541922288
14936,689.1615541922288
14937,689.1615541922288
14938,689.1615541922288
14939,689.1615541922288
14940,689.1615541922288
14941,689.1615541922288
14942,689.1615541922288
14943,689.1615541922288
14944,689.1615541922288
14945,689.1615541922288
14946,689.1615541922288
14947,689.1615541922288
14948,689.1615541922288
14949,689.1615541922288
14950,689.1615541922288
14951,689.1615541922288
14952,689.1615541922288
14953,689.1615541922288
14954,689.1615541922288
14955,689.1615541922288
14956,689.1615541922288
14957,689.1615541922288
14958,689.1615541922288
14959,689.1615541922288
14960,689.1615541922288
14961,689.1615541922288
14962,689.1615541922288
14963,689.1615541922288
14964,689.1615541922288
14965,689.1615541922288
14966,689.1615541922288
14967,689.1615541922288
14968,689.1615541922288
